,wind_deg,wind_velocity,air_temperature,r_humidity,surface_tmp,weather,dewpoint,uv
17762,0.0,0.0,1.2,97.4,2.8,0,0.8334605508726816,0.0
8356,297.0,1.9,3.0,56.2,12.5,0,-4.887420434902199,0.0
16357,0.0,0.5,-2.5,99.9,-0.1,4,-2.513521649855965,0.0
15105,80.0,0.5,-7.4,99.9,-4.1,4,-7.412976560700552,0.0
26855,356.0,0.3,2.9,38.2,16.4,0,-9.984803497479144,0.0
26503,273.0,0.2,-3.0,59.9,1.3,0,-9.705303732354253,0.0
675,35.0,0.04,10.02,7.86,7.2,0,-23.054812700059266,0.0
24020,24.0,0.4,4.0,35.1,18.6,0,-10.075199758550548,0.0
25973,29.0,0.2,-7.0,98.8,-2.7,0,-7.157018272590491,0.0
19145,49.0,0.2,-3.7,91.7,-0.6,0,-4.853861640144513,0.0
22226,95.0,2.1,2.9,39.4,8.1,0,-9.591701808823377,0.0
2450,351.0,0.6,-8.1,73.5,-4.4,0,-12.00388202685844,0.0
15148,88.0,0.6,-6.8,99.9,-4.4,4,-6.813042703837756,0.0
11643,0.0,0.2,-10.7,99.9,-6.6,0,-10.712615778814516,0.0
26774,273.0,0.3,-5.8,92.6,-3.0,0,-6.80650409819755,0.0
28519,0.0,0.0,2.7,86.9,9.2,0,0.7351596279501612,0.0
14243,234.0,0.8,-2.2,99.0,0.5,4,-2.3360987965192344,0.0
5128,67.0,0.8,-16.9,54.9,-11.5,0,-23.843823088619647,0.0
24696,268.0,1.1,3.0,65.1,12.6,0,-2.9236928358265617,0.0
16156,227.0,0.4,-1.5,99.9,0.0,4,-1.5136342702888912,0.0
15367,293.0,0.8,10.4,35.7,22.8,0,-4.16616058533459,0.0
16891,0.0,0.0,-4.3,99.9,-1.2,4,-4.313320109999687,0.0
11039,72.0,0.6,-0.5,55.4,4.4,0,-8.35278977230207,0.0
487,23.4,0.05,9.45,9.99,-2.7,4,-20.75176205131105,0.0
23239,283.0,0.4,-3.3,63.3,-0.8,0,-9.286222740796225,0.0
27796,209.0,0.4,4.2,44.7,9.1,0,-6.7865133257209145,0.0
27656,44.0,0.7,12.9,16.2,32.8,0,-12.217961121837735,0.0
26681,0.0,0.0,-7.3,93.1,-3.1,0,-8.224507592213694,0.0
25292,82.0,0.4,-1.7,98.0,1.4,4,-1.9745587461001333,0.0
16111,46.0,0.4,0.0,97.9,1.3,0,-0.29249050975453306,0.0
15262,72.0,0.6,2.4,60.8,5.5,0,-4.407668523282197,0.0
21755,345.0,1.6,5.0,58.5,6.1,4,-2.4730273849866107,0.0
16862,88.0,0.6,-4.1,99.9,-0.6,4,-4.113342428591737,0.0
20785,266.0,1.0,9.6,31.6,26.6,0,-6.482515075748442,0.0
28199,336.0,0.5,4.7,55.1,12.0,0,-3.560095495652408,0.0
7130,57.0,0.6,-9.3,53.1,-6.5,0,-17.108796708885855,0.0
16791,37.0,0.2,-2.7,99.9,1.9,4,-2.71349918181331,0.0
18757,65.0,0.7,5.2,44.2,15.6,0,-6.021256893726496,0.0
16076,31.0,0.4,2.0,89.8,2.6,0,0.5002525899734351,0.0
12634,103.0,0.8,7.0,44.9,17.2,0,-4.17155024335594,0.0
18766,16.0,0.5,5.2,45.6,14.9,0,-5.611336996107456,0.0
22844,66.0,2.9,3.8,15.2,21.9,0,-20.38620959164228,0.0
15549,271.0,1.1,5.8,51.7,7.7,0,-3.3898925047087163,0.0
13343,46.0,0.5,8.1,36.3,17.3,0,-5.991949266551208,0.0
1996,299.0,2.1,0.0,62.7,-2.0,0,-6.2747686509687615,0.0
27827,0.0,0.0,1.0,58.5,6.9,0,-6.237534946909323,0.0
26284,220.0,1.0,7.0,19.7,25.5,0,-14.669433834164051,0.0
9246,8.0,0.2,-3.2,58.9,-1.3,0,-10.107870027482901,0.0
22955,73.0,0.5,-3.8,46.9,-1.2,0,-13.512302773065635,0.0
13696,35.0,0.2,-5.0,99.9,-2.4,4,-5.013242142043061,0.0
5471,222.0,0.6,-9.3,36.6,9.5,0,-21.46073193533745,0.0
14133,0.0,0.0,1.2,67.1,6.2,0,-4.235973743844078,0.0
27390,0.0,0.0,-6.8,99.9,-2.0,0,-6.813042703837756,0.0
19452,296.0,0.9,7.8,41.2,18.6,0,-4.5892606244113185,0.0
23760,0.0,0.0,-7.9,99.9,-3.1,0,-7.9129215698540225,0.0
15682,314.0,0.3,3.0,98.3,5.5,1,2.7577819828485755,0.0
7152,24.0,0.5,-9.9,56.9,-7.0,0,-16.846338221604846,0.0
3087,190.0,0.5,-6.0,85.8,-2.3,0,-7.993260054181138,0.0
19210,88.0,1.1,-2.0,85.5,0.6,0,-4.1075030643332004,0.0
17622,33.0,0.2,2.7,81.7,4.6,0,-0.11838855840460573,0.0
25019,0.0,0.0,0.9,65.8,6.2,0,-4.7824932755391085,0.0
2641,0.0,0.2,-12.7,99.9,-8.6,0,-12.712399598413556,0.0
24012,4.0,0.8,3.5,36.2,16.5,0,-10.129534785615522,0.0
18666,325.0,0.8,7.8,46.4,26.4,0,-3.000032802019452,0.0
5752,2.0,0.5,-12.9,84.3,-6.8,0,-14.993869741552635,0.0
1278,0.0,0.0,-9.8,99.9,-6.4,4,-9.812713669476473,0.0
16553,294.0,0.5,2.0,99.8,11.6,4,1.9719233163172825,0.0
10125,34.0,0.2,-8.3,99.9,-4.9,0,-8.312877661243027,0.0
1876,319.0,0.8,1.0,99.9,1.2,4,0.9860821353622404,0.0
12368,0.0,0.0,-9.4,99.9,-5.9,4,-9.412757297866511,0.0
18379,302.0,0.2,-0.4,95.2,2.1,0,-1.0746130851363969,0.0
261,0.0,0.0,9.72,8.9,1.4,0,-21.870640340498706,0.0
4918,92.0,0.6,-12.7,34.5,-3.4,0,-25.175750558989428,0.0
26015,0.0,0.0,-7.8,99.9,-3.3,0,-7.812932558682637,0.0
15102,47.0,0.1,-7.6,99.9,-4.1,4,-7.6129545503509055,0.0
21454,0.0,0.0,7.1,46.4,11.7,0,-3.6411481651044895,0.0
15728,92.0,0.6,1.2,99.9,4.3,1,1.1860593217157045,0.0
12183,0.0,0.0,-6.6,99.9,-3.1,0,-6.613064788912897,0.0
15276,61.0,1.3,3.2,51.3,8.0,0,-5.9044583385716285,0.0
14741,339.0,1.0,8.1,39.0,21.5,0,-5.046469010763087,0.0
8627,88.0,1.0,-2.2,57.6,-3.5,0,-9.449562243466234,0.0
22291,325.0,1.2,0.4,52.0,3.4,0,-8.328106905769463,0.0
25383,0.0,0.0,2.7,85.6,6.4,4,0.526106194974223,0.0
28575,0.0,0.0,2.5,92.7,8.0,0,1.4370901865079526,0.0
1579,320.0,0.2,2.4,61.2,7.6,0,-4.320408855585917,0.0
22699,88.0,1.8,4.3,26.4,14.1,0,-13.372577077771234,0.0
1606,0.0,0.0,1.4,73.6,6.4,0,-2.8047031483623304,0.0
1208,0.0,0.0,-9.1,99.9,-5.5,4,-9.11279006819773,0.0
26812,266.0,0.5,0.2,53.7,5.2,0,-8.099977082336954,0.0
5161,341.0,0.2,-17.5,72.2,-11.9,0,-21.305389355104122,0.0
718,2.5,0.09,10.2,6.45,14.5,0,-25.13413930383423,0.0
20251,20.0,0.3,0.9,76.1,4.0,0,-2.8383164043658566,0.0
26760,0.0,0.0,-8.1,99.9,-3.6,0,-8.11289960620783,0.0
23759,68.0,0.2,-7.9,99.9,-3.1,0,-7.9129215698540225,0.0
16566,48.0,0.3,3.3,90.5,13.1,4,1.8931178381008835,0.0
26600,318.0,0.1,-6.1,88.7,-1.7,0,-7.662169013720941,0.0
16485,1.0,0.1,-1.0,99.9,5.2,4,-1.0136907556425692,0.0
23988,67.0,0.9,1.7,44.3,10.0,0,-9.185250052561454,0.0
9115,108.0,1.5,3.5,24.5,12.8,0,-14.973703021771133,0.0
6236,27.0,0.4,-5.0,96.2,0.7,2,-5.511681629984532,0.0
20044,298.0,1.3,4.0,58.5,12.4,0,-3.413811511479382,0.0
16774,38.0,0.1,-2.2,99.9,2.8,4,-2.2135553869474087,0.0
18198,0.0,0.0,3.0,81.0,6.7,0,0.05592563264503299,0.0
7569,342.0,0.7,-2.3,36.1,11.5,0,-15.346415695473619,0.0
7189,63.0,0.6,-10.1,56.2,-7.9,0,-17.182213252773007,0.0
276,0.0,0.0,9.68,9.31,1.2,0,-21.38555966829938,0.0
22832,23.0,1.3,4.5,21.7,23.6,0,-15.59428626028904,0.0
4745,313.0,1.7,-11.9,29.0,4.3,0,-26.38143394288131,0.0
19062,79.0,0.4,-3.8,91.8,-0.6,0,-4.938467260784338,0.0
25418,9.0,0.8,6.0,63.9,14.9,4,-0.3235039920479609,0.0
18956,11.0,0.4,-1.8,73.5,1.6,0,-5.914152041899794,0.0
5156,352.0,0.2,-17.7,72.5,-11.7,0,-21.451150142564988,0.0
6,24.8,0.05,9.77,5.43,6.3,0,-27.340016778810767,0.0
8458,322.0,2.2,1.0,89.8,3.5,0,-0.4875726596891794,0.0
2756,292.0,0.7,-3.8,50.4,5.8,0,-12.623106674821464,0.0
22353,312.0,0.5,-1.0,68.1,1.2,0,-6.1458191847594446,0.0
15396,301.0,1.3,10.1,35.9,19.9,0,-4.358374000989404,0.0
8480,287.0,1.1,0.0,99.9,2.3,0,-0.013804076624150658,0.0
24149,355.0,1.3,8.3,31.9,25.3,0,-7.500303401116795,0.0
3621,0.0,0.0,-2.8,84.8,-0.9,0,-5.0024627654085085,0.0
8212,2.0,0.1,-5.3,74.4,-1.6,0,-9.141231475740977,0.0
26129,73.0,1.1,3.3,41.0,13.9,0,-8.721886353053117,0.0
25231,5.0,0.1,-0.5,93.8,2.5,0,-1.3763371971606682,0.0
2906,4.0,1.0,0.5,34.7,10.4,0,-13.331731385768185,0.0
6530,345.0,0.2,-11.1,99.9,-6.6,4,-11.112572393282873,0.0
26477,191.0,0.4,-2.3,55.3,2.3,0,-10.061470596850876,0.0
11213,295.0,1.4,3.5,30.6,15.2,0,-12.239912031127036,0.0
16459,344.0,0.3,-1.2,99.9,4.0,4,-1.2136681474901254,0.0
27088,314.0,0.7,4.3,44.4,11.6,0,-6.783038229888684,0.0
16343,263.0,0.7,-2.3,99.9,-0.3,4,-2.3135441365799325,0.0
6662,183.0,0.4,-14.2,99.9,-9.7,4,-14.212238689082682,0.0
24358,302.0,0.2,1.7,65.0,6.6,0,-4.182515252223332,0.0
14947,52.0,0.2,-5.0,95.0,-0.9,0,-5.677000898435522,0.0
19100,64.0,0.3,-2.7,86.2,0.2,0,-4.687176857128146,0.0
14731,72.0,1.2,7.6,31.9,22.1,0,-8.115193607562082,0.0
14338,0.0,0.0,-4.3,99.9,-1.9,4,-4.313320109999687,0.0
10131,0.0,0.0,-8.3,99.9,-4.8,0,-8.312877661243027,0.0
26143,44.0,0.7,3.5,38.8,17.2,0,-9.247252986210016,0.0
10513,21.0,0.2,2.2,31.7,10.2,0,-12.943687749054446,0.0
7318,230.0,0.4,-13.7,82.5,-10.3,0,-16.039516499121625,0.0
15537,324.0,0.4,5.0,53.9,7.9,0,-3.5750865746858103,0.0
15236,38.0,0.8,-1.5,82.0,0.5,0,-4.174595617202643,0.0
14757,324.0,0.6,7.1,31.7,14.9,0,-8.635285242754785,0.0
13325,63.0,0.6,9.0,36.2,19.1,0,-5.2266977154546606,0.0
21962,328.0,0.4,2.7,97.1,5.6,4,2.2855732729533527,0.0
28350,342.0,1.2,12.4,28.8,31.3,0,-5.261014038400304,0.0
1202,0.0,0.0,-8.9,99.9,-5.6,4,-8.912811938436962,0.0
8062,0.0,0.0,-12.1,99.9,-7.8,0,-12.11246425637877,0.0
23193,0.0,0.0,-10.1,99.9,-5.7,0,-10.112680997222636,0.0
20981,30.0,0.4,0.4,74.8,6.4,0,-3.5541955510330188,0.0
26773,0.0,0.0,-6.0,94.6,-3.2,0,-6.726389832946023,0.0
1878,291.0,0.8,1.0,99.7,1.2,4,0.9582093341486708,0.0
10056,0.0,0.0,-7.0,92.1,-3.8,0,-8.066223247720874,0.0
15464,332.0,0.1,7.6,40.5,12.8,0,-4.997047299804058,0.0
25705,287.0,0.8,1.0,44.8,6.2,0,-9.68178287235394,0.0
6769,306.0,0.4,-7.1,97.1,-4.4,4,-7.482067529037019,0.0
4474,86.0,1.1,-7.3,52.6,-3.6,0,-15.355314740794238,0.0
7274,0.0,0.0,-13.2,77.0,-9.5,0,-16.3807093178862,0.0
6643,0.0,0.4,-14.4,99.9,-9.6,4,-14.412217313901436,0.0
23852,0.0,0.0,-9.1,99.9,-4.5,0,-9.11279006819773,0.0
2551,0.0,0.0,-11.1,99.9,-7.4,0,-11.112572393282873,0.0
18270,0.0,0.0,2.9,83.6,5.8,0,0.3948740897249639,0.0
9948,4.0,0.2,-2.3,60.4,-1.0,0,-8.937535816718801,0.0
27172,22.0,0.2,-1.7,70.1,4.9,0,-6.438510490464142,0.0
11860,42.0,0.8,5.5,42.3,20.6,0,-6.3242925830773675,0.0
2869,10.0,1.2,0.2,36.2,16.0,0,-13.077042360345366,0.0
22156,41.0,0.5,7.3,42.3,20.2,0,-4.691998086387076,0.0
7858,16.0,0.2,-7.8,89.0,-4.6,0,-9.296827543658347,0.0
11456,1.0,0.4,-7.3,83.5,-3.4,0,-9.617913728459127,0.0
18567,241.0,0.7,3.3,72.3,10.3,0,-1.2134191541311516,0.0
18660,26.0,0.9,7.0,46.9,23.6,0,-3.5892796144785035,0.0
12572,293.0,1.0,6.5,52.9,19.9,4,-2.4307895200609515,0.0
23137,0.0,0.0,-9.3,96.0,-5.1,0,-9.819833583872327,0.0
4758,254.0,2.1,-12.2,27.3,5.4,0,-27.303874923124237,0.0
7785,121.0,0.5,-3.8,65.3,-2.4,0,-9.365492185333533,0.0
28518,48.0,0.1,2.7,86.1,9.2,0,0.6068421855418976,0.0
14696,6.0,0.7,7.5,38.3,21.8,4,-5.823698029238424,0.0
22573,52.0,0.2,-6.6,99.9,-3.3,0,-6.613064788912897,0.0
2300,291.0,0.7,-3.0,24.6,3.7,0,-20.50026633156661,0.0
18952,14.0,0.4,-1.7,74.4,1.6,0,-5.657437357689064,0.0
13448,0.0,0.0,0.4,67.7,6.2,0,-4.8829379849219725,0.0
8009,0.0,0.0,-11.7,99.9,-7.4,0,-11.712507455096107,0.0
10882,178.0,0.4,-5.1,87.4,-2.4,0,-6.867865712300563,0.0
2088,116.0,2.0,-0.5,40.3,5.2,0,-12.376975246856325,0.0
4495,38.0,1.3,-8.4,63.5,-4.2,0,-14.09875180815491,0.0
15867,357.0,0.3,5.5,87.6,11.8,0,3.6042813519328614,0.0
26947,105.0,0.6,6.8,24.1,30.2,0,-12.35721526455922,0.0
20199,87.0,0.5,3.0,60.7,7.9,0,-3.862517485999045,0.0
23216,266.0,0.3,-7.4,97.7,-4.9,0,-7.701426424451222,0.0
7606,82.0,2.0,-1.7,38.4,13.8,0,-14.055694586443158,0.0
19710,100.0,0.3,-0.7,87.5,2.9,0,-2.5181270898635364,0.0
23809,70.0,0.3,-8.8,99.9,-3.9,0,-8.812822880562099,0.0
2381,297.0,0.7,-5.5,50.9,-2.0,0,-14.079654718884173,0.0
9364,308.0,0.2,2.9,94.5,1.9,0,2.1033007030925464,0.0
23403,17.0,1.2,4.3,20.9,26.4,0,-16.215516351301915,0.0
20231,33.0,0.9,0.4,75.2,5.2,0,-3.4827208457513352,0.0
16140,0.0,0.0,-1.0,99.9,0.5,4,-1.0136907556425692,0.0
3667,0.0,0.3,-4.5,93.6,-2.0,0,-5.375896715939686,0.0
9071,32.0,0.9,4.7,22.1,19.1,0,-15.204167105069304,0.0
26935,5.0,0.4,8.0,26.8,29.5,0,-9.995041233596798,0.0
25148,0.0,0.0,-2.8,96.9,1.7,0,-3.2238074045557865,0.0
22653,251.0,0.6,1.2,47.4,3.0,0,-8.777928877163811,0.0
20067,326.0,2.0,4.3,54.9,13.0,0,-3.982449154915439,0.0
24635,47.0,0.1,-2.0,93.9,-0.3,0,-2.8511956353629784,0.0
17273,255.0,0.4,4.2,82.3,13.9,4,1.4494361763820591,0.0
14966,267.0,1.1,-3.2,85.5,-1.4,0,-5.286668895031585,0.0
7044,32.0,0.2,-7.4,41.3,-3.9,0,-18.337924418855177,0.0
11338,342.0,0.2,-4.1,60.6,0.7,0,-10.598314450443766,0.0
4018,225.0,1.2,3.3,57.2,10.2,0,-4.371899094739447,0.0
4171,122.0,0.8,3.8,60.4,11.2,0,-3.1731853834541783,0.0
21620,0.0,0.0,4.8,62.4,7.8,4,-1.7868868902234518,0.0
21853,305.0,0.8,3.3,75.2,5.3,2,-0.6749928370889086,0.0
16740,30.0,0.2,-0.2,96.8,4.9,4,-0.6471908248206732,0.0
6189,24.0,0.5,-5.0,91.7,2.0,2,-6.141395077721658,0.0
14976,26.0,0.4,-3.0,82.8,-1.7,0,-5.513786424519799,0.0
28143,0.0,0.0,-4.1,99.9,-1.3,4,-4.113342428591737,0.0
13881,13.0,0.8,0.2,81.7,3.6,4,-2.561675814618715,0.0
19580,194.0,0.5,0.9,68.1,4.9,0,-4.326026538569508,0.0
13576,0.0,0.0,-3.8,93.0,-0.4,4,-4.7663522785895145,0.0
13995,100.0,0.6,6.3,49.2,14.7,0,-3.5918353669451157,0.0
24229,39.0,0.2,3.8,44.7,11.6,0,-7.151791096323056,0.0
11482,2.0,0.3,-7.9,88.1,-4.0,0,-9.525098108452175,0.0
8539,38.0,0.6,1.0,74.8,-1.0,0,-2.973545779198013,0.0
20935,50.0,0.3,3.3,62.3,9.8,4,-3.2300161171502992,0.0
22586,0.0,0.0,-6.6,99.9,-3.4,0,-6.613064788912897,0.0
10233,41.0,0.2,-8.4,99.9,-5.4,0,-8.412866695766148,0.0
25975,0.0,0.0,-7.0,99.4,-2.7,0,-7.078298298257438,0.0
8648,91.0,1.2,-2.0,58.3,-3.6,0,-9.107104383487163,0.0
15822,35.0,0.6,4.2,98.4,11.6,0,3.969905956288695,0.0
23633,0.0,0.0,-5.6,79.2,0.3,0,-8.631877186771947,0.0
25715,348.0,0.2,0.2,50.0,5.6,0,-9.016878903005988,0.0
12902,93.0,0.4,-5.6,99.9,-2.4,4,-5.613175494509079,0.0
27217,0.0,0.0,-3.0,77.9,2.8,0,-6.315034232053168,0.0
15391,266.0,0.6,10.3,35.5,20.6,0,-4.329805362533212,0.0
21122,0.0,0.0,1.5,69.9,4.7,0,-3.4020280118540054,0.0
5734,3.0,0.2,-13.2,80.3,-6.6,0,-15.875964784623447,0.0
11089,37.0,1.0,1.5,41.2,12.7,0,-10.289556885412619,0.0
26845,330.0,0.3,3.0,38.1,13.7,0,-9.92828448888882,0.0
26817,317.0,0.4,0.5,50.4,6.4,0,-8.636962243121934,0.0
13165,79.0,0.7,0.0,87.4,3.6,4,-1.8441431721528518,0.0
10993,0.0,0.0,-3.7,78.0,-0.5,0,-6.979168849035733,0.0
27239,75.0,0.3,-4.3,86.4,1.8,0,-6.230568446634114,0.0
11176,356.0,0.6,3.7,28.8,19.9,0,-12.817707915277596,0.0
10071,0.0,0.0,-7.3,94.5,-4.1,0,-8.032104689747085,0.0
1092,46.0,0.3,-7.9,99.9,-4.6,0,-7.9129215698540225,0.0
19728,38.0,0.2,-1.0,89.2,2.7,0,-2.553972609730978,0.0
27323,31.0,0.3,-6.0,98.5,-0.7,0,-6.19820546234062,0.0
22591,0.0,0.1,-6.6,99.9,-3.3,0,-6.613064788912897,0.0
8892,333.0,0.2,-4.3,75.8,-5.0,0,-7.932872228497522,0.0
10604,303.0,0.4,-2.7,63.0,1.2,0,-8.776755292826516,0.0
18410,0.0,0.0,-1.8,99.9,1.1,0,-1.813600435120584,0.0
902,49.0,0.4,-3.3,62.7,2.4,0,-9.407722709145023,0.0
6061,76.0,1.0,-8.9,93.7,-2.8,2,-9.730372712913118,0.0
4746,285.0,1.3,-11.7,32.0,4.3,0,-25.119055690412477,0.0
21265,78.0,0.6,1.9,71.2,4.7,4,-2.769670924938764,0.0
26990,348.0,0.3,10.3,21.1,29.2,0,-11.059739639150637,0.0
116,15.1,0.06,9.93,5.58,9.6,0,-26.926632044759693,0.0
2952,38.0,0.2,-1.8,46.8,4.2,0,-11.698652933069924,0.0
8281,287.0,2.1,0.4,63.4,8.9,0,-5.7492244965679005,0.0
19005,26.0,0.2,-3.7,88.8,0.2,0,-5.278980773986309,0.0
5596,270.0,0.6,-6.8,29.2,1.7,0,-21.827902410598764,0.0
13267,11.0,0.9,8.3,43.9,21.2,4,-3.2881707204297665,0.0
218,2.4,0.02,9.78,8.39,2.8,0,-22.49725210359921,0.0
20980,0.0,0.0,0.4,74.3,6.5,0,-3.6440178535301153,0.0
1114,88.0,0.4,-8.6,99.9,-4.9,0,-8.612844778823426,0.0
3166,0.0,0.0,-6.0,83.7,-2.8,0,-8.312626270150433,0.0
10480,91.0,1.4,2.4,31.1,14.3,0,-13.004081118067985,0.0
21258,86.0,0.5,1.7,71.8,4.7,4,-2.8490866027151265,0.0
28371,308.0,0.6,11.3,37.5,28.9,0,-2.7048937974985856,0.0
17385,0.0,0.2,5.8,62.3,11.7,4,-0.8613950351465602,0.0
26171,40.0,0.9,4.3,38.6,22.8,0,-8.594310687455332,0.0
27299,0.0,0.0,-5.6,96.2,0.0,0,-6.109109028028809,0.0
5190,327.0,0.1,-18.3,81.4,-12.2,0,-20.702218417635837,0.0
8665,30.0,0.3,-3.3,67.1,-4.0,0,-8.539720467731755,0.0
28439,91.0,0.7,7.5,61.0,14.8,0,0.4561314635721401,0.0
16011,27.0,0.9,6.5,70.6,7.0,0,1.5367744687788376,0.0
5218,8.0,0.4,-19.0,87.7,-12.6,0,-20.52846783574886,0.0
23315,285.0,0.7,1.9,31.3,16.9,0,-13.364400060926284,0.0
12229,11.0,0.1,-7.3,99.9,-4.2,4,-7.312987572880893,0.0
27229,0.0,0.0,-3.7,81.2,2.4,0,-6.454633677270168,0.0
27135,0.0,0.0,0.7,56.9,7.3,0,-6.881855096810054,0.0
20954,0.0,0.0,2.9,63.9,8.4,0,-3.2690549018622126,0.0
18525,214.0,0.7,0.0,97.7,1.9,4,-0.3206360851332329,0.0
5417,150.0,0.8,-12.4,41.7,2.2,0,-22.77996362551118,0.0
12069,37.0,0.2,-2.2,78.5,0.6,0,-5.4358637809686625,0.0
17628,76.0,0.4,2.5,82.7,4.6,0,-0.14628769921325382,0.0
6431,0.0,0.0,-7.1,99.9,-3.0,0,-7.113009611252607,0.0
22258,345.0,0.7,1.4,45.3,5.3,0,-9.174331931571082,0.0
23591,40.0,0.2,-2.8,54.4,2.4,0,-10.736827606276057,0.0
17391,0.0,0.0,5.3,65.1,11.3,4,-0.7335673178828056,0.0
27433,55.0,0.3,-7.1,99.9,-3.0,0,-7.113009611252607,0.0
13231,356.0,0.8,6.3,53.9,16.7,4,-2.3636098317426133,0.0
15207,96.0,0.4,-5.3,99.9,-4.0,4,-5.31320879725955,0.0
10476,90.0,1.4,2.5,29.9,14.6,0,-13.401993995691011,0.0
11642,0.0,0.0,-10.7,99.9,-6.6,0,-10.712615778814516,0.0
12871,0.0,0.0,-5.1,99.9,-1.6,4,-5.113231022444888,0.0
18144,0.0,0.0,4.5,73.4,8.7,0,0.151349205087655,0.0
26086,265.0,0.8,-0.5,67.1,3.4,0,-5.8614189806553405,0.0
4101,0.0,0.0,5.5,50.8,15.7,0,-3.90298687760628,0.0
2271,83.0,1.8,-1.5,20.8,7.7,0,-21.15822111407933,0.0
14526,290.0,0.4,-1.8,99.9,0.0,4,-1.813600435120584,0.0
24432,332.0,0.1,-1.8,73.4,2.3,0,-5.9320333678378505,0.0
9622,56.0,1.9,5.8,37.4,11.8,0,-7.656465296533835,0.0
25109,0.0,0.2,-2.0,91.9,2.8,0,-3.1409801189906963,0.0
19261,82.0,1.0,3.7,51.1,10.7,0,-5.492273740883807,0.0
11561,0.0,0.0,-9.6,99.9,-5.4,0,-9.612735474330787,0.0
13012,0.0,0.0,-7.0,99.9,-4.1,4,-7.013020637443981,0.0
27355,58.0,0.2,-6.5,99.9,-1.5,0,-6.5130758384559835,0.0
11662,49.0,0.2,-10.6,99.9,-6.7,0,-10.612626636873317,0.0
12090,264.0,0.6,-3.3,80.3,-0.5,0,-6.2099136399821635,0.0
27484,0.0,0.0,-5.1,99.9,-2.3,0,-5.113231022444888,0.0
17209,45.0,0.5,-0.4,99.9,6.4,4,-0.4137586921876565,0.0
1234,3.0,0.3,-9.6,99.9,-6.1,4,-9.612735474330787,0.0
20197,291.0,0.7,3.0,60.7,8.2,0,-3.862517485999045,0.0
28260,325.0,0.7,9.5,27.9,25.9,0,-8.185735260714921,0.0
10413,319.0,0.7,2.2,35.5,15.2,0,-11.534877314319015,0.0
3908,0.0,0.0,-5.1,99.2,-3.5,0,-5.206179216119076,0.0
3205,22.0,0.3,-5.0,76.1,-1.8,0,-8.561048211769235,0.0
7249,0.0,0.0,-11.9,66.3,-9.0,0,-16.917837029337456,0.0
15553,299.0,0.8,6.0,51.5,7.5,0,-3.256461757738077,0.0
17598,49.0,0.4,2.7,80.9,4.8,0,-0.25395503495537064,0.0
24525,330.0,0.3,-3.7,88.4,-1.0,0,-5.3385833572886225,0.0
17054,0.0,0.0,-6.0,99.9,-3.6,4,-6.0131311562265255,0.0
19085,20.0,0.2,-2.7,86.8,0.4,0,-4.595087364635803,0.0
414,1.1,0.05,9.47,9.99,-1.6,4,-20.73625933269581,0.0
379,9.0,0.05,9.52,9.99,-1.2,0,-20.69750382055762,0.0
13159,24.0,0.4,-0.8,92.3,2.6,4,-1.893356138530016,0.0
22423,0.0,0.0,-4.1,89.6,-0.8,0,-5.555626984463505,0.0
23072,43.0,0.3,-8.1,85.0,-3.8,0,-10.176977965539113,0.0
135,34.3,0.03,9.9,6.03,7.6,0,-26.09915157236288,0.0
12673,83.0,0.2,4.5,53.3,10.8,0,-4.1904270051717,0.0
27696,318.0,1.3,12.9,18.9,24.6,0,-10.28333076105656,0.0
9039,89.0,1.5,3.3,25.7,18.6,0,-14.563244759273307,0.0
14692,47.0,1.2,7.0,35.8,21.4,4,-7.152662709231915,0.0
10446,105.0,0.9,2.5,31.1,15.1,0,-12.91623785141833,0.0
19719,9.0,0.2,-0.8,86.3,2.7,0,-2.802947912964356,0.0
18762,35.0,0.3,5.2,45.9,15.1,0,-5.524955254668603,0.0
367,9.1,0.05,9.62,9.99,-1.0,4,-20.61999830040937,0.0
26510,0.0,0.0,-3.7,63.8,1.1,0,-9.56637656323278,0.0
11647,0.0,0.0,-10.6,99.9,-6.7,0,-10.612626636873317,0.0
27758,354.0,0.2,6.3,33.0,12.1,0,-8.824075108381539,0.0
10674,343.0,0.1,-5.3,83.3,-1.7,0,-7.688233695503005,0.0
4838,54.0,2.6,-10.6,31.1,8.4,0,-24.46206151835873,0.0
13399,0.0,0.0,4.7,45.5,10.4,0,-6.097581932777972,0.0
28179,324.0,0.4,3.0,62.5,6.9,0,-3.4713735699312984,0.0
6101,25.0,0.3,-7.1,88.8,-0.2,2,-8.634596761003648,0.0
28564,25.0,0.3,2.2,88.7,7.7,0,0.5268929857738986,0.0
10668,0.0,0.0,-5.3,82.3,-1.6,0,-7.844401066631082,0.0
18875,12.0,0.6,0.5,70.2,4.5,0,-4.3054255677851865,0.0
11432,67.0,0.3,-6.1,73.3,-2.8,0,-10.104588454955827,0.0
12597,305.0,0.4,6.3,50.0,19.6,0,-3.375615216390941,0.0
28489,85.0,0.5,4.7,76.9,10.6,0,0.9906521844090904,0.0
532,0.6,0.02,9.29,9.99,-4.0,4,-20.875794370160545,0.0
21023,30.0,0.3,-0.5,81.2,4.8,0,-3.3283256813871294,0.0
1439,344.0,0.3,2.5,56.6,12.8,0,-5.2622864030121415,0.0
25426,35.0,0.5,6.8,60.6,16.6,4,-0.2957147680729209,0.0
26949,258.0,1.0,7.3,24.1,30.2,0,-11.930996146788953,0.0
