,wind_velocity_1h
14889,0.3
1341,0.8
7803,0.2
27675,0.5
13135,0.7
24765,0.6
27753,0.6
26091,0.9
22281,1.3
19213,0.9
1042,0.0
56,0.1
18970,0.3
28560,0.4
16597,0.5
25059,0.0
305,0.07
12957,0.0
21985,0.8
11240,1.1
4455,1.6
21365,0.4
9292,0.4
16153,0.3
13642,0.0
21092,0.3
26892,0.8
25170,0.0
5068,0.5
18909,0.4
3614,0.0
16792,0.0
14516,0.3
22190,0.7
7841,0.3
2636,0.0
9283,0.0
21631,0.0
21306,0.2
25150,0.0
3606,0.0
8082,0.3
5493,1.5
9912,0.6
13939,0.2
18243,0.0
8026,0.0
7831,0.2
9096,0.8
217,0.0
16570,0.4
26358,0.3
1843,0.7
9877,1.6
2028,2.5
27496,0.6
21547,0.0
14990,0.2
19512,0.2
817,0.2
3593,0.2
9625,2.2
633,0.07
28148,0.6
22154,1.3
13803,0.2
14059,0.3
21126,0.2
18126,0.0
17079,0.1
15107,0.0
23697,0.3
5053,0.3
10980,0.0
22719,2.6
19949,0.9
15674,0.0
23337,0.6
17484,0.2
18222,0.4
11861,0.8
14780,0.6
23570,0.2
17864,0.4
16606,0.4
17503,0.2
7989,0.5
2619,0.0
4965,0.7
14033,0.0
10427,0.6
20955,0.0
178,0.0
15208,0.4
5745,0.3
5360,0.5
22801,1.6
10148,0.2
13621,0.0
4522,0.9
25003,0.0
10651,0.3
4261,0.7
17859,0.2
12201,0.0
24583,0.0
1417,0.6
5802,0.4
23145,0.3
16462,0.9
19279,0.7
25669,0.6
20421,0.0
24708,1.7
17493,0.2
26843,1.7
25186,0.6
11772,1.0
7195,0.5
20849,0.3
5544,0.7
23942,1.6
17280,0.7
6336,0.0
25898,0.4
21476,0.2
887,0.4
9716,1.9
22912,1.0
17914,0.8
17203,0.4
19448,0.2
19567,0.0
4576,1.1
20357,0.0
28133,0.2
11688,0.3
8465,0.8
18058,0.6
20403,0.6
15866,0.3
11728,0.7
20973,0.0
15110,0.3
19939,0.7
1854,1.6
15100,0.3
7305,0.4
23834,0.1
987,0.4
21076,0.0
9905,0.8
4334,1.0
8786,0.6
11694,0.4
24631,0.2
10378,0.5
13424,0.0
22014,1.3
20515,0.3
17487,0.3
18674,0.5
14693,0.8
24000,0.8
1319,1.2
22419,0.2
27253,0.0
14873,0.2
16040,0.4
1881,0.8
26398,1.0
9908,0.9
17559,0.0
22870,1.4
26957,0.7
27449,0.0
23118,0.3
23321,0.6
13357,0.4
21565,0.0
18582,0.7
23011,0.2
965,0.3
9494,0.4
2385,0.6
10456,0.3
2239,1.5
10174,0.3
22762,2.4
17879,0.7
19125,0.1
16745,0.2
16615,0.7
12779,0.4
13244,1.0
21738,0.2
7460,0.9
393,0.05
20511,0.4
11942,0.4
25307,0.0
25446,1.7
20082,0.7
19014,0.9
7604,2.0
27413,0.1
24762,0.8
20774,0.5
12992,0.3
6340,0.0
7715,0.7
23919,0.3
16270,0.2
25822,0.7
17489,0.5
26999,0.8
10317,0.4
4544,1.0
8231,1.9
4857,0.7
9608,1.4
18342,0.4
4754,1.0
15824,0.4
8428,2.2
21345,0.7
2950,0.0
16868,0.0
11853,1.1
7125,0.5
12453,0.8
2217,1.7
6591,0.0
10116,0.0
25133,0.2
9544,0.0
4015,0.7
12445,0.9
11094,1.0
11977,0.9
10256,0.4
13497,0.3
18934,0.0
13336,0.4
11584,0.0
287,0.01
21706,0.5
12249,0.2
13232,0.5
11393,0.2
21482,0.1
19378,0.6
17379,0.5
19047,0.0
25526,2.9
24341,0.7
5467,1.0
8051,0.0
6141,1.5
6802,1.8
2874,0.5
20720,1.0
19478,0.1
23238,0.6
11382,0.3
7523,1.1
7010,0.9
12630,0.3
8624,0.9
28563,0.0
964,0.0
24382,0.8
12344,0.2
19535,0.2
12605,0.9
4980,1.0
12876,0.0
13747,0.0
7218,0.2
26566,0.0
16951,0.0
12160,0.2
18253,0.0
23770,0.0
23544,0.2
13392,0.2
2624,0.2
8066,0.0
20042,2.0
17352,0.0
28505,0.3
9335,0.3
10633,0.0
19044,0.0
11546,0.3
2718,0.7
14175,0.0
23370,0.6
11306,0.3
6163,0.4
12851,0.0
11744,0.4
7847,0.3
28365,0.9
3101,0.2
20919,0.2
23567,0.1
354,0.0
24031,1.4
24603,0.4
23717,0.2
10813,0.0
4438,1.3
2143,1.9
13773,0.0
19139,0.0
16828,0.0
9450,0.0
5971,0.7
18335,0.4
14488,0.3
27817,0.0
7982,0.1
701,0.9
11343,0.3
27353,0.0
22563,0.1
8736,1.3
16581,0.5
7033,1.0
14850,0.3
7976,0.2
7392,0.0
28419,0.4
158,0.02
12770,0.2
21061,0.0
5855,0.0
25780,0.2
16083,0.6
21091,0.0
21179,0.0
2649,0.3
2244,1.5
17901,1.1
15429,0.6
6596,0.2
21389,0.8
17430,0.2
17723,0.0
23107,0.0
7544,1.2
26989,0.8
14845,0.2
23629,0.0
19217,1.5
157,0.04
15161,1.4
11288,0.3
2743,1.1
26763,0.0
14104,0.3
25596,1.3
9007,2.0
13216,1.3
24039,1.5
26097,0.8
27663,1.2
13344,0.2
28422,1.0
6950,1.7
12987,0.0
16728,0.0
5969,0.6
18017,1.1
9942,0.5
15802,0.0
10749,0.2
22288,0.7
25962,0.0
5232,0.2
18511,0.6
21720,0.2
18397,0.0
22241,1.2
10488,0.3
27738,0.4
2060,2.3
18030,1.3
7660,1.1
27812,0.2
9049,1.0
18859,0.1
14389,0.0
9495,0.6
26689,0.2
16749,0.0
2015,2.7
25358,0.7
7679,1.4
3053,0.2
14485,0.3
12505,0.6
6374,0.2
8244,2.4
25587,0.9
15508,0.5
12563,0.7
6183,0.5
25995,0.0
8076,0.1
19425,0.5
5838,0.5
15842,0.7
8970,0.9
17026,0.2
5645,0.2
9279,0.4
16763,0.0
23990,0.4
9435,0.1
461,0.05
21183,0.0
21602,0.2
14922,0.2
15235,0.6
18862,0.2
15618,1.4
24294,0.1
15244,1.3
23683,0.2
10262,0.4
8116,0.3
6540,0.0
6140,1.3
2699,0.7
14155,0.0
18100,0.0
13814,0.2
21041,0.0
27375,0.0
25060,0.0
22309,0.7
26492,0.3
16245,0.0
18556,0.3
22295,1.0
21946,0.6
4841,1.6
27958,0.2
49,0.08
10717,0.2
9719,1.2
4730,2.3
23004,0.2
17311,0.6
9730,0.8
4672,2.6
13609,0.0
6436,0.0
19572,0.4
15008,0.1
13330,0.6
4112,1.0
14158,0.0
15872,1.1
26064,0.9
3829,0.3
7413,0.0
10767,0.2
27527,0.3
918,0.4
26977,0.8
13028,0.1
14905,0.5
15440,0.1
21558,0.0
23537,0.0
25866,0.5
23169,0.2
768,0.8
4669,1.7
14375,0.1
12619,0.2
13660,0.2
5542,0.9
5657,0.2
22656,0.7
14722,0.5
7177,0.6
26755,0.1
17025,0.0
23038,0.5
12257,0.0
22986,0.0
28482,0.0
7001,1.4
3035,0.4
28367,1.3
588,0.02
13707,0.0
18235,0.5
11463,0.2
19418,0.9
25149,0.0
21760,0.8
17491,0.4
15336,0.7
24674,0.5
24069,2.5
15212,1.0
26971,0.8
22097,2.0
3994,0.7
17137,0.3
12587,0.8
8052,0.0
953,0.3
24263,0.0
16197,0.3
17902,0.5
19656,0.0
10263,0.6
21567,0.0
3246,0.7
6925,2.6
15217,0.9
21304,0.2
22588,0.0
889,0.4
5626,0.0
11806,1.5
12724,0.0
26197,0.8
27724,0.7
18398,0.0
13202,0.3
24532,0.0
22043,1.4
17572,0.7
22932,0.4
3434,0.0
10181,0.2
12646,0.0
9916,0.4
10659,0.6
16374,0.4
17988,0.7
17577,0.9
28107,0.0
10935,0.2
12199,0.1
11597,0.0
9848,0.2
11538,0.2
8723,0.4
17725,0.0
20376,0.2
17602,0.8
27456,0.0
21746,0.4
18891,0.0
19860,0.0
6058,0.5
6234,0.1
19913,0.6
3651,0.3
13844,0.4
5103,0.9
4465,1.3
9633,1.4
20553,0.0
25608,1.8
16404,0.5
193,0.03
901,0.2
24006,1.1
10641,0.0
11724,0.6
18368,0.3
1211,0.3
24593,0.1
19370,0.6
24041,0.8
8133,0.0
21236,0.7
15655,0.3
4905,0.8
2091,3.7
12627,0.6
6455,0.3
11978,0.6
15633,1.3
8363,1.5
12220,0.2
15812,0.7
8517,1.0
20359,0.0
28521,0.0
13367,0.3
8310,0.8
5035,0.2
16534,0.6
12097,0.3
21346,0.5
24976,0.3
22071,1.5
19633,0.0
10563,0.3
11162,1.8
10405,0.8
13280,0.4
15971,0.3
20824,0.6
6859,1.1
21480,0.3
10332,0.9
27641,0.7
26486,0.2
25273,0.2
263,0.03
25344,0.3
20538,0.2
2826,0.9
24500,0.4
15191,0.2
10979,0.0
27667,0.2
17525,0.6
4643,1.1
4147,1.7
9708,2.1
15895,0.8
1778,1.3
15806,0.6
18458,0.0
27728,0.2
4678,0.9
26403,0.5
3528,0.0
28283,1.9
1671,1.0
28002,0.0
17698,0.2
4177,1.2
2278,0.9
742,0.7
16630,0.3
25696,0.5
19801,0.3
26110,1.3
13170,1.4
796,0.3
11001,0.7
21223,0.2
17492,0.3
5076,0.7
27019,0.7
15121,0.5
11555,0.0
17656,0.0
3402,0.4
7487,1.9
21371,0.0
24364,0.8
18245,0.0
21849,0.4
20780,0.5
12962,0.0
23819,0.0
22378,0.5
4729,1.4
9557,0.9
20310,0.0
12358,0.1
16645,0.2
25663,0.3
8265,1.7
26376,0.1
7343,0.3
11545,0.0
2531,0.0
12855,0.2
12110,0.0
11416,0.0
28479,0.0
7730,0.7
15489,0.2
26316,1.0
14220,0.1
19088,0.0
6230,0.2
1825,0.5
20164,0.5
5495,0.9
12721,0.1
6671,0.6
5742,0.0
24024,1.1
8488,1.0
14965,0.0
7497,0.9
28333,1.4
20922,0.2
13328,0.3
20714,0.4
13249,1.2
7667,1.1
20550,0.0
2159,1.6
21908,0.5
517,0.06
9296,0.2
2854,0.8
19724,0.2
14813,0.8
18061,0.7
12533,0.6
5283,1.2
22518,0.7
8343,1.7
4251,0.9
1965,2.4
16975,0.7
22359,0.2
20718,0.7
8282,1.8
16452,0.5
16492,0.4
5124,0.5
9345,0.0
9127,0.2
25366,0.8
16259,0.2
26220,1.2
9725,1.2
21812,1.0
14823,0.2
8222,0.9
27847,0.0
24873,0.0
21415,0.0
4782,2.3
8601,2.2
28031,0.0
17629,0.3
18570,0.5
6766,1.3
22618,0.9
12465,0.7
14271,0.3
27046,1.1
28173,1.1
20645,0.6
13964,1.0
22357,0.1
24425,0.0
9350,0.0
1829,1.0
6491,0.4
12162,0.0
4298,1.1
27586,0.9
6351,0.0
10394,0.9
6664,0.4
18874,0.0
24416,0.0
7792,0.0
26568,0.2
13121,0.7
17605,0.5
16532,0.2
21440,0.2
19231,1.0
10987,0.6
10660,0.0
10669,0.0
6406,0.2
5233,0.3
26066,0.3
19381,0.4
9265,0.2
25274,0.3
12456,0.8
14992,0.0
7276,0.0
9331,1.0
23637,0.0
16841,0.4
14242,0.2
26783,0.4
19581,0.0
19936,0.9
12946,0.1
13197,0.5
18656,0.4
15835,0.3
860,0.0
11852,0.5
21316,0.5
16194,0.2
3815,0.4
20078,1.3
17337,0.7
27168,0.0
27332,0.2
3952,0.6
8466,0.6
26213,1.5
2014,2.8
6027,1.2
18070,0.2
3571,0.2
21604,0.6
18409,0.2
6964,2.4
12511,1.6
25927,0.2
13871,0.2
26757,0.2
11053,1.4
3227,0.5
26214,2.3
22360,0.2
26697,0.2
84,0.1
19621,0.0
9297,0.2
6750,0.7
747,1.1
920,0.2
7100,0.6
12293,0.0
8169,0.3
13946,0.3
11016,0.4
4043,0.5
5130,0.5
28407,0.9
32,0.06
10620,0.2
175,0.05
21167,0.6
7880,0.6
2243,1.5
21986,1.2
17983,0.7
10629,0.2
4026,0.6
7779,0.4
5912,0.6
19055,0.0
23568,0.4
988,0.2
11262,0.8
1798,0.6
18159,0.3
13601,0.0
24670,0.8
6832,1.7
3116,0.3
16418,0.3
3049,0.0
2437,0.3
11889,1.3
299,0.06
1447,0.8
25929,0.2
23064,0.1
5461,1.4
18246,0.0
10037,0.0
463,0.02
13110,0.0
5975,0.5
22028,0.8
6705,0.2
26279,1.1
18363,0.1
16507,0.4
28000,0.2
21629,0.0
16185,0.0
21939,0.7
9994,0.4
22690,2.0
23127,0.3
23287,0.6
25506,2.2
2864,0.5
19629,0.0
24573,0.2
428,0.02
11221,0.9
3765,0.0
8189,0.4
22682,1.7
3377,0.9
11794,1.1
8710,0.6
19511,0.5
26363,0.2
727,1.9
27255,0.1
18339,0.3
8017,0.0
19009,0.7
22490,0.0
23041,0.5
25368,0.7
17926,2.0
28332,1.2
19308,0.5
18728,0.3
7496,0.9
28230,0.7
18163,0.3
8832,0.2
27297,0.0
5373,1.0
25470,1.4
7408,0.1
12787,0.5
21679,0.0
221,0.02
17063,0.3
4617,1.6
22194,0.5
18711,0.7
3084,0.3
10003,0.0
10316,1.0
16364,0.3
15809,0.6
20782,0.5
10763,0.0
27129,0.0
20923,0.0
19889,0.2
19482,0.0
2097,1.8
16427,0.6
9425,0.3
1219,0.0
3031,0.3
3170,1.0
25463,1.3
4028,1.2
14070,0.0
26943,1.1
16733,0.0
9611,1.1
5610,0.0
2900,0.4
16744,0.1
2973,0.3
28151,0.5
72,0.04
17799,0.4
24438,0.2
13810,0.0
25750,0.6
7086,1.1
27607,1.2
2599,0.0
9260,0.2
13673,0.0
15147,0.4
5079,0.5
19078,0.0
11752,1.2
7752,1.9
396,0.04
14098,0.0
5758,0.3
4325,1.5
12649,0.0
19174,0.3
20925,0.0
12915,0.0
22257,0.9
4105,0.5
20203,0.8
850,0.2
14346,0.0
24880,0.3
21915,0.2
3074,0.0
5687,0.0
12166,0.0
6404,0.0
2433,0.1
13109,0.0
19010,0.5
22952,0.3
28081,0.1
7511,0.9
28181,0.3
15578,0.8
4123,0.5
10516,0.4
729,0.8
7217,0.2
28291,1.4
12375,0.0
14148,0.0
21307,0.0
10127,0.0
27279,0.1
24234,0.0
14233,0.0
18804,0.6
16662,0.0
5105,0.8
1795,0.8
2517,0.4
27117,0.0
8603,1.3
21681,0.3
17127,0.0
8720,0.6
6475,0.0
1642,0.5
5199,0.5
23506,0.4
17194,0.6
7846,0.2
10809,0.0
3324,0.3
511,0.03
486,0.04
1528,0.8
20090,1.6
16954,0.0
22566,0.1
25650,1.1
25654,1.0
20670,0.6
20056,1.6
16557,1.0
24160,0.7
20889,0.0
17218,0.9
18839,0.5
5554,0.7
13332,0.4
23306,0.7
2542,0.2
6624,0.3
19643,0.2
13188,0.4
13339,0.3
997,0.2
1213,0.4
21135,0.7
8575,0.6
15507,0.4
17301,0.5
25757,0.0
10867,0.2
15004,0.5
6235,0.0
13540,0.3
23827,0.2
24919,0.4
4158,1.6
27420,0.3
2594,0.2
6651,0.4
5649,0.2
8176,0.4
4685,1.8
26465,0.9
5073,0.5
26211,1.2
18807,0.5
5123,0.3
16966,0.2
19339,1.1
20613,0.7
3039,0.2
24966,0.2
24841,1.1
17419,0.0
6445,0.2
10956,0.0
28003,0.0
27465,0.0
12769,0.4
6453,0.0
2622,0.1
6642,0.2
5264,0.5
12369,0.0
17094,0.5
3415,0.6
5144,0.0
2785,0.9
23274,0.5
28355,2.0
10064,0.0
10007,0.3
6123,0.4
17360,0.0
27298,0.0
2775,0.3
982,0.4
7515,0.6
6993,1.0
10546,0.2
16106,0.3
28516,0.0
4505,1.7
16552,0.9
22390,0.0
25703,0.4
14035,0.4
15506,0.6
19394,0.5
19980,0.3
20061,1.1
20206,1.0
11742,0.4
11940,0.8
28128,0.3
13780,0.1
18779,0.7
20136,0.6
26159,1.3
23474,0.0
19417,1.0
12544,0.4
12638,0.2
7026,1.5
22245,0.8
19268,0.9
9289,0.3
6998,0.5
3487,0.1
16846,0.3
13980,0.5
26769,0.5
4163,1.0
8675,0.3
16724,0.0
18257,0.1
18002,0.8
27382,0.0
25977,0.0
25882,0.0
27553,0.5
3266,0.9
27535,0.7
25800,0.4
2560,0.0
27649,0.8
18033,0.5
25956,0.0
19475,0.0
5380,0.5
7481,1.0
2363,0.2
7011,0.5
822,0.4
26135,1.1
26559,0.2
2918,0.1
6226,0.5
14081,0.0
682,0.18
23324,1.6
20809,0.4
21175,0.0
28180,0.8
19640,0.4
12941,0.0
28334,1.3
27888,0.2
21045,0.1
26084,0.5
8178,0.3
24153,1.1
20297,0.3
2011,2.2
4509,1.1
399,0.02
15424,0.9
11807,1.6
24509,0.0
7966,0.0
6992,1.6
27254,0.0
21857,0.5
1827,0.8
18110,0.2
6085,0.6
27031,0.7
23707,0.0
7013,0.3
3567,0.2
18162,0.4
7742,0.4
2613,0.3
27158,0.0
20586,0.7
22477,0.0
26728,0.0
14177,0.2
20564,0.0
4666,2.2
1747,1.6
13288,0.3
7014,0.2
8184,0.3
27078,0.7
13960,0.7
18563,0.5
6758,1.3
8033,0.2
22597,0.2
27900,0.0
7449,0.3
7075,0.8
11025,1.4
5286,0.2
6692,0.2
14001,0.2
10275,0.8
8585,0.8
7169,0.3
22392,0.2
18062,0.3
12554,1.3
17880,0.6
28303,0.8
27152,0.1
12145,0.0
15940,0.9
26557,0.0
23468,0.0
19159,0.4
27056,0.6
5097,1.5
16407,0.4
17823,0.7
10738,0.0
1754,2.1
12326,0.0
18629,0.4
1738,0.7
1969,1.8
4734,1.0
26838,0.4
22405,0.0
26985,1.3
17717,0.0
5903,0.7
1585,0.2
6155,1.3
12032,0.7
5152,0.2
14110,0.1
2193,2.0
16819,0.0
9973,0.0
24164,1.5
21193,0.2
22053,2.0
5096,1.1
13942,0.7
20823,0.6
14790,0.0
20643,0.6
3842,0.7
7596,2.1
16837,0.5
10380,0.7
23395,0.8
4731,2.2
6709,0.2
19821,0.3
11778,0.9
26749,0.0
19352,0.4
17088,0.5
23795,0.0
23671,0.0
20957,0.3
7539,0.7
23507,0.9
11820,1.2
12701,0.0
17400,0.0
24102,0.5
2051,2.8
17018,0.2
22401,0.3
11146,0.6
19343,1.0
15585,0.3
15074,0.1
7577,1.0
17581,0.5
14020,0.2
2351,0.7
20659,0.9
17589,0.9
17991,0.5
9454,0.2
14031,0.8
7749,0.1
17675,0.1
15342,1.1
14446,0.2
2480,0.0
28446,0.6
26489,0.2
26051,0.6
214,0.02
13549,0.4
9213,0.0
8796,0.8
26500,0.5
17452,0.0
20635,1.3
5291,0.2
19803,0.0
3267,1.7
1791,0.7
22166,1.7
19206,1.7
17446,0.3
2200,1.6
26921,0.6
27477,0.2
24255,0.2
7893,0.3
19143,0.2
27824,0.0
27747,0.5
10074,0.0
14484,0.3
16904,0.0
14284,0.0
15610,0.6
24055,0.9
7939,0.0
10455,0.6
28555,0.0
22824,1.6
13770,0.4
18191,0.4
10304,1.0
19976,0.6
21989,0.7
9239,0.3
14650,0.7
27074,1.2
18647,0.5
21439,0.3
11121,1.2
8030,0.2
17134,0.3
18730,0.2
306,0.07
26795,0.8
23391,1.1
8012,0.0
20735,0.8
16244,0.2
14037,0.0
15326,0.7
15680,0.0
9095,0.7
6412,0.2
23687,0.0
26646,0.0
15523,0.8
4364,1.3
2544,0.3
28484,0.4
26701,0.0
24996,0.3
19726,0.0
22639,1.1
17863,0.8
24305,1.1
7697,0.7
15561,0.7
26937,1.0
1630,0.0
755,2.2
482,0.03
25637,1.2
15837,0.3
23644,0.0
28059,0.4
8001,0.1
17065,0.3
27091,0.4
10977,0.3
12743,0.0
27414,0.2
16043,0.8
19202,1.7
10002,0.0
16240,0.0
20483,0.0
312,0.02
20796,0.4
14561,0.0
21686,0.8
17189,0.9
10205,0.4
5260,0.1
15205,0.5
16918,0.3
4122,1.2
4161,1.0
22768,3.1
4802,1.2
14416,0.4
18312,0.7
17843,0.9
9322,0.2
19916,0.7
5219,0.0
6760,2.7
5386,0.2
19319,1.0
9944,0.6
8597,1.0
24406,0.4
11632,0.2
24774,0.9
14667,0.9
3546,0.3
7025,1.0
23773,0.0
941,0.4
24087,1.5
3167,0.7
6780,2.5
27719,0.3
285,0.03
5976,0.6
20673,1.2
8237,1.6
4359,1.6
21432,0.5
26767,0.3
24943,0.2
12953,0.0
22798,1.5
18590,0.8
18066,0.4
4853,0.9
10048,0.0
15538,0.5
18998,0.3
16263,0.0
28268,1.2
9247,0.1
16141,0.7
14760,0.7
16056,0.8
25556,1.8
25481,0.6
27990,0.0
5581,0.3
19396,1.0
14465,0.2
19117,0.3
13746,0.0
18007,0.8
1946,1.3
4523,1.2
4850,2.2
17580,0.7
26522,0.3
20307,0.2
14487,0.0
24611,0.4
14372,0.0
11923,0.7
10128,0.3
5287,0.2
5327,0.2
22919,0.8
4614,1.5
966,0.2
26928,1.3
25983,0.0
1767,1.0
2049,1.5
15880,1.0
11917,0.9
4798,1.6
9634,1.0
1223,0.0
15921,1.1
21417,0.6
26907,0.6
10969,0.2
22617,1.1
11519,0.0
20050,1.7
10355,0.8
473,0.12
19774,0.0
27526,0.5
14491,0.6
11938,0.7
21174,0.0
23178,0.0
5416,0.6
17187,1.6
18933,0.0
28134,0.2
2045,2.2
12746,0.0
7674,1.3
18577,1.4
2165,0.9
23040,0.4
21804,0.5
12509,1.9
12991,0.4
8983,1.8
5847,0.4
12048,1.2
17565,0.5
28471,0.0
15609,0.6
6332,0.0
25571,0.9
12867,0.3
19587,0.0
4451,1.3
5714,0.0
20285,0.5
7587,0.6
10108,0.2
255,0.03
12543,0.7
7196,0.3
3934,0.3
13214,0.4
5477,1.2
19445,0.3
8583,0.4
24585,0.3
28204,0.9
1078,0.2
5329,0.3
23249,0.7
13472,0.0
5888,0.3
12809,0.2
3635,0.0
9492,0.3
10931,0.2
14991,0.2
10848,0.0
11198,0.9
5643,0.2
14443,0.4
16568,0.8
24476,0.6
16780,0.1
14870,0.2
14825,0.2
16278,0.2
7425,0.0
5659,0.3
3946,0.2
8797,1.1
7676,1.0
5518,1.4
25452,2.1
3440,0.0
8834,0.4
26670,0.3
11592,0.2
18137,0.2
26708,0.0
4306,0.9
3488,0.0
15839,0.5
5217,0.4
15227,0.7
24595,0.0
8023,0.0
2977,0.2
4115,0.9
9911,0.9
1201,0.0
19560,0.4
22426,0.4
26540,0.2
24093,1.5
2054,2.3
27792,0.0
18296,0.2
819,0.0
26506,0.0
2223,1.3
11319,0.1
10494,0.0
16715,0.0
2830,2.3
9529,0.8
24713,0.5
17177,0.5
8065,0.2
22347,0.4
11232,1.0
22228,0.7
14542,0.9
8960,2.1
6410,0.0
6929,2.6
8952,0.7
25636,1.5
19101,0.3
20077,0.8
17186,1.7
14639,1.4
13927,0.5
23765,0.0
20865,0.0
2871,0.8
18767,1.1
5862,0.6
8301,1.1
914,0.2
2570,0.3
14510,0.4
27366,0.0
26596,0.2
21570,0.0
22403,0.3
4927,1.4
5210,0.5
17844,0.5
6844,1.9
10273,1.6
2726,0.7
13047,0.2
3633,0.0
17180,0.8
7948,0.3
4273,0.9
13461,0.0
22829,2.6
7114,0.8
1967,1.7
22794,1.5
13352,0.4
17722,0.0
13101,0.2
3722,0.2
1552,0.8
10445,0.4
12211,0.2
6110,0.5
26260,1.3
19985,0.6
12105,0.3
25772,0.0
22793,1.8
27451,0.0
1346,0.7
19405,0.6
22271,1.1
1782,1.3
1084,0.4
24956,0.4
22374,0.3
23210,0.7
4136,0.6
22696,2.3
28539,0.0
2501,0.2
9645,3.0
8259,2.2
26341,0.3
13068,0.3
20506,0.6
4085,0.5
18321,0.9
1746,1.1
27621,0.8
20462,0.4
3926,0.3
28075,0.3
5919,0.9
10321,0.7
10664,0.1
18809,0.5
22724,2.3
21204,0.5
3159,0.5
14532,0.4
10257,0.3
1288,0.2
26880,0.8
239,0.02
346,0.02
15220,0.7
5608,0.2
23376,0.8
24811,0.9
12815,0.0
17540,1.2
21249,0.2
2061,1.9
15581,1.5
12441,0.7
8883,0.3
25742,0.3
6711,0.0
25431,0.4
24542,0.0
6910,2.4
10665,0.2
14635,2.3
16146,0.3
12216,0.0
14919,0.0
23108,0.0
23835,0.0
27594,0.9
2290,0.6
1796,1.3
1028,0.6
13141,0.7
6565,0.2
2053,2.0
16307,0.0
4628,2.3
15541,0.7
21714,0.3
11265,0.8
10599,0.1
15124,0.2
5457,0.8
10255,0.4
23965,0.5
16539,0.5
18864,0.3
2983,0.2
21425,0.2
25871,0.6
1646,0.5
22162,1.5
460,0.0
8880,0.7
11483,0.4
16755,0.5
26480,0.0
17909,0.8
2006,1.7
18261,0.0
9694,1.2
20041,1.1
4896,1.1
16071,0.4
6121,0.3
27762,0.2
5731,0.2
17533,0.0
15285,1.8
8969,1.2
26919,1.0
16524,0.3
15319,1.2
19768,0.0
4525,2.3
26617,0.0
6310,0.2
3056,0.4
608,0.01
7849,0.2
25126,0.0
20156,0.4
2215,0.9
9784,1.4
1275,0.2
11186,1.2
14267,0.3
22229,0.9
17682,0.1
21808,0.8
19636,0.4
8881,0.7
13201,0.8
12221,0.7
24172,1.1
19758,0.1
3400,0.3
26962,0.5
24736,0.4
14026,0.2
8769,0.5
13274,0.5
16246,0.0
7740,0.7
26768,0.3
14679,0.7
13648,0.3
4487,0.7
23814,0.2
18193,0.4
9175,0.4
14596,0.8
6820,1.3
10186,0.0
25727,0.0
7139,0.2
3833,0.4
23472,0.0
10805,0.0
25026,0.2
7889,0.1
10363,0.5
7065,1.0
25271,0.4
3243,0.4
27306,0.0
19982,0.4
9516,0.2
13842,0.4
1752,1.9
12882,0.4
27114,0.0
10898,0.3
22110,1.4
23204,0.4
15640,0.8
23980,0.5
8166,0.2
395,0.03
28412,0.5
24783,0.9
19464,0.2
7537,1.1
22816,2.4
899,0.2
9769,1.2
11101,0.9
12315,0.2
4378,2.1
23865,0.2
1144,0.0
14153,0.0
23682,0.2
15289,1.2
8373,0.8
11038,0.5
1098,0.0
13387,0.3
21548,0.0
12123,0.1
25542,1.3
10416,0.9
15443,0.0
24737,0.6
3656,0.0
2936,0.2
23380,2.6
14747,0.6
17922,0.8
2408,0.7
17276,1.5
13413,0.0
11847,1.5
23524,0.5
7378,0.4
2909,0.5
12177,0.2
11159,0.4
15040,0.0
19888,0.4
17197,0.5
14251,0.4
20404,0.4
18146,0.8
21556,0.0
19917,0.5
14486,0.6
22393,0.0
20573,0.0
27173,0.0
13168,0.4
17585,0.0
16583,0.8
14366,0.4
23510,0.3
17800,1.0
12469,0.9
4521,2.2
62,0.14
21226,0.3
20409,0.0
12503,0.7
20102,1.2
6322,0.0
7514,1.1
17686,0.2
12840,0.0
24955,0.4
20335,0.5
3190,0.4
3676,0.6
15435,0.0
25592,1.3
20839,0.3
14616,0.6
12306,0.0
2179,1.1
24389,1.6
6468,0.4
18831,0.6
13869,0.2
21586,0.0
8687,0.4
19135,0.0
26257,0.8
12551,0.7
14079,0.0
3891,0.0
27327,0.1
2446,0.0
5455,0.8
2277,0.9
23154,0.0
11667,0.5
333,0.03
4367,2.9
5211,0.4
20442,0.0
20081,0.7
27915,0.3
25284,0.0
2753,0.3
16365,0.1
15948,0.8
20739,1.1
3739,0.0
10919,0.3
26491,0.2
12778,0.4
26619,0.2
25833,0.9
24288,0.0
12582,0.5
2507,0.0
602,0.03
6569,0.2
4343,0.8
8289,0.7
10539,0.0
25617,0.9
7682,2.5
23592,0.7
7790,0.0
10428,1.0
24394,0.4
28010,0.3
5810,0.2
24521,0.0
2102,3.2
15775,0.5
3526,0.0
4724,1.6
12852,0.0
27751,0.3
24413,0.0
1684,1.0
16005,0.6
18938,0.5
20347,0.4
23021,0.0
17229,0.9
1759,2.0
23077,0.4
3119,0.0
6173,0.4
13228,0.6
22860,0.7
11641,0.0
11106,0.8
22421,0.0
1074,0.3
5122,0.3
6794,1.3
4200,0.9
18310,0.8
24003,1.4
6358,0.4
26242,1.4
394,0.0
12052,0.7
17715,0.0
16667,0.0
872,0.4
20022,0.8
