,surface_tmp_1h
22687,17.3
13024,-4.3
25398,17.1
22729,23.0
17455,6.6
7795,-3.7
4,9.7
12877,-2.5
12570,19.5
19946,6.4
2094,10.3
7430,-8.7
381,-1.8
16381,0.8
13315,17.2
10606,-0.3
3686,-2.7
4416,-2.1
5587,-1.0
618,2.5
2402,-3.8
1110,-5.2
5780,-7.8
18174,6.6
3002,-1.5
22733,23.3
12629,12.7
16216,-1.9
9303,2.1
23464,11.3
16324,-0.1
18716,17.1
15247,8.0
7877,-5.5
4725,5.0
4120,14.3
27252,0.4
10601,-0.1
960,-2.2
6535,-7.8
24033,26.1
12849,-1.8
3216,0.4
501,-3.9
27259,0.2
12447,5.8
4179,7.2
9209,-0.9
2117,13.4
23896,-3.7
22039,22.8
7168,-8.1
25475,27.9
1605,4.8
11398,-2.8
26247,26.2
3873,-3.3
321,0.0
2959,0.8
20306,0.6
4987,-9.1
26533,-0.6
6400,-2.9
6355,-2.5
3963,5.6
20278,1.5
16931,-2.5
24049,27.1
6115,0.1
6319,-2.0
4831,7.2
7237,-9.2
4570,-8.4
3531,1.1
8331,12.0
12323,-5.8
4442,-3.1
12663,8.0
18974,0.3
23944,6.9
23659,-1.5
16983,-3.0
9144,4.1
6084,0.0
426,-2.4
16019,4.4
4719,4.5
267,0.7
22996,-3.0
23973,13.9
21510,9.8
17361,11.3
6934,4.8
23381,26.1
11493,-4.9
8083,-8.5
27643,32.7
21498,10.3
19299,23.2
17877,13.5
25238,2.5
1329,0.2
1908,-0.8
5474,11.6
21793,5.4
10936,-2.2
23563,2.2
14843,2.4
9394,0.8
15027,-3.4
8509,-1.0
26695,-3.8
1575,6.2
19723,3.0
22341,0.5
21314,7.8
4775,9.6
18553,10.9
5196,-12.6
28569,8.0
13522,0.5
12468,10.4
14914,-0.8
23557,2.6
28279,31.7
11741,8.4
25265,1.2
10199,-5.4
26253,25.7
1608,4.5
14428,-1.4
712,17.0
17724,2.8
2147,15.5
24568,-2.0
20647,16.6
21673,6.7
15502,8.1
5548,3.8
15427,13.4
4236,3.9
12810,-0.8
24541,-1.8
12765,0.8
28214,22.6
5082,-11.0
13994,14.8
7631,11.9
12058,-0.4
17759,3.0
22879,0.2
24511,-1.2
3622,-1.8
17920,19.6
13620,-2.3
10308,7.8
23566,2.0
3826,-2.7
1322,-0.8
6943,2.2
3106,-2.5
5197,-12.7
6353,-2.5
10141,-5.3
6563,-8.5
9355,1.7
10383,15.2
3746,-2.3
23635,-0.8
5355,-4.3
7599,14.3
25777,1.3
4321,0.6
25293,0.8
23638,-0.9
1976,-1.9
14459,-0.6
25341,5.0
18076,11.0
13921,14.4
23985,17.1
15969,8.0
7258,-9.6
25679,6.0
11190,13.1
18082,10.4
7724,-0.5
19041,-0.3
22196,8.1
3579,-0.2
5298,-13.2
10707,-3.2
24028,25.3
12228,-4.6
22819,20.5
24602,-0.6
22958,-2.1
20245,2.7
26296,15.7
20202,5.1
21544,8.6
14534,1.4
22383,-0.6
5968,-5.7
19063,0.4
6764,-0.2
10890,-2.3
9612,15.0
4799,9.5
9950,-2.1
24139,20.2
6667,-10.7
27603,29.9
21676,6.7
9652,19.5
15920,11.4
25106,1.9
7546,12.2
9662,20.0
15371,20.6
12132,-2.9
11011,4.7
13093,-3.4
16268,-1.9
27275,-0.4
25926,-2.3
408,-1.9
2978,-0.3
491,-3.7
16472,5.9
18462,-0.9
19502,7.7
12665,7.8
20415,-1.6
9731,17.7
21611,7.4
9992,-3.0
12208,-4.2
16143,-0.4
3290,7.1
6928,5.4
11845,19.8
10584,0.7
3618,-1.7
21619,7.2
12490,14.3
5201,-12.7
21878,4.9
18505,3.3
5139,-11.9
16145,-0.5
18527,7.9
12789,-0.2
11110,19.7
4738,6.6
18431,-0.6
6575,-8.9
5221,-12.8
16229,-2.0
7683,2.9
6346,-2.5
13199,16.2
26255,25.4
16896,-1.9
2500,-6.0
8993,18.1
8785,-6.1
8154,-4.8
5198,-12.7
15123,-4.2
22902,-0.6
4904,-4.6
10671,-2.7
19496,8.2
4618,-9.2
13828,-1.1
21654,6.9
23292,18.3
21601,7.7
8073,-8.2
7107,-6.7
17204,10.0
26545,-1.0
7623,12.7
24037,26.2
13797,-3.1
984,-2.7
3997,11.9
9644,19.0
23171,-5.4
26823,15.8
26058,3.8
15985,6.7
27161,4.0
14399,-3.1
9545,3.5
15296,18.0
26096,13.2
4922,-6.0
1670,3.1
23224,2.6
10198,-5.4
24978,6.9
222,1.6
26365,7.2
9794,6.8
18292,4.2
18699,21.8
22777,24.1
6891,9.7
19379,19.2
15550,7.1
26168,26.2
8788,-6.2
22500,-3.0
14231,0.0
25402,18.1
5896,-6.4
25919,-2.2
25071,3.4
24223,9.8
21294,6.2
27367,-2.1
24485,-0.8
3591,-0.9
13713,-2.8
26396,4.9
4945,-7.2
1335,1.5
9723,18.1
5790,-7.7
7940,-6.9
24847,22.0
28032,-1.5
7964,-7.3
18593,21.3
4781,9.7
5113,-11.6
15990,6.3
3544,0.7
12365,-5.3
9258,-2.9
24831,25.1
16579,15.4
1248,-6.4
27034,14.8
8901,2.9
21854,5.0
5463,11.2
5377,0.1
4138,11.6
17374,10.2
6376,-2.7
24931,10.0
1139,-4.4
24649,8.7
8696,-5.1
22461,-2.1
19600,3.5
8622,-3.6
2231,9.3
11415,-3.1
19269,16.9
20856,13.1
22761,24.6
18478,-0.2
25417,21.4
3449,5.0
10823,-2.5
2331,-1.1
14301,-1.7
13550,-0.4
21242,4.8
3812,-3.7
16494,9.0
6966,-0.2
21003,5.1
13619,-2.3
17814,7.0
3294,7.4
15366,20.9
11069,14.5
24576,-1.9
5359,-3.5
21966,8.9
4366,-0.9
15725,6.0
24621,2.8
8705,-5.2
28259,30.0
23,11.4
22457,-2.1
5816,-7.3
2184,15.8
409,-1.9
4856,1.4
28101,-1.9
14379,-3.1
14902,-0.3
24730,24.8
14778,6.7
22647,9.2
28492,9.2
6041,-2.3
23213,0.2
10752,-2.9
15766,9.4
1667,3.0
16555,17.5
7867,-5.3
20313,0.3
14525,1.1
17626,4.3
20182,6.6
16238,-2.0
19584,3.6
12545,20.4
17870,12.7
2267,4.0
15965,8.5
22851,1.3
10616,-0.6
18472,-0.7
2181,15.9
17746,2.7
12036,0.5
19794,2.7
17644,4.2
19845,2.9
22772,23.9
17332,13.7
4224,4.5
26146,23.6
4822,8.0
6062,-0.5
13319,16.5
14161,2.4
24123,24.7
18079,10.6
21030,5.2
1899,-0.7
4291,1.8
4239,3.7
12064,-0.5
13183,12.6
7510,6.8
4662,-3.6
21489,10.8
26342,9.4
14604,12.7
9284,-3.8
16964,-2.8
23540,3.6
25482,27.8
26224,28.1
6936,3.7
22237,4.7
5763,-7.8
1566,6.7
27662,27.7
9709,20.2
12407,-0.1
2923,4.1
19215,7.1
15441,12.2
22984,-2.6
20108,13.7
3371,9.4
13066,-4.7
8216,3.6
23015,-3.2
5630,-4.4
16014,4.5
25187,2.3
9820,4.2
7484,2.6
2252,5.8
4970,-8.3
18968,0.4
18818,6.3
8091,-8.5
15016,-3.1
18015,17.0
23743,-3.3
10017,-3.6
27230,1.2
10126,-5.0
1891,-0.4
10727,-3.0
8663,-4.4
18107,9.0
16898,-1.9
4288,1.8
4914,-5.5
11227,7.6
5180,-12.3
2552,-8.0
19451,13.7
8452,2.2
9352,1.6
13723,-2.8
3796,-3.3
2301,0.8
22581,-3.0
26292,16.3
13238,21.2
7210,-8.8
10874,-2.4
12561,19.9
19678,2.9
8249,9.6
9326,1.7
3081,-2.4
24119,25.3
16198,-1.6
9886,0.2
12395,-2.4
12041,0.4
25065,3.6
19087,0.0
21742,6.3
16682,7.5
4757,8.4
13928,13.7
19071,0.2
23619,-0.3
9904,-0.5
20838,15.6
12082,-1.4
11719,4.2
8472,0.9
11150,19.6
15083,-4.0
27927,1.2
3197,-0.9
10869,-2.3
19483,9.5
7009,-3.6
13795,-3.2
6527,-7.6
13874,10.0
20055,14.0
13843,1.0
19647,3.1
9556,5.4
14290,-1.5
15407,15.4
22681,16.4
12417,1.3
4020,15.0
14142,3.4
21187,4.5
6096,0.1
13129,2.6
19471,10.9
15199,-0.9
3540,0.7
3577,-0.2
3711,-3.0
16927,-2.4
921,-0.5
1361,6.2
3201,-0.4
22414,-1.3
22858,1.0
16712,4.8
20469,-1.9
7745,-1.8
22662,12.4
19555,4.9
2967,0.4
17377,10.1
23876,-4.8
27262,0.2
476,-3.4
6330,-2.1
5045,-10.5
26678,-3.6
3628,-2.0
697,15.6
23971,13.2
23698,-2.6
3959,4.8
27554,21.4
663,10.6
17458,6.3
19641,3.1
22997,-3.0
13611,-2.0
20555,-1.0
27029,15.6
12824,-1.2
6620,-9.7
7314,-10.6
6413,-3.3
2569,-8.2
17062,-3.4
15519,7.7
13430,5.3
24564,-2.0
4296,1.6
2248,6.3
959,-2.1
8439,2.7
7519,8.4
16996,-3.1
4103,15.2
22103,23.5
11453,-4.0
28189,17.2
6195,0.9
13811,-1.8
22742,23.5
18637,26.4
13209,18.0
6982,-1.9
28474,9.4
24609,0.2
26759,-0.3
15223,3.6
20872,11.7
11607,-6.5
21993,15.9
18626,23.5
7505,6.1
5396,3.7
10556,2.4
23206,-1.6
20236,3.2
8689,-4.9
27987,-0.3
11149,19.8
13809,-2.1
16900,-1.9
4549,-7.8
25485,27.2
28310,31.7
10240,-3.2
16435,4.3
16271,-1.2
20600,5.7
15593,6.4
14439,-1.2
28124,0.7
7895,-5.9
14746,14.4
8277,13.2
15838,11.8
13805,-2.7
20836,15.9
2836,16.2
7242,-9.4
159,3.9
27642,32.7
17059,-3.6
19779,2.8
5204,-12.5
6808,6.4
8123,-8.6
10832,-2.4
4657,-4.3
11558,-5.8
12153,-3.1
3311,8.1
1454,15.5
25208,2.7
12277,-5.1
13653,-2.2
8789,-6.2
8670,-4.6
5592,-1.6
17523,5.3
978,-2.7
23030,-3.6
15841,11.8
20046,14.1
16247,-2.3
17535,5.3
13480,2.6
5293,-13.2
18718,16.8
12853,-1.9
3888,-3.5
18751,13.5
8109,-8.7
20130,12.6
27929,1.1
9931,-1.5
10475,10.7
9259,-3.0
19169,0.2
6274,-1.1
28386,19.5
4387,-1.2
20557,-1.0
21140,4.6
17575,4.6
20191,5.9
21433,12.4
20845,14.6
18371,1.4
17175,5.5
24213,10.3
22193,8.4
3319,8.7
3416,7.6
1008,-3.4
15323,22.1
10551,2.7
12094,-1.8
22084,25.7
27834,4.9
14302,-1.7
1174,-5.6
8271,12.4
8847,-6.5
18694,21.5
22551,-3.3
20054,13.9
23783,-4.0
19597,3.5
2228,9.4
27384,-2.5
23463,11.4
11997,2.8
18743,14.2
27946,0.6
20701,25.0
15062,-4.0
21571,8.0
9029,19.2
12367,-5.2
26800,9.8
23470,10.5
25779,1.3
24210,10.7
35,12.4
2803,16.2
2168,16.1
1013,-3.6
15266,12.2
15717,5.4
27843,4.4
1283,-6.1
4920,-5.8
8965,14.6
17571,4.7
7700,1.2
22331,1.0
15834,11.4
17436,7.1
20045,14.1
13585,-1.5
11201,11.8
20302,0.7
25601,13.2
7802,-3.9
25079,2.8
26745,-2.9
8323,12.4
7341,-11.2
9574,8.7
25138,1.5
8413,4.6
6924,6.8
9521,-0.4
17222,11.6
18351,2.0
24554,-2.0
22326,1.2
21153,4.6
19480,9.9
2451,-5.2
17872,12.9
18273,4.6
11715,3.3
715,17.2
5854,-7.0
14575,6.0
25393,16.0
21266,5.3
22721,22.6
25323,2.4
6504,-6.9
2540,-7.6
8351,9.9
16598,14.9
13678,-2.7
489,-3.8
22031,21.4
25945,-2.7
14138,3.8
24802,27.4
10479,10.6
16041,3.3
21181,4.5
14410,-2.1
8858,-5.9
16223,-2.1
10014,-3.4
24166,15.5
17861,11.8
932,-0.9
23456,12.5
5560,3.2
1894,-0.6
24134,22.9
11043,8.8
12350,-6.0
18737,14.9
11216,9.1
3474,3.9
12640,11.1
20189,6.1
24228,9.5
7473,0.4
23273,14.1
3412,7.9
23864,-5.0
2741,8.6
24397,2.6
24819,25.6
20974,5.1
7713,0.3
24972,7.2
20793,21.6
6190,1.2
7922,-6.5
24244,8.5
27445,-2.7
6967,-0.4
7979,-7.4
26199,28.5
3452,4.7
8152,-5.2
7852,-5.0
5941,-5.8
18610,18.2
6715,-8.8
13284,20.1
9028,19.0
7426,-9.6
22221,5.8
536,-4.6
3673,-2.7
827,7.2
17625,4.3
13668,-2.4
27869,3.3
15952,9.8
2588,-8.4
25486,27.7
20897,9.8
27632,32.1
19320,23.2
18543,11.9
25997,-3.3
22612,1.3
5882,-6.5
14073,9.8
1315,-1.8
23573,1.7
26166,26.1
9490,-1.7
21778,5.4
15009,-2.9
7110,-6.7
2401,-3.8
28329,30.3
11253,4.7
431,-2.1
26320,12.1
21687,6.7
17173,5.4
12712,3.7
7585,13.9
25580,16.4
24445,0.3
2611,-8.6
28076,-2.2
1294,-5.7
19558,4.6
20784,22.3
13383,9.0
7968,-7.4
25151,1.1
20691,23.8
28573,7.9
19809,2.7
17342,13.0
28486,9.0
2850,15.2
11585,-6.3
8257,9.5
5671,-6.1
11171,17.9
7693,1.9
5620,-3.8
21502,10.2
17765,3.2
14431,-1.4
25185,2.2
5654,-5.7
25921,-2.3
7278,-10.0
28415,14.6
4498,-5.3
19577,3.3
4917,-5.7
28321,31.0
16994,-3.1
16354,0.1
11255,4.4
20516,-1.5
19185,1.4
24017,23.6
13179,12.0
14523,1.1
2872,11.3
11536,-5.5
1111,-5.2
11839,19.5
26367,7.1
18201,6.4
20086,13.7
7469,-0.5
20570,-0.4
24226,9.6
14888,0.3
25407,19.3
20668,20.0
19655,3.1
18414,-0.1
3431,6.4
26034,-1.2
4756,8.7
4969,-8.3
9761,12.0
3428,6.7
19720,3.0
14691,22.3
28312,31.5
23138,-5.5
14946,-1.7
3117,-2.8
1107,-5.1
15,10.5
830,6.7
23781,-3.9
574,-3.9
1559,7.1
16653,11.6
14705,21.5
17407,8.2
16787,0.9
15194,-2.0
10739,-3.0
22869,0.6
18488,0.9
23197,-4.0
2985,-0.8
13080,-4.4
20904,9.7
24743,26.3
15782,11.6
3568,0.4
21931,5.6
25598,13.6
25881,-1.4
1804,1.1
5215,-12.7
17515,5.6
18805,7.2
1815,1.2
6763,-0.5
17613,4.3
23521,4.8
13469,3.2
27013,18.6
7567,13.7
15586,6.5
27879,2.8
27218,1.6
18881,3.2
21976,9.5
22626,3.9
6388,-2.8
4031,16.5
25607,12.4
24874,17.0
429,-2.4
14474,-0.4
15624,6.0
12651,9.6
1567,6.6
10950,-1.4
2186,15.5
5549,3.9
3259,2.8
15075,-4.1
23662,-1.6
15774,10.8
103,7.8
13,10.4
3013,-1.9
15127,-4.2
9021,19.1
27794,7.2
9697,21.3
15436,12.7
19645,3.1
23776,-3.8
20475,-2.0
23661,-1.6
20765,25.8
1710,2.6
16689,6.7
2739,8.3
22908,-0.8
20648,16.9
16496,9.1
21495,10.5
1635,3.4
25256,1.6
6493,-6.3
17343,12.8
12084,-1.5
15488,8.7
27694,18.7
2784,14.8
17851,10.8
23970,12.5
3262,3.0
12657,8.8
22249,4.1
1366,7.4
27860,3.7
15423,13.9
5572,0.9
6683,-10.7
7711,0.4
27257,0.2
15232,5.5
22118,20.4
8266,10.9
12873,-2.4
20366,-1.1
9489,-1.7
24338,6.4
14935,-1.5
2173,15.9
11311,0.6
10797,-2.6
2593,-8.4
4412,-1.9
9065,17.6
5090,-11.2
18305,3.8
19557,4.6
19183,1.0
20927,8.2
12379,-4.3
4859,0.8
27543,18.9
3019,-2.1
23515,5.3
25110,1.9
94,8.9
21981,9.9
10328,10.7
8367,7.9
4616,-9.2
13806,-2.6
16636,13.2
10034,-3.9
10608,-0.4
6302,-1.8
13945,14.0
16399,1.6
12308,-5.5
12979,-4.0
6770,0.6
28244,28.2
6067,-0.4
3962,5.3
19171,0.2
10106,-4.9
3370,9.4
363,-1.3
16939,-2.4
19964,6.9
12482,13.5
25668,6.5
27575,25.6
25487,27.8
27865,3.5
13537,0.1
10921,-2.1
17504,5.6
19620,3.5
20938,7.3
28417,14.5
24546,-1.6
27423,-3.0
25303,1.0
5934,-5.8
21780,5.4
1672,3.1
6214,0.5
25442,25.1
14520,0.9
17726,2.7
12516,18.0
12459,8.8
16554,17.5
14720,20.5
4957,-7.9
26793,8.0
8671,-4.6
15338,23.3
1733,1.2
23061,-4.3
16600,15.0
13264,20.9
17219,11.2
17842,9.7
5399,3.9
23409,23.4
13036,-4.5
24258,8.0
24657,10.4
615,2.0
25012,5.3
15533,7.5
7477,1.2
7374,-11.8
16170,-1.0
18453,-1.0
21394,11.7
15796,12.0
10593,0.3
16863,-1.2
23164,-5.5
13146,5.2
13052,-4.7
4176,7.5
16832,-0.6
8999,18.5
19818,2.8
26634,-3.0
6609,-9.6
21414,12.1
22029,22.5
17837,9.1
26189,28.0
584,-2.8
3265,3.5
23304,20.5
9700,21.2
89,9.4
9648,18.9
7052,-5.3
13287,19.9
18649,22.9
21106,4.8
23188,-5.0
21559,8.1
27558,22.3
9569,7.5
13030,-4.4
10392,15.5
24209,10.8
2930,3.3
21842,4.9
12169,-3.6
7608,13.9
13301,18.4
893,1.1
3916,-2.0
17066,-3.3
21992,15.9
25511,27.5
14214,0.4
20797,21.2
3010,-1.8
9090,11.4
20715,26.2
11363,-1.8
8503,-0.8
19858,3.0
26182,27.7
8763,-5.8
15106,-4.3
10400,15.7
28087,-2.1
3209,0.0
5297,-13.2
310,0.0
18969,0.4
12284,-5.2
4879,-1.8
3576,0.0
27666,28.4
2626,-8.9
6661,-10.4
19479,10.0
28327,30.7
5357,-3.9
17939,19.4
27164,3.8
26460,1.7
5226,-12.9
19734,2.8
7900,-6.0
21789,5.4
515,-4.3
18769,11.3
15089,-4.0
4326,0.3
26910,29.8
27690,21.8
16397,1.6
6492,-6.4
5978,-5.2
26407,4.3
24501,-1.1
20917,9.0
26899,28.8
13039,-4.7
12478,12.6
17210,10.1
10686,-2.7
22560,-3.3
1232,-6.3
8531,-1.7
5991,-4.5
18283,4.2
7917,-6.4
22710,21.2
19605,3.5
16326,-0.1
24928,10.2
22417,-1.4
17249,14.2
11901,13.1
1055,-4.5
13062,-4.8
20032,13.1
15291,17.0
23538,3.7
21121,4.7
18654,24.6
16497,9.1
8207,2.8
14136,3.7
11749,10.4
5582,-0.4
9562,6.5
22240,4.5
23934,4.4
20499,-1.8
5986,-4.8
19824,2.8
6433,-4.0
8448,2.4
22147,14.3
18338,2.6
28105,-1.7
7316,-10.8
223,1.8
8210,3.2
12648,9.9
27901,2.0
26524,-0.5
16930,-2.5
12130,-2.8
9348,1.6
27215,1.7
219,1.7
12895,-2.7
4130,12.7
27567,24.2
8021,-7.9
14826,3.3
15957,9.3
13509,1.0
28298,32.3
26700,-3.8
3617,-1.6
5085,-11.0
5536,6.7
25530,25.9
3798,-3.5
1526,9.8
10145,-5.3
5956,-5.9
11250,4.8
21888,5.0
17191,7.4
19067,0.3
16977,-2.9
13501,1.5
21315,7.9
6472,-5.5
10711,-3.2
12310,-5.5
8745,-5.5
18165,6.8
11986,3.7
12140,-2.9
28487,9.1
1730,1.4
1998,-1.2
22964,-2.3
7690,2.1
20276,1.6
11296,1.5
1959,-1.8
8218,3.6
10587,0.7
5613,-3.6
11879,17.6
16789,0.8
11356,-1.5
9610,14.6
15111,-4.3
76,11.0
28538,7.9
24592,-1.4
8939,10.4
9339,1.7
3793,-3.3
18117,8.6
14167,2.3
1591,5.6
25001,5.7
15737,6.5
11264,3.6
27948,0.5
8986,17.0
24155,17.1
3288,7.0
3467,4.2
759,16.5
23952,8.1
10215,-5.1
9163,2.3
16108,0.5
6424,-3.8
3582,-0.5
7810,-4.1
14881,0.4
12463,9.6
11360,-1.6
28549,8.0
6260,-0.6
18848,4.4
12574,19.3
15151,-4.5
496,-3.8
2219,12.5
9592,11.8
20117,12.5
2429,-4.6
763,16.2
20892,10.2
12826,-1.3
3304,7.6
21699,6.6
18830,5.5
11748,10.3
9760,12.1
27151,4.5
5135,-11.7
9970,-2.6
6549,-8.2
27178,3.1
28090,-2.2
27513,10.9
2818,16.6
10303,7.3
20271,1.8
18732,15.1
26239,27.0
8988,17.2
8268,11.6
26586,-2.0
11616,-6.7
22127,20.0
27868,3.3
541,-4.5
6204,0.7
25941,-2.6
18356,2.0
16052,2.5
12720,3.1
15288,16.6
1323,-0.7
7956,-7.2
27700,17.8
3350,8.8
3249,2.5
24342,6.3
6572,-8.8
22034,21.1
15099,-4.2
21129,4.7
14134,3.9
5908,-6.2
2180,15.9
2065,6.1
9549,4.2
12007,2.2
18103,9.2
18803,7.4
2822,16.5
13718,-2.8
4845,3.5
12497,15.2
16890,-1.8
2359,-2.4
7579,14.0
15630,5.8
7655,6.8
19543,5.4
13666,-2.4
26775,3.4
17387,9.4
2997,-1.4
18128,7.6
23993,19.0
22466,-2.2
22789,24.0
24589,-1.4
15467,9.8
25479,27.3
9038,19.0
6787,3.6
19959,6.6
17495,5.7
14184,1.4
13009,-4.3
26438,2.6
3459,4.4
18519,6.2
2835,16.3
27282,-0.5
23478,9.2
22006,18.2
15067,-4.1
4688,0.5
5546,4.4
16542,13.7
27319,-1.3
14386,-3.2
17324,14.3
17822,8.0
5725,-6.8
19184,1.2
26861,24.1
5320,-11.7
28510,8.9
16299,-0.5
27645,32.4
2497,-6.1
18919,1.8
11423,-3.3
9048,18.7
22621,2.9
12811,-0.9
14277,-1.3
23123,-5.3
15196,-1.6
7495,4.6
11803,19.1
24287,7.4
556,-4.5
6978,-1.6
24927,10.3
25938,-2.7
6167,1.6
24493,-0.9
3967,6.5
20436,-1.5
8975,16.1
16942,-2.4
25064,3.6
13181,12.0
13580,-1.3
983,-2.9
21496,10.4
9729,17.6
27350,-2.0
24556,-2.0
22169,11.1
24361,5.3
27439,-2.8
21829,5.2
7727,-0.7
27510,10.2
4039,17.3
13446,4.4
1673,3.1
8846,-6.5
11096,18.8
861,3.4
4259,2.8
4300,1.5
9914,-0.9
9437,-0.2
19579,3.6
7970,-7.3
27644,32.5
20159,9.1
6100,-0.2
3611,-1.5
17152,2.0
14392,-3.2
19013,-0.3
27278,-0.5
3368,9.3
19023,-0.6
3981,9.1
18963,0.4
3144,-2.7
6710,-9.8
3164,-2.7
3360,9.0
20163,8.6
709,16.6
23082,-4.6
2960,0.9
23283,16.6
11153,19.6
4571,-8.4
109,7.4
800,10.9
12186,-4.0
28324,30.9
3886,-3.6
25877,-1.2
22335,0.8
26238,27.2
25688,5.4
18752,13.2
22250,4.1
24497,-1.0
8808,-6.6
2604,-8.5
12796,-0.4
2587,-8.3
17064,-3.4
13519,0.6
15044,-3.8
8664,-4.3
8267,11.2
27097,7.8
26623,-2.7
8337,11.6
10754,-2.8
21912,5.6
12021,1.3
25309,1.2
27776,8.2
14906,-0.5
21347,10.9
24453,0.1
10210,-5.3
15707,4.8
21998,13.6
10086,-4.8
10432,15.6
1974,-1.8
15683,5.0
5449,10.3
28362,24.8
28527,7.6
7060,-5.6
22703,20.2
26153,24.5
5644,-5.3
22544,-3.3
11075,15.8
12107,-2.0
21645,7.1
19353,21.8
19943,6.3
16831,-0.5
4876,-1.3
8882,-0.9
26100,14.0
9999,-3.1
16861,-1.2
8423,4.3
10655,-1.9
20242,3.0
22160,12.4
5832,-8.0
11650,-6.3
16276,-1.1
6143,1.8
25047,4.1
7494,4.5
12760,1.1
15504,8.1
14140,3.6
5071,-10.7
7251,-9.6
27162,3.9
14937,-1.5
5709,-6.8
9221,-1.6
10714,-3.0
24101,26.7
13531,0.1
27522,13.4
4083,13.8
16402,1.8
8098,-8.5
28197,19.0
17617,4.3
20500,-1.8
10269,0.4
13163,9.2
4803,9.2
4312,1.1
17297,15.6
15886,11.1
59,12.5
17755,2.8
14973,-2.4
2337,-1.3
4714,4.1
12433,3.1
9241,-2.5
10121,-5.0
171,3.5
15663,5.2
18601,21.1
13105,-1.5
7553,12.5
301,0.2
28425,13.6
19296,22.1
7629,12.2
10035,-3.9
19029,-0.5
27807,6.3
4192,6.2
6626,-9.5
25339,4.9
13847,2.4
25851,-0.7
18016,16.8
18621,21.1
24843,23.4
14764,9.0
15580,6.6
27020,17.2
20443,-1.5
8967,15.1
28130,2.0
12965,-3.9
28525,7.7
17732,2.8
9896,-0.2
17475,6.1
26161,25.4
11468,-4.2
14928,-1.1
13366,10.8
4030,16.4
8946,11.7
17688,3.7
14456,-0.8
11144,19.8
17985,16.7
28352,27.2
10565,1.7
16573,15.5
17468,6.2
1247,-6.4
26042,0.5
10643,-1.7
25224,2.7
11154,19.5
15799,12.0
23496,7.2
20333,-0.3
18152,7.1
9536,2.1
3103,-2.5
24290,7.4
10208,-5.4
9724,18.0
10188,-5.6
10782,-2.7
16287,-0.8
5719,-6.8
24683,16.5
18430,-0.6
17978,16.9
22954,-2.0
16281,-0.8
23424,19.1
1113,-5.2
14278,-1.3
22532,-3.2
12340,-5.9
12170,-3.6
13782,-3.6
20871,11.8
17048,-3.7
24825,25.3
18247,5.7
17403,8.4
26784,5.7
2740,8.3
21660,6.9
11100,18.7
4722,4.8
18615,20.0
16073,1.5
1217,-6.3
12415,1.4
16168,-1.0
3631,-2.1
6994,-2.8
6679,-10.7
22884,-0.1
11219,8.6
6545,-8.1
18747,13.9
25436,24.1
19967,7.5
19514,6.8
10912,-2.2
9900,-0.3
17933,19.3
23386,25.8
6063,-0.5
23262,11.6
14552,2.7
26746,-2.9
13451,4.1
20448,-1.5
24526,-1.5
18725,15.8
11362,-1.6
28535,7.7
0,9.1
28044,-1.6
10972,0.1
9160,2.6
24757,26.9
917,-0.2
11973,4.4
356,-1.0
28526,7.7
6554,-8.3
28342,28.9
22021,20.0
26152,24.5
17397,8.8
19999,11.8
20747,27.3
3562,0.5
25314,1.4
15877,10.8
7977,-7.5
7467,-0.9
8598,-3.5
357,-1.1
3947,2.8
2194,15.2
421,-2.0
185,2.9
24388,3.4
13348,13.3
23600,0.4
13310,17.5
2971,0.1
5159,-12.2
13291,19.5
21344,10.3
24239,8.8
2395,-3.6
4839,4.6
12039,0.6
22453,-2.0
23981,16.2
14713,21.1
10130,-5.0
7946,-6.9
96,8.6
19318,23.4
1043,-4.2
10868,-2.4
21859,4.9
24292,7.4
6107,-0.1
1515,10.9
14135,3.8
14207,0.7
10911,-2.2
4267,2.5
17841,9.6
21034,5.2
2095,10.6
23446,14.0
506,-4.1
6833,8.0
7472,0.1
10075,-4.7
13834,-0.8
17085,-2.4
27219,1.5
1244,-6.4
24753,26.8
13732,-2.9
13820,-1.5
17681,3.9
1025,-3.8
17104,-1.2
13608,-1.9
2166,16.3
27290,-0.7
8261,9.4
6628,-9.5
16968,-2.8
27134,5.5
7728,-0.9
27310,-1.1
10474,11.0
13457,3.7
1010,-3.5
3672,-2.7
8507,-1.0
5692,-6.4
13568,-1.0
302,0.2
6497,-6.5
25359,7.6
20816,18.3
22989,-2.8
8353,9.6
24187,12.6
22929,-1.3
8961,14.3
3694,-2.6
4999,-9.5
862,3.4
2758,11.5
18845,4.5
9845,2.4
21731,6.4
21747,6.3
1384,9.3
2754,10.8
24653,9.6
11210,10.2
24340,6.4
21369,10.6
16305,-0.3
10864,-2.3
9045,19.1
23581,1.3
19022,-0.6
15631,5.7
8717,-5.2
19038,-0.3
17896,14.6
11947,7.0
19224,9.2
21021,5.2
1882,-0.1
10811,-2.5
24222,9.9
26519,-0.3
19503,7.6
7943,-7.0
23467,10.9
7057,-5.4
12569,19.5
12621,13.5
11236,6.4
26127,20.1
3027,-2.1
8839,-6.6
23618,-0.3
1465,14.8
23657,-1.5
2566,-8.2
18910,2.0
18905,2.2
16144,-0.4
4843,4.2
12923,-3.2
13523,0.4
8380,6.9
316,0.3
26994,23.2
5363,-2.7
10785,-2.7
18439,-0.7
