,r_humidity_1h
20858,52.5
19366,39.8
938,83.4
5356,49.5
11145,29.1
22609,78.2
3703,99.9
28222,30.8
3352,47.7
6588,99.9
24798,29.6
2155,28.3
26609,92.7
22856,36.5
11389,69.1
18877,73.3
26674,98.1
16700,96.1
24448,82.6
6419,99.9
18640,42.2
28515,89.9
12288,99.9
22535,99.9
28052,99.9
21578,67.0
16693,90.1
14636,48.6
23425,17.6
21717,63.4
6222,96.5
11014,54.4
25894,91.1
24010,30.7
22659,31.6
7885,99.9
9539,89.1
12462,67.7
26862,25.1
15131,99.9
10379,34.1
2249,23.2
13049,99.9
21452,45.7
16217,99.9
9777,23.1
24339,65.4
18613,57.8
21904,88.6
19275,43.0
9124,33.3
11691,81.6
13275,37.4
12068,82.9
21974,89.7
14936,85.5
21210,77.2
27749,38.6
1266,99.9
18622,50.4
936,82.0
24278,64.2
9219,59.7
21374,51.9
25115,96.2
18571,71.6
15829,86.5
11987,49.6
8403,65.7
419,9.99
3744,99.7
16885,99.9
24673,59.7
9850,54.0
12491,63.6
22395,91.4
21756,63.2
7357,97.3
6616,99.9
8046,99.9
26102,40.5
27245,92.5
5946,66.4
14569,99.9
1464,55.7
22685,21.2
14068,49.4
6098,93.4
13812,99.9
2462,83.5
19460,50.2
13626,99.9
6435,99.9
12449,75.7
14181,87.0
22386,87.6
28243,23.5
11317,62.3
11540,99.9
821,39.1
1449,53.8
8958,31.5
4595,57.3
12593,48.3
28534,88.7
19876,81.6
6699,99.9
21512,52.0
8636,67.1
23320,24.8
27045,40.4
6134,93.1
23300,28.1
18106,67.3
10648,83.2
23087,91.5
14011,39.8
258,9.23
25846,90.3
16533,93.2
13897,51.9
2455,81.1
11497,96.3
23706,97.5
27578,30.3
7685,49.3
26597,91.6
27112,61.6
16870,99.9
4721,26.8
25438,47.8
20474,99.9
20151,54.9
25512,24.0
9540,88.8
13808,99.9
16805,99.9
5385,43.4
4981,51.8
3634,93.0
20575,99.9
4471,65.9
26223,26.1
1182,99.9
23733,99.9
10172,99.9
10943,88.4
5328,66.6
18081,65.5
23029,78.8
6791,50.3
17200,99.9
11560,99.9
27815,67.4
8579,61.2
24728,38.7
20731,36.4
24113,38.3
15687,99.9
13124,96.6
21320,59.4
15860,87.6
18443,99.9
23768,99.9
28423,63.9
1668,70.5
6196,93.7
19419,41.3
22629,44.0
27707,27.5
8547,79.3
1570,72.8
26881,24.5
16766,99.9
27808,62.4
19373,42.0
10596,65.5
14332,99.9
6125,93.4
25024,80.5
779,46.4
18444,99.9
1109,99.9
16549,86.5
4353,66.2
3992,58.4
13931,51.9
8560,70.2
3248,63.3
8059,99.9
3583,84.8
14234,99.9
14932,88.4
5811,80.5
4318,62.0
9667,28.3
4665,31.6
9825,42.7
12872,99.9
28013,99.9
1379,64.2
15226,67.3
27689,16.0
19314,41.8
12909,99.9
24634,74.2
11507,98.2
8311,58.0
24690,50.3
21651,63.6
23242,42.9
20514,99.9
4403,45.3
3598,85.0
18,6.17
10068,98.4
17470,76.7
14618,72.6
21943,99.1
3108,89.7
4362,67.2
10407,32.1
11974,48.8
1696,71.5
18572,67.8
20790,38.5
2360,53.2
967,95.9
12908,99.9
27955,94.8
1677,71.7
10344,39.6
18791,56.1
22462,99.9
6875,39.1
9756,20.0
149,7.07
25589,32.9
25766,76.7
13502,85.7
14157,84.0
26170,29.0
27504,61.8
5651,79.2
15741,99.9
6581,99.9
14938,83.2
13118,99.8
10675,87.6
7705,56.7
26237,23.5
6851,36.9
25163,99.9
24894,45.3
14814,58.9
14424,99.9
12128,99.4
26846,30.1
25523,22.7
5962,75.1
6608,99.9
21524,59.7
4900,33.0
7641,37.2
6046,91.7
18676,48.7
17396,72.7
27455,99.9
10661,82.0
9193,48.1
2652,99.9
20887,55.1
26385,42.0
16743,99.9
27096,54.1
6371,99.9
23230,47.0
6157,92.0
18360,98.7
14749,27.9
17813,75.3
2917,40.6
25796,79.5
1818,99.9
14378,99.9
11959,47.6
19477,58.9
4260,69.6
4217,79.3
26082,49.0
9677,30.9
16705,98.1
13341,37.7
2000,62.7
188,8.39
14493,99.9
1429,56.0
4369,65.8
1262,99.9
5250,95.7
16453,99.9
5043,59.3
18707,41.6
14297,99.9
25732,67.6
6099,93.0
8704,69.3
23907,83.1
3858,95.6
11060,40.0
17802,80.4
23735,99.9
23295,33.1
23223,52.8
18370,99.9
13485,82.0
6112,94.4
858,60.2
6341,99.9
9151,39.2
9500,99.9
23670,95.9
1554,60.0
1376,61.1
14895,88.9
2750,52.5
7643,37.5
9439,99.9
6185,94.1
17246,82.8
14836,75.8
22802,21.7
27210,85.8
22757,14.6
2085,30.0
11301,55.8
22313,64.5
10391,35.1
21546,62.8
8928,35.3
16508,99.9
9253,75.4
11259,44.3
11822,43.1
12735,90.3
19938,86.4
26291,20.9
20596,85.9
20265,83.5
17771,97.3
14055,41.1
26682,98.3
13781,99.9
10942,87.8
3738,99.9
20074,54.6
23313,28.7
930,74.2
15318,41.2
20898,60.2
7351,97.0
19303,42.0
1645,76.5
15051,99.9
19958,96.4
1070,99.9
10457,31.6
26659,92.8
6102,91.1
2993,84.4
2939,72.1
27734,33.8
27664,21.7
11104,32.3
8092,99.9
12085,91.8
16282,99.9
25351,85.6
7670,41.6
13156,74.6
5025,58.1
1179,99.9
1389,61.1
18200,83.6
20592,91.3
6287,99.9
18036,54.7
8070,99.9
4476,68.0
18878,73.3
11792,45.9
4742,28.9
11537,99.9
26694,99.9
14049,40.6
15590,58.2
20566,99.9
15452,43.4
798,44.9
6656,99.9
600,9.99
15261,43.0
12073,85.6
1621,83.4
8552,76.7
20814,41.2
17956,51.7
7558,44.5
18452,99.9
14710,39.3
21214,74.2
13719,99.9
12711,85.7
11844,38.5
12271,99.9
20563,99.9
7527,38.5
27086,51.9
22330,72.3
4425,44.6
27474,79.7
18612,57.0
11237,44.3
1328,87.8
20903,59.4
15989,73.5
323,9.99
12514,57.1
12948,99.9
6076,89.9
4961,48.6
24922,54.2
22065,50.9
12139,99.9
4598,55.7
26717,99.9
15214,73.5
16999,99.9
21244,73.7
2212,20.6
3701,99.9
15968,71.5
954,81.8
19811,89.2
14062,45.1
2521,97.0
15738,99.9
22888,42.8
14611,80.4
25889,90.0
28164,53.6
20423,99.9
26415,51.4
12079,88.3
27844,74.1
445,9.99
2705,64.8
837,37.1
20863,50.9
28548,88.7
14354,99.9
25100,95.5
19991,69.7
22817,13.9
23254,35.9
5594,49.1
18249,84.1
27855,78.2
11270,46.5
10055,98.0
20885,55.8
10268,70.4
23648,90.2
19440,44.1
18491,99.9
17336,62.0
17123,99.9
25897,89.4
11533,99.9
12210,99.9
2406,65.6
4992,52.3
23901,91.3
25768,76.9
16884,99.9
20337,97.4
20909,60.4
3599,85.3
2772,43.2
24734,39.1
16456,99.9
9001,24.2
16540,89.2
27529,43.6
11428,83.6
15158,99.9
3563,84.6
3626,90.9
11586,99.9
12309,99.9
28082,99.9
28524,88.1
262,9.21
23056,84.8
13475,79.3
11030,50.2
455,9.99
25767,76.7
1758,74.4
22962,55.3
15070,99.9
10512,44.6
3381,43.4
26205,28.9
19237,49.6
1923,64.7
25410,57.6
15135,99.9
21224,69.5
7228,66.9
10279,59.9
6515,99.9
9941,70.6
20066,51.4
15934,71.5
16776,99.9
14715,41.6
20692,34.4
8106,99.9
2418,72.8
23949,48.5
15626,73.1
15999,75.8
2323,47.7
25855,94.2
3552,83.0
18583,61.7
5914,69.0
4181,74.1
18687,36.6
19716,85.7
25331,98.3
10384,36.3
24677,56.6
2315,41.5
9353,99.9
14962,93.7
10054,98.1
27771,48.6
7017,42.2
27592,25.0
8878,65.0
2074,35.2
4528,57.9
23476,43.0
14223,96.7
23379,19.5
26264,22.8
25397,59.2
22564,99.9
22565,99.9
8328,56.2
6415,99.9
11833,41.1
3716,99.9
15466,50.8
9929,66.9
21455,46.4
4611,56.1
27809,62.0
6405,99.9
10367,37.1
20684,43.0
3504,74.3
25563,23.4
26132,36.1
10634,80.8
2778,44.2
20112,54.1
1023,99.9
20726,34.6
23042,85.0
9512,99.9
3623,89.1
18399,99.9
24506,91.7
8110,99.9
27845,74.9
16624,70.2
4937,44.8
17105,99.9
8917,41.3
13983,42.6
19832,90.1
4891,34.5
27669,23.0
17095,99.9
19453,46.5
18941,79.9
7198,64.6
4811,29.8
3391,43.2
20524,99.9
22744,17.6
12741,92.5
1607,73.2
12388,99.9
25573,27.5
24676,57.1
27923,93.2
7445,62.0
5407,42.8
11469,91.2
23855,99.9
24232,54.0
17215,93.0
28418,61.3
6298,99.9
18441,99.9
14797,60.9
8250,63.7
19102,88.7
28078,99.9
3974,59.0
11155,33.6
27918,90.8
22805,21.7
3671,98.6
7199,64.1
17550,78.8
1990,63.1
22115,43.2
22486,99.9
5979,86.1
13545,93.3
18259,84.3
5208,91.6
2522,97.5
14260,99.9
14316,99.9
13286,37.5
27964,95.8
26995,27.2
17244,82.2
2683,83.6
14795,61.0
7024,46.9
8374,62.8
8358,61.3
14585,99.9
20678,45.7
19983,83.6
11842,39.7
10156,98.3
15497,58.6
10080,99.9
2487,88.2
9884,54.3
23953,48.7
6634,99.9
10682,91.9
14293,99.9
5617,62.6
2119,24.3
27635,26.6
19226,52.1
22942,53.0
28132,79.4
16192,99.9
21656,62.4
1682,72.7
944,83.2
22849,26.5
4830,34.7
11170,29.9
24929,56.8
19050,88.7
5982,88.6
9993,85.9
26876,27.4
19048,91.7
16312,99.9
21103,72.9
18924,74.4
25394,64.7
4390,55.2
3807,99.9
26983,23.0
7322,91.0
23014,80.0
7942,99.6
21053,70.3
12382,99.9
6849,41.5
8634,67.0
4656,34.0
10247,80.8
15923,78.4
24062,35.9
6144,92.5
15305,38.2
22878,41.5
3241,62.9
10182,99.9
24221,52.1
26065,63.0
5026,57.6
12767,98.2
15779,99.9
3948,67.6
8041,99.9
4493,78.0
12223,99.9
20546,99.9
3012,81.7
6989,39.3
4867,26.9
4716,32.0
5621,63.2
10082,99.6
4925,41.7
16425,99.9
7955,98.4
13617,99.9
20021,61.7
16382,99.9
16077,98.3
6706,99.9
26997,24.3
4342,66.3
5784,80.8
6203,94.4
18587,60.3
20976,77.6
20286,83.8
27718,29.6
17028,99.9
3607,88.7
20493,99.9
13355,39.5
21349,51.8
18565,72.8
28021,99.9
25435,50.8
12718,88.4
9671,29.8
19152,92.7
5245,95.1
24751,36.4
26851,27.8
24447,81.6
2776,45.5
26665,94.6
10804,91.1
26037,73.2
25520,21.9
22197,39.4
14027,40.2
13526,90.7
26286,23.5
6469,99.9
11900,37.8
21225,71.4
24420,84.5
8758,73.2
3927,86.5
13965,49.2
23198,71.2
4578,53.9
24460,89.0
19263,44.9
23129,97.2
27793,57.6
6483,99.9
7047,44.8
1474,58.6
2961,66.5
15976,69.0
15269,43.8
28236,27.2
7281,78.0
11885,34.9
4776,26.9
17163,99.9
15411,36.6
4913,37.0
20619,71.8
15060,99.9
22697,18.1
7311,89.7
21104,72.0
2488,89.3
18377,99.9
9982,82.9
15810,92.4
21948,99.9
7876,98.9
1171,99.9
2616,99.9
13672,99.9
1451,54.4
26867,29.6
24944,54.6
18797,55.8
14519,99.9
23571,69.5
5274,97.5
344,9.99
26883,27.5
20926,64.0
4454,59.7
23701,97.3
753,46.4
9458,99.9
20584,96.8
3569,84.5
15575,55.0
9005,23.6
3730,99.9
21884,85.3
24207,44.2
10424,29.2
21348,53.0
20959,73.0
6306,99.9
14925,95.4
20999,81.4
26737,99.9
18936,80.4
19025,92.1
593,9.99
5623,65.5
18228,83.0
29,5.55
6959,35.3
4624,55.4
5905,69.3
22454,99.9
22404,93.5
19197,69.7
9764,20.6
11067,38.0
8729,66.8
2490,89.7
23948,48.1
6543,99.9
24957,60.1
16639,68.9
2805,35.9
3810,99.9
21657,61.5
9595,36.7
10966,77.5
19531,77.5
5392,44.5
4679,31.0
27198,81.1
11215,36.0
8241,65.3
14907,90.1
16272,99.9
2144,29.3
16990,99.9
8416,67.0
12609,45.1
10469,30.0
4445,51.8
18408,99.9
22283,59.0
5634,75.6
14192,87.4
23157,99.9
1590,73.2
15611,61.3
2365,54.1
10730,98.7
24096,32.7
5048,60.9
17427,78.6
26169,31.4
12233,99.9
23136,95.8
26045,71.9
8362,61.6
6803,43.8
14247,99.9
14124,74.1
26449,54.3
3951,70.6
6635,99.9
13933,52.0
14013,40.5
4585,53.4
15447,42.6
5383,45.5
9853,55.3
5138,71.8
11183,30.6
4231,64.9
6023,93.5
20316,89.6
6761,69.1
11275,46.1
13894,55.0
23652,89.5
3191,68.3
1711,72.0
1861,95.0
26311,25.9
18130,79.9
376,9.99
3954,66.5
27922,93.4
17708,92.1
25263,97.5
10904,91.2
15000,99.9
3699,99.9
17546,79.3
9577,51.1
24868,35.1
3322,45.5
8815,81.9
10021,91.5
5538,29.4
908,75.8
17055,99.9
15023,99.9
2018,52.5
25250,93.2
4807,29.0
8814,82.1
3408,52.3
6349,99.9
16356,99.9
15751,99.9
3401,50.1
27653,17.4
21980,82.4
9968,77.0
11068,37.2
4311,61.0
5564,32.0
16874,99.9
27600,24.6
10461,32.5
470,9.99
11036,44.6
25657,45.0
19814,89.5
21090,70.7
14187,90.3
22748,18.1
24870,35.7
5110,57.3
7949,99.9
17170,99.9
13003,99.9
6216,97.5
27765,44.5
11173,29.0
18761,48.2
27292,98.6
22592,99.9
17502,76.6
13656,99.9
13016,99.9
9420,99.9
1349,78.6
23231,47.6
25747,70.0
27959,95.4
28211,28.5
14518,99.9
7998,99.9
11139,32.7
28263,21.3
572,9.99
5370,50.8
23884,99.9
24398,71.8
26374,43.7
9412,99.9
1689,73.0
6304,99.9
19856,88.8
9020,24.0
12243,99.9
22792,17.8
5799,83.0
18127,78.8
22668,28.8
5466,36.8
13925,49.5
15638,90.2
28553,88.2
13941,50.2
23277,33.3
22104,42.3
6414,99.9
15257,42.4
27541,41.5
4671,29.5
24940,53.9
20332,96.1
7307,88.5
11595,99.9
10540,54.6
4582,53.6
9651,34.1
8456,99.9
13632,99.9
15175,99.9
22204,43.8
3179,78.5
20666,47.2
18468,99.9
23761,99.9
9411,99.9
3931,82.5
21852,78.4
10991,68.2
8974,29.1
22826,17.3
12294,99.9
25301,99.9
348,9.99
10853,86.7
561,9.99
21928,96.6
23119,99.0
16943,99.9
21326,57.3
544,9.99
2409,68.0
21350,52.5
4541,54.2
11804,45.4
22491,99.9
24615,82.8
14383,99.9
15343,37.8
15927,79.0
1705,72.2
15483,55.7
23801,99.9
1811,99.9
12571,49.8
10412,31.1
22711,18.7
24462,89.9
13027,99.9
13458,76.1
7999,99.9
8347,60.9
897,58.4
14544,99.9
2541,99.9
9967,74.8
6403,99.9
26419,54.1
13503,89.1
13830,96.8
21827,75.9
6187,94.4
16903,99.9
25497,25.3
3642,96.0
28096,99.9
3679,99.9
621,9.36
16150,99.9
11458,89.0
10895,91.1
22635,40.9
6872,36.8
1126,99.9
28159,62.0
25568,27.3
14714,41.5
8104,99.9
4638,42.8
5501,31.4
6277,99.9
27785,54.7
17078,99.9
25152,99.9
22933,51.7
19209,59.2
5171,82.6
8038,99.9
6927,30.3
6676,99.9
13100,99.9
5726,81.8
8284,63.6
2019,51.2
6219,97.6
16663,73.9
25424,50.6
5755,80.8
6595,99.9
17057,99.9
9277,79.6
11286,50.2
2535,99.9
23902,89.8
4370,65.4
21359,52.3
14659,41.0
10807,91.4
530,9.99
28285,19.4
10410,31.2
4244,65.2
11775,47.2
23560,54.0
10538,56.7
21014,77.9
25408,54.7
1597,74.1
3500,73.2
25342,88.9
13148,78.7
25116,96.6
7418,85.7
375,9.99
7289,79.9
9485,99.9
14524,99.9
19494,67.2
1112,99.9
17958,51.4
14051,41.9
11922,39.2
9833,43.7
18616,54.4
10212,99.9
13703,99.9
658,7.9
20239,75.5
24945,53.3
24705,44.3
16917,99.9
18810,59.1
8315,58.3
23452,22.4
21405,49.1
6524,99.9
20630,66.9
15311,38.1
25502,23.0
3483,68.6
7996,99.9
10425,30.3
578,9.99
20173,62.4
1342,80.1
22782,17.8
723,52.2
2832,35.1
11083,31.4
1397,60.1
6698,99.9
15951,72.5
24089,35.3
25096,94.6
19222,54.4
24107,33.6
13639,99.9
14632,56.9
6853,37.1
6443,99.9
25236,94.7
18776,50.7
2852,36.7
7709,58.6
26079,51.8
25594,33.4
20913,61.3
25087,90.8
7448,65.1
24016,31.8
9381,99.9
28109,99.9
19134,90.5
770,45.2
4118,48.5
16920,99.9
3985,58.4
6186,94.2
7741,63.3
21841,76.2
24796,30.1
26627,93.6
21628,71.6
8008,99.9
6907,32.0
16980,99.9
22435,99.9
26006,99.9
22473,99.9
21338,54.6
795,42.8
17655,86.4
6239,96.8
12861,99.9
8661,69.6
21483,44.7
26022,99.9
18798,56.7
3655,97.0
9702,26.4
19313,43.3
18569,73.4
9915,60.1
19547,72.1
4324,62.9
5600,60.3
17519,79.0
22583,99.9
11576,99.9
24722,39.6
11868,35.6
9483,99.9
9,5.34
14423,99.9
6428,99.9
18362,98.6
2295,27.2
2576,99.9
24818,31.8
19103,89.0
26148,31.3
3772,99.0
554,9.99
17653,86.3
12321,99.9
9128,33.7
17367,66.5
7124,55.2
22966,58.1
8563,70.1
25155,99.9
10548,53.7
16565,76.5
22391,89.6
21473,47.9
23994,37.6
17932,51.1
25464,26.5
27566,32.7
19198,69.3
7788,77.9
10666,85.5
14812,57.9
28142,71.5
22950,57.2
1836,99.9
19881,81.2
28136,77.8
7815,86.1
6075,90.4
3763,98.8
27069,44.5
28476,81.1
16283,99.9
16336,99.9
10603,70.0
10062,98.1
17461,78.0
23497,40.6
22797,20.6
23562,57.5
17521,78.7
27572,27.3
2132,27.0
17787,93.9
15394,35.0
9543,86.1
12479,64.6
12492,62.9
2926,45.3
322,9.99
16227,99.9
22968,56.6
11612,99.9
27224,88.0
2779,40.8
24679,55.6
10755,94.6
23649,89.9
25913,90.9
20633,66.1
16010,78.3
16582,73.0
11142,30.4
2087,28.4
23740,99.9
10576,66.6
826,42.4
16572,74.0
2030,44.9
15813,90.9
19414,42.3
26337,29.6
16408,99.9
19820,89.5
12577,49.2
22001,78.1
24665,64.5
17125,99.9
27555,36.7
16876,99.9
15646,96.1
20681,42.9
13186,62.4
9452,99.9
25610,39.1
12518,58.3
3433,54.7
26562,88.4
22848,25.2
3639,94.8
18260,84.2
28162,56.0
27622,26.9
6334,99.9
20014,58.5
28382,48.4
5438,40.9
18340,90.4
18863,71.8
24896,46.0
2036,43.8
15862,88.1
3470,63.5
27821,67.5
22985,69.4
28280,19.4
13058,99.9
17804,79.0
26250,19.9
26270,22.8
11041,44.9
19787,86.5
13647,99.9
16039,88.5
14735,31.1
22142,36.2
27490,67.3
21961,96.0
17543,79.1
9280,79.5
14129,75.8
24464,90.3
3767,98.4
4761,26.5
16703,97.4
2927,49.0
27060,43.2
25847,90.4
7149,59.6
9698,29.2
22811,23.6
7590,39.7
25943,98.8
2080,38.4
8927,32.9
19812,89.0
25947,99.2
6416,99.9
28513,89.8
3176,76.8
26285,22.5
6759,70.5
4768,34.5
10609,71.5
22225,45.0
15493,59.4
3556,84.2
20733,39.5
2220,20.6
26048,70.3
21953,99.9
10401,36.0
427,9.99
18150,83.2
6366,99.9
3441,55.6
4946,44.5
2883,36.4
20043,55.8
16078,98.4
27500,66.6
1132,99.9
13513,89.3
17392,71.4
4815,29.3
19080,86.6
24316,63.4
19582,86.4
6842,40.9
12827,99.9
25908,89.3
14653,41.6
20052,57.3
21247,73.5
22019,68.0
21361,53.9
179,8.29
8159,81.1
7235,73.2
10878,87.2
4972,48.9
20057,53.5
10534,51.0
18000,47.6
8653,70.4
9888,57.6
18588,61.7
19367,41.3
12926,99.9
13098,99.9
21038,69.1
28463,76.9
23621,84.7
4735,30.1
5254,96.2
22694,20.3
5404,43.5
1372,63.1
12550,51.0
27606,27.4
19234,51.2
17256,77.6
2419,73.2
25460,28.9
27316,99.7
25801,79.9
24314,62.1
13595,99.9
2717,59.1
13790,99.9
315,9.99
25006,72.3
22174,33.8
15891,82.4
12780,95.4
1030,99.9
4443,49.9
9062,22.4
8519,77.4
9767,21.9
11631,99.9
21398,51.1
13219,46.5
11944,43.2
25922,94.9
8853,85.8
5022,55.0
1898,77.8
23331,26.1
13947,51.0
12197,99.9
5669,79.7
17684,88.6
10089,99.5
341,9.99
9108,31.6
15882,80.7
1096,99.9
5817,80.4
27584,26.8
11553,99.9
6696,99.9
19249,47.5
21457,46.3
23279,34.9
5021,54.8
11623,99.9
26427,58.3
11321,57.4
10740,97.9
13758,99.9
16,5.46
21696,57.3
28351,40.7
12513,59.1
25108,92.1
7614,31.2
21531,53.6
15558,51.1
24923,53.4
23932,54.2
22239,47.4
14111,69.0
1994,63.4
7723,60.3
27154,73.2
24596,99.5
18523,75.6
24094,34.2
9986,85.9
23578,72.3
161,7.73
6905,31.1
7736,64.7
11511,98.6
17915,51.0
28127,88.1
19775,87.5
18685,40.1
26180,29.2
22470,99.9
1949,64.5
5267,97.0
8953,29.7
27360,99.9
22304,62.8
23422,18.8
8491,87.1
27943,94.4
3759,98.7
12393,99.9
14871,84.6
20279,81.0
21984,81.4
22528,99.9
547,9.99
6335,99.9
10541,52.9
9102,26.5
18861,71.4
23181,99.9
9172,46.7
24579,99.9
17485,74.6
19350,40.9
5573,35.7
19434,41.6
7707,57.0
1821,99.9
1491,53.4
5237,94.6
12083,91.0
8160,78.9
28225,26.2
10375,34.4
27324,99.9
23888,99.9
8039,99.9
24983,61.9
25473,26.6
22026,60.1
10142,94.4
14578,99.9
21357,50.6
1245,99.9
3554,81.9
20478,99.9
9125,35.1
28046,99.9
18522,77.6
27680,18.9
17757,99.7
26796,42.4
7350,96.8
15896,83.2
14403,99.9
9804,35.7
22036,51.9
4129,52.6
7464,47.3
25147,99.9
28453,74.0
24473,90.3
132,6.86
27836,74.3
23071,88.7
869,60.8
25991,99.9
14986,99.4
22631,44.2
23695,97.1
27123,64.4
4044,52.8
27345,99.9
28122,96.5
13754,99.9
12728,85.8
12933,99.9
13099,99.9
19538,80.2
11726,63.3
12684,77.3
19646,88.7
10521,42.7
15178,99.9
28472,79.0
16976,99.9
11874,34.8
9299,85.1
13306,36.7
16160,99.9
8537,80.2
1475,59.6
25445,35.0
19242,48.7
2773,45.9
21833,75.2
13071,99.9
20960,74.3
11435,80.7
24400,71.6
25266,97.1
13676,99.9
20424,99.9
12155,99.9
19116,92.3
16769,99.9
19593,86.4
22212,43.3
7339,95.2
4691,32.3
2502,94.0
9857,57.3
5395,41.3
16993,99.9
22096,44.8
2276,26.5
23804,99.9
19850,89.1
7434,68.5
26050,69.4
26563,88.8
8490,89.5
21229,70.9
16122,99.9
13674,99.9
9310,89.5
21465,46.9
9242,73.7
12317,99.9
22474,99.9
8744,69.7
25036,82.6
10875,89.3
25577,27.9
13272,37.6
11420,79.3
10729,98.7
19386,42.7
17258,77.8
3590,84.3
25527,20.6
15243,54.3
9419,99.9
16436,99.9
5924,66.3
17032,99.9
17694,89.5
21115,73.5
15294,38.4
23174,99.9
16848,99.9
22319,66.9
12296,99.9
3460,63.6
22505,99.9
7118,55.9
2663,99.2
8167,76.5
18855,70.9
18889,72.0
26483,63.6
27213,86.9
19970,88.4
4475,67.9
2046,36.2
6604,99.9
13589,99.9
1571,72.7
14091,59.6
8089,99.9
19831,88.5
8876,66.0
12470,68.0
18276,86.3
26980,26.5
27048,40.5
11706,73.9
6796,46.5
20847,45.2
1108,99.9
24900,47.9
24939,54.4
1840,99.9
4190,75.4
13854,76.6
5468,37.4
17816,73.9
21757,62.9
27080,45.6
23383,17.1
19227,52.0
27147,71.1
3684,99.9
11982,49.7
24725,43.0
3797,99.9
10854,86.2
23444,21.1
4874,28.3
27639,22.2
12298,99.9
20604,78.7
3145,83.6
7927,97.1
10251,80.1
11996,60.1
986,94.7
24600,99.3
25912,90.5
21156,75.4
10351,37.6
7178,63.5
4983,51.6
27237,89.3
19205,61.5
11652,99.9
5500,31.2
17652,86.6
3172,77.8
10885,90.1
6496,99.9
10120,99.9
24987,63.1
18483,99.9
18486,99.9
4016,54.0
24490,89.5
13999,39.1
8765,73.9
16050,89.5
6637,99.9
15267,43.5
6103,92.3
12971,99.9
25783,83.2
5794,81.6
17792,90.3
22346,75.6
13594,99.9
10364,37.8
26432,57.7
14089,58.8
25207,94.2
25960,99.9
17417,76.6
26552,84.8
25832,83.4
2916,39.8
5698,79.7
27486,69.3
17497,75.9
5750,81.4
10246,83.6
4540,55.2
18211,82.1
17090,99.9
21882,84.5
24766,34.2
4189,75.6
18966,87.8
3256,62.9
24702,48.8
20147,59.5
17522,78.4
8393,62.5
2230,24.9
21784,65.2
557,9.99
19884,80.9
11915,36.1
25472,27.4
25599,35.7
23639,89.7
27533,42.1
17424,77.8
13294,36.3
6942,32.9
9130,35.7
7753,63.4
14479,99.9
15251,49.9
27547,41.7
25710,58.3
26333,29.2
17416,77.0
21765,63.2
4125,50.0
16110,99.9
22837,19.1
27133,70.0
26054,68.3
19743,87.6
4401,45.7
25600,36.6
1404,55.6
22069,48.8
23679,97.2
8171,75.0
13845,89.3
12147,99.9
25826,83.2
8376,60.2
21109,73.8
20007,62.3
664,7.58
15295,38.5
22448,99.9
24081,30.4
7398,99.9
8580,63.4
15563,52.1
8230,60.5
10464,30.9
10876,89.0
3530,79.1
5770,85.3
6733,99.9
6369,99.9
20510,99.9
2256,21.2
3914,98.0
6354,99.9
95,5.78
10751,98.1
5052,63.3
18392,99.9
1867,88.0
20341,97.9
5836,82.1
6136,92.7
7536,32.4
23904,87.0
21054,70.2
10662,82.0
24853,31.4
25209,94.4
6889,33.8
2731,54.4
25158,99.9
16413,99.9
4596,56.4
13262,38.3
1221,99.9
15171,99.9
7188,65.8
17953,50.3
25041,85.2
17002,99.9
5584,48.6
6956,37.0
9358,99.9
13010,99.9
26621,93.0
26274,22.9
1688,72.7
26373,42.4
18219,82.8
2897,35.3
3057,85.8
26539,84.7
27344,99.9
8544,80.0
4636,47.7
19260,46.4
12136,99.9
7399,99.9
21403,49.5
20353,99.5
7743,63.0
5678,72.1
3185,76.2
9687,32.2
26215,26.5
28381,47.7
24399,71.4
3077,89.7
19466,51.9
23793,99.9
17692,89.6
12049,77.6
13440,72.7
16089,99.9
28103,99.9
13943,51.5
20118,54.7
17713,91.8
15278,42.4
20751,31.5
19703,87.5
5523,32.5
4038,56.4
10398,31.9
19021,91.0
26592,90.4
7306,87.7
3966,63.8
22340,73.9
4556,53.9
23946,49.3
9649,34.7
23594,72.6
6888,35.9
20752,34.7
15637,88.5
18993,89.9
6816,43.5
16377,99.9
26603,91.4
7981,99.9
5038,58.8
5909,69.1
2922,46.8
11911,38.0
5224,92.7
10282,54.2
28380,47.5
25086,92.1
26725,99.9
17769,97.6
4933,42.5
20579,99.9
4911,36.6
13499,85.0
22706,20.6
1866,88.1
85,5.8
8305,57.4
15059,99.9
516,9.99
13152,78.5
10274,66.7
22862,40.7
21287,64.9
15501,56.6
7483,48.4
2362,52.6
1306,99.9
26975,26.4
23788,99.9
28063,99.9
3225,61.7
11622,99.9
513,9.99
24315,62.4
6262,97.9
26016,99.9
8096,99.9
19037,91.8
7412,90.6
18022,53.0
8724,65.9
28434,69.9
23721,99.9
1412,51.4
5990,92.6
1337,81.0
25462,29.8
21499,49.3
5529,31.3
21086,73.5
17904,54.9
12485,65.6
27627,22.1
21070,74.0
13655,99.9
24871,36.5
27928,93.8
13298,36.0
9863,55.9
20035,56.1
8933,31.9
3365,46.7
11344,63.1
23201,69.5
12290,99.9
13679,99.9
14077,53.6
12585,49.6
26661,93.6
974,96.3
22139,35.0
20995,81.0
19574,83.1
11588,99.9
14411,99.9
16007,77.2
16148,99.9
26683,98.4
19015,88.5
14480,99.9
5311,91.5
26589,88.2
