,wind_deg,wind_velocity,air_temperature,r_humidity,surface_tmp,weather,dewpoint,uv
8480,218.0,0.9,0.0,91.5,0.2,0,-1.2195409406599702,0.0
24015,328.0,1.1,8.0,33.7,25.3,0,-7.0518602392178895,0.0
3621,71.0,0.5,-4.1,90.3,-1.9,0,-5.453056462614065,0.0
8212,280.0,1.1,-2.8,64.1,3.2,0,-8.649830311269282,0.0
19344,92.0,0.6,7.6,37.9,19.8,1,-5.872078731443517,0.0
16915,90.0,0.6,-5.5,99.9,-2.9,4,-5.513186590755566,0.0
2906,21.0,0.7,0.4,38.6,10.2,0,-12.101286348199556,0.0
6530,0.0,0.0,-12.6,99.9,-7.7,4,-12.612410363065193,0.0
26333,334.0,0.6,-2.5,56.8,2.8,0,-9.909495511174656,0.0
11105,322.0,1.0,4.2,30.0,20.2,0,-11.873985776138566,0.0
16352,300.0,0.5,-1.8,99.9,2.6,4,-1.813600435120584,0.0
26937,302.0,0.7,5.5,38.8,14.2,0,-7.449414647664082,0.0
16343,356.0,0.2,-2.0,99.9,2.0,4,-2.013577901693343,0.0
6662,0.0,0.0,-15.7,99.9,-10.6,4,-15.71207883058431,0.0
24224,343.0,0.4,1.7,64.9,6.6,0,-4.203032807874266,0.0
21292,19.0,0.5,5.7,51.7,11.1,4,-3.482646370035813,0.0
18992,45.0,0.3,-2.8,84.6,0.3,0,-5.0337124732385465,0.0
14592,136.0,0.9,4.2,71.3,15.9,4,-0.537621210920944,0.0
14201,42.0,0.3,-2.5,99.9,0.0,4,-2.513521649855965,0.0
27628,60.0,0.2,6.0,32.0,12.0,0,-9.481588883905292,0.0
26000,101.0,2.0,3.2,40.5,14.5,0,-8.969514708456792,0.0
10411,255.0,0.5,2.5,28.5,15.5,0,-13.991212669882312,0.0
7318,354.0,0.3,-15.0,90.2,-10.9,0,-16.24609639055189,0.0
25967,107.0,1.4,0.9,57.7,6.7,0,-6.511782259233067,0.0
11076,291.0,0.9,3.7,31.8,19.4,0,-11.584252356577661,0.0
14617,257.0,0.9,5.8,49.8,19.7,4,-3.8911695239217536,0.0
17219,96.0,0.7,5.8,68.4,15.9,4,0.42517081352257374,0.0
13720,47.0,0.2,-5.8,99.9,-3.3,4,-5.813153316027124,0.0
27918,3.0,0.1,-6.1,99.9,-1.2,0,-6.1131200833317365,0.0
1202,41.0,0.2,-8.8,99.9,-5.3,4,-8.812822880562099,0.0
8062,0.0,0.0,-11.7,99.9,-8.1,0,-11.712507455096107,0.0
21654,320.0,1.4,5.0,58.8,6.1,4,-2.4038581120546465,0.0
20859,26.0,0.1,2.9,63.0,8.9,0,-3.4593947241455005,0.0
24142,0.0,0.0,1.7,57.5,8.5,0,-5.80537465547067,0.0
1878,273.0,1.5,1.0,99.9,1.3,4,0.9860821353622404,0.0
16361,355.0,0.2,-1.3,99.9,3.7,4,-1.3136568504193893,0.0
24415,356.0,0.2,-4.8,96.5,-1.3,0,-5.271428534310682,0.0
19555,0.0,0.0,-0.4,84.7,3.5,0,-2.6623946230550835,0.0
6769,149.0,1.6,-4.8,60.1,0.6,0,-11.364747940683987,0.0
4474,325.0,1.2,-9.3,70.5,-3.9,0,-13.677711386510543,0.0
7274,289.0,0.2,-13.2,80.8,-10.1,0,-15.80111211775357,0.0
6643,67.0,0.4,-14.5,99.9,-10.1,4,-14.512206633316367,0.0
19639,29.0,0.4,-0.8,87.8,2.8,0,-2.5704088865623453,0.0
2551,0.0,0.0,-11.2,99.9,-7.5,0,-11.212561558575851,0.0
12858,47.0,0.2,-5.8,99.9,-2.6,4,-5.813153316027124,0.0
26309,291.0,0.3,-1.7,50.2,4.0,0,-10.725864923876674,0.0
27021,270.0,0.4,-0.7,64.4,6.1,0,-6.590281667418708,0.0
11368,6.0,0.2,-6.1,71.7,-2.8,0,-10.383985141943604,0.0
2869,19.0,0.8,0.5,36.1,15.5,0,-12.843154495182919,0.0
22030,44.0,1.3,8.5,42.1,23.8,0,-3.6678777349977625,0.0
7858,40.0,0.4,-8.8,94.2,-5.1,0,-9.563331143265565,0.0
12304,0.0,0.0,-9.4,99.9,-5.9,4,-9.412757297866511,0.0
18461,308.0,0.3,2.5,75.6,7.0,0,-1.3770816699962218,0.0
11957,305.0,0.4,0.4,49.5,3.8,0,-8.96046075997978,0.0
17790,16.0,0.6,7.1,63.4,10.8,0,0.6122590809786472,0.0
17905,90.0,1.4,9.3,49.4,18.0,0,-0.7707836171802285,0.0
4758,72.0,1.6,-11.2,28.2,8.9,0,-26.07455296384977,0.0
7785,354.0,0.2,-5.8,77.2,-3.4,0,-9.15409585577112,0.0
26501,69.0,0.4,-7.1,91.7,-2.4,0,-8.221399140644733,0.0
25336,45.0,0.9,8.8,47.8,24.3,0,-1.6805877188444776,0.0
22447,37.0,0.2,-5.8,99.9,-3.0,0,-5.813153316027124,0.0
2300,124.0,2.0,-2.8,21.4,4.3,0,-21.931461315391388,0.0
10446,48.0,0.7,2.4,29.0,10.7,0,-13.86505592093305,0.0
17860,13.0,0.8,9.8,50.4,19.4,0,-0.03379055591963692,0.0
8009,0.0,0.0,-12.4,99.9,-7.9,0,-12.412431906379545,0.0
17518,90.0,0.7,2.4,82.0,4.5,0,-0.3611406517860581,0.0
2088,121.0,1.5,-1.0,38.8,4.1,0,-13.297905147134047,0.0
4495,139.0,1.9,-10.4,76.8,-5.5,0,-13.690064740078068,0.0
17145,272.0,0.5,2.4,96.3,9.9,4,1.8706138325224848,0.0
26242,25.0,0.2,1.0,31.7,9.2,0,-14.00042677923871,0.0
27877,0.0,0.0,-5.5,99.9,-0.1,0,-5.513186590755566,0.0
15341,296.0,1.0,10.1,36.8,19.4,0,-4.028413075554568,0.0
7606,129.0,1.1,-0.7,33.1,14.0,0,-14.974666539919186,0.0
19599,91.0,0.6,-0.7,85.0,3.1,0,-2.9092166528830994,0.0
12817,0.0,0.0,-5.1,99.9,-1.7,4,-5.113231022444888,0.0
2381,295.0,0.3,-5.5,52.3,-1.8,0,-13.746893372354705,0.0
9364,92.0,0.4,2.9,94.5,0.8,4,2.1033007030925464,0.0
12164,0.0,0.0,-7.1,99.9,-4.0,4,-7.113009611252607,0.0
10761,0.0,0.0,-5.6,92.5,-2.7,0,-6.622306027327019,0.0
19632,86.0,0.1,-0.7,86.9,2.7,0,-2.611075098234997,0.0
3667,0.0,0.0,-5.3,98.6,-2.6,0,-5.486001454578736,0.0
9071,62.0,1.9,3.8,24.8,16.5,0,-14.568678212745867,0.0
26786,20.0,1.2,6.2,25.9,27.7,0,-11.973935490575773,0.0
26884,291.0,1.2,9.9,22.9,25.4,0,-10.364483147862193,0.0
22527,214.0,0.6,-2.2,99.9,-1.5,0,-2.2135553869474087,0.0
19953,298.0,1.3,4.0,58.5,12.4,0,-3.413811511479382,0.0
21236,338.0,0.2,3.3,63.0,6.4,0,-3.079822683554676,0.0
17327,0.0,0.0,4.3,70.8,9.2,4,-0.5381263255680686,0.0
17062,0.0,0.0,-3.3,99.9,0.2,4,-3.3134318897732564,0.0
7044,91.0,1.9,-7.6,44.4,-5.2,0,-17.664251617950576,0.0
11225,327.0,0.6,-1.0,46.6,4.3,0,-11.016907338818939,0.0
4018,171.0,0.9,5.0,54.5,15.3,0,-3.4267075055200555,0.0
4171,319.0,0.5,1.7,73.9,7.6,0,-2.4599532824857824,0.0
21497,0.0,0.0,5.0,60.7,8.4,0,-1.9729219710282968,0.0
23763,1.0,0.2,-9.6,99.9,-5.0,0,-9.612735474330787,0.0
16646,175.0,0.3,-0.4,97.9,5.0,4,-0.6915294221256527,0.0
6189,358.0,0.3,-5.0,93.8,1.2,4,-5.844187452826373,0.0
14833,0.0,0.0,-2.8,82.2,1.2,0,-5.413922216864605,0.0
19562,40.0,0.2,-0.7,85.6,3.4,0,-2.8144329327285367,0.0
25996,87.0,1.2,3.2,40.3,13.6,0,-9.032857259383745,0.0
19470,281.0,0.7,-1.0,79.9,5.9,0,-4.032307084456218,0.0
13444,40.0,0.2,-1.3,79.3,2.9,0,-4.4251399684858885,0.0
16559,104.0,0.8,5.8,67.8,14.4,0,0.3032376297712052,0.0
24095,32.0,0.2,4.0,44.4,11.8,0,-7.056778401223055,0.0
11367,0.0,0.0,-6.0,71.7,-2.8,0,-10.28756808121664,0.0
8539,296.0,0.5,0.0,78.7,-2.0,0,-3.2606581110035515,0.0
16616,0.0,0.0,2.0,83.4,7.8,4,-0.5198356751264004,0.0
15589,284.0,1.5,5.2,67.7,6.2,0,-0.2909055425201877,0.0
20993,0.0,0.0,1.2,76.0,5.0,0,-2.56520704020801,0.0
25896,0.0,0.0,-7.8,99.9,-3.3,0,-7.812932558682637,0.0
8648,57.0,0.3,-3.7,69.4,-4.1,0,-8.490126486309983,0.0
15665,35.0,0.3,1.5,99.9,6.0,1,1.4860250662185281,0.0
23502,0.0,0.0,-5.6,78.4,0.3,0,-8.762116268696037,0.0
14512,120.0,1.1,-1.7,99.9,1.9,4,-1.713611708839694,0.0
27351,0.0,0.0,-5.3,99.9,-2.3,0,-5.31320879725955,0.0
27697,349.0,0.2,0.5,61.3,6.7,0,-6.09678939991603,0.0
25933,240.0,0.4,-2.3,77.0,-1.2,0,-5.787151774258832,0.0
21000,263.0,0.3,1.0,75.0,5.0,0,-2.9375924412212013,0.0
5734,0.0,0.0,-12.9,78.9,-6.9,0,-15.795284375106988,0.0
13874,16.0,0.8,5.3,52.2,12.6,0,-3.7249954803749614,0.0
17296,7.0,0.7,5.5,62.7,11.6,4,-1.0580537074907352,0.0
27203,0.0,0.0,-6.3,99.5,-1.0,0,-6.365606646870147,0.0
10888,0.0,0.0,-5.0,89.5,-2.1,0,-6.459319931267321,0.0
10114,36.0,0.2,-7.0,93.4,-5.3,0,-7.885306588190932,0.0
13143,65.0,0.9,3.3,68.0,10.6,4,-2.048146071402009,0.0
9984,89.0,0.3,-6.8,92.4,-3.4,0,-7.826004547213538,0.0
1092,0.0,0.0,-8.1,99.9,-4.5,0,-8.11289960620783,0.0
13827,0.0,0.0,1.2,75.5,4.1,4,-2.6543381749779056,0.0
27172,65.0,0.3,-5.8,97.0,-0.3,0,-6.199786810955426,0.0
22465,17.0,0.5,-6.5,99.9,-3.2,0,-6.5130758384559835,0.0
8892,24.0,0.5,-0.2,54.2,1.5,0,-8.353993917408356,0.0
10501,0.0,0.0,-2.3,54.6,4.1,0,-10.2228836819237,0.0
18413,193.0,0.6,-2.2,99.9,-0.5,4,-2.2135553869474087,0.0
902,10.0,0.1,-2.5,61.0,3.0,0,-9.000257308042508,0.0
6061,66.0,0.7,-7.0,88.8,-0.5,2,-8.53589320087168,0.0
4746,110.0,1.8,-11.6,28.0,7.7,0,-26.502918178082023,0.0
18784,39.0,1.0,0.4,70.1,4.4,0,-4.420482203542086,0.0
23095,238.0,0.5,-5.1,73.9,-4.0,0,-9.03392961326278,0.0
116,1.8,0.08,10.0,6.12,10.3,0,-25.86246929603323,0.0
2952,4.0,0.2,-2.3,45.3,3.8,0,-12.563454296986015,0.0
8281,333.0,1.8,1.9,61.9,13.7,0,-4.642545128731991,0.0
12133,23.0,0.2,-7.0,99.9,-3.3,0,-7.013020637443981,0.0
5596,0.0,0.0,-10.3,54.5,-2.1,0,-17.735076026020256,0.0
18410,0.0,0.0,-2.5,99.9,-0.7,4,-2.513521649855965,0.0
218,2.0,0.05,9.8,8.32,2.9,0,-22.577201747824287,0.0
23250,292.0,0.9,4.8,21.7,26.8,0,-15.341025392175306,0.0
1114,22.0,0.2,-8.4,99.9,-4.8,0,-8.412866695766148,0.0
3166,88.0,0.5,-5.1,77.5,-2.1,0,-8.423910666568231,0.0
18562,39.0,0.6,6.0,53.6,23.1,0,-2.7184654932621948,0.0
21136,29.0,0.2,1.4,73.0,4.5,0,-2.915005953683484,0.0
11073,40.0,0.5,3.5,30.8,19.0,0,-12.158817411920385,0.0
15796,315.0,0.4,5.5,87.5,12.7,0,3.5880515760878366,0.0
14793,302.0,0.2,0.0,63.6,3.5,0,-6.087992442799098,0.0
15599,72.0,0.2,1.4,99.9,3.9,1,1.3860364893879027,0.0
5190,255.0,0.3,-19.0,88.8,-12.4,0,-20.384204603315613,0.0
8665,86.0,0.9,-3.7,68.5,-4.3,0,-8.657753513280301,0.0
12760,47.0,0.3,-4.1,98.8,-0.1,4,-4.260897606355557,0.0
13241,141.0,0.7,8.5,36.5,21.2,0,-5.563236549115043,0.0
5218,0.0,0.0,-19.3,92.2,-12.7,0,-20.245675520194908,0.0
23184,335.0,0.6,1.9,34.1,17.1,0,-12.303726405768904,0.0
23772,0.0,0.0,-9.3,99.9,-4.9,0,-9.3127682166399,0.0
22322,0.0,0.2,-4.3,90.7,-0.8,0,-5.592601673203924,0.0
19892,325.0,0.9,1.4,94.6,5.7,2,0.6276384574353406,0.0
18072,0.0,0.0,3.0,79.6,7.4,0,-0.1845153163379357,0.0
28161,15.0,1.6,10.8,18.2,30.3,0,-12.491078360675258,0.0
5417,298.0,1.5,-10.6,47.3,6.3,0,-19.679866670856946,0.0
14250,49.0,0.2,-3.8,99.9,-1.3,4,-3.813375941507313,0.0
17527,90.0,0.7,2.5,82.4,4.6,0,-0.19636110498078,0.0
6431,28.0,0.2,-7.3,99.9,-4.1,4,-7.312987572880893,0.0
27046,0.0,0.0,-2.2,71.3,4.5,0,-6.697828607697277,0.0
23111,285.0,0.5,-3.0,62.4,0.2,0,-9.18410599982554,0.0
27252,46.0,0.2,-6.8,99.9,-2.0,0,-6.813042703837756,0.0
16247,0.0,0.0,-2.3,99.9,-0.3,4,-2.3135441365799325,0.0
11194,325.0,0.8,0.7,37.4,8.2,0,-12.22502389308127,0.0
26921,334.0,0.6,7.3,31.5,16.8,0,-8.540986690103288,0.0
22372,0.0,0.0,-5.5,99.9,-2.0,0,-5.513186590755566,0.0
11526,0.0,0.0,-10.1,99.9,-5.8,0,-10.112680997222636,0.0
12740,0.0,0.0,-3.5,98.0,0.6,4,-3.7704821449650354,0.0
18038,0.0,0.0,6.0,65.0,9.4,0,-0.08840061094273846,0.0
25081,195.0,0.6,-1.7,99.9,2.1,4,-1.713611708839694,0.0
4101,303.0,0.5,5.7,46.2,15.4,0,-4.981039930743785,0.0
2271,65.0,0.7,-1.0,24.6,8.6,0,-18.78221122602325,0.0
21303,0.0,0.5,6.2,52.1,10.8,0,-2.9151411729577466,0.0
20935,84.0,0.5,-0.5,81.2,5.0,0,-3.3283256813871294,0.0
9622,31.0,1.8,6.3,34.1,19.3,0,-8.403133833675748,0.0
24972,0.0,0.0,-1.8,89.7,3.0,0,-3.268709820877456,0.0
12339,0.0,0.0,-8.4,99.9,-5.2,4,-8.412866695766148,0.0
19895,246.0,0.4,1.4,96.5,6.4,2,0.903749096571978,0.0
12881,0.0,0.0,-6.1,99.9,-2.9,4,-6.1131200833317365,0.0
27097,0.0,0.0,-3.8,82.0,2.1,0,-6.424195106624353,0.0
18700,333.0,0.5,4.3,48.0,12.3,0,-5.762124320360588,0.0
28383,0.0,0.0,2.7,84.5,9.1,0,0.3470054388366955,0.0
13342,0.0,0.0,4.5,46.7,10.3,0,-5.9391805238048905,0.0
17113,93.0,1.6,-0.4,99.9,6.0,4,-0.4137586921876565,0.0
1234,11.0,0.3,-9.4,99.9,-6.0,4,-9.412757297866511,0.0
20082,338.0,0.5,5.0,54.1,10.8,0,-3.525464604547308,0.0
13524,0.0,0.0,-4.1,94.9,-0.4,4,-4.796085777486866,0.0
10311,52.0,0.3,1.0,42.0,12.1,0,-10.499892733973024,0.0
3908,3.0,0.2,-3.8,99.7,-2.7,0,-3.840163543148325,0.0
3205,354.0,0.3,-3.8,67.3,0.0,0,-8.98005081452259,0.0
7249,359.0,0.5,-13.6,78.8,-9.7,0,-16.493020877219017,0.0
21001,19.0,0.2,1.2,75.5,5.0,0,-2.6543381749779056,0.0
22013,343.0,1.0,8.0,44.7,25.7,0,-3.3189905260264974,0.0
11193,320.0,1.3,0.7,36.0,8.4,0,-12.698856414756241,0.0
16959,0.0,0.0,-6.0,99.9,-3.5,4,-6.0131311562265255,0.0
28029,0.0,0.2,-0.2,80.7,2.3,0,-3.118365539605603,0.0
414,1.8,0.02,9.47,9.99,-1.8,4,-20.73625933269581,0.0
379,3.6,0.02,9.52,9.99,-1.0,0,-20.69750382055762,0.0
23265,100.0,0.7,4.7,18.5,26.7,0,-17.34007139883115,0.0
22297,176.0,0.3,-3.3,85.0,-0.2,0,-5.462293595557562,0.0
23742,0.0,0.0,-9.4,99.9,-4.9,0,-9.412757297866511,0.0
135,0.6,0.03,9.92,5.97,8.0,0,-26.19434334736436,0.0
12546,261.0,0.8,7.0,48.5,19.3,0,-3.1391334281151893,0.0
27541,327.0,0.9,12.8,25.7,30.3,0,-6.413428803346172,0.0
9039,152.0,0.4,4.5,21.1,19.1,0,-15.932626781204775,0.0
14554,327.0,0.4,-0.2,99.9,6.8,4,-0.2137813750652617,0.0
23481,0.0,0.0,-4.8,73.5,1.2,0,-8.813347258210934,0.0
27938,0.0,0.0,-6.5,99.9,-1.6,0,-6.5130758384559835,0.0
13190,96.0,1.7,6.8,45.0,18.7,4,-4.324479574742207,0.0
367,7.7,0.04,9.59,9.99,-0.9,0,-20.643249185919693,0.0
26365,174.0,0.6,-2.7,59.2,1.5,0,-9.571605270499141,0.0
27166,0.0,0.0,-5.6,95.4,0.0,0,-6.218564229898039,0.0
11364,300.0,0.2,-6.0,71.0,-2.7,0,-10.411657965978671,0.0
17135,97.0,1.1,1.4,99.9,9.0,4,1.3860364893879027,0.0
4838,173.0,1.6,-10.6,30.1,3.5,0,-24.82622570801377,0.0
12204,85.0,0.4,-7.9,99.9,-4.7,4,-7.9129215698540225,0.0
23826,67.0,0.8,-1.3,57.4,3.2,0,-8.64765455647936,0.0
6101,19.0,0.4,-6.5,91.1,-0.1,2,-7.712047371663402,0.0
25124,0.0,0.0,-0.8,95.7,2.6,4,-1.4009675841618008,0.0
12035,316.0,0.2,-3.3,81.4,-0.6,0,-6.0315169557253245,0.0
18769,4.0,0.9,0.0,72.9,5.4,0,-4.28442218546665,0.0
26065,75.0,0.8,6.5,30.4,26.3,0,-9.696102480786504,0.0
24931,0.0,0.0,-0.8,83.3,4.6,0,-3.2789974330992764,0.0
28327,0.0,0.0,5.8,67.3,12.8,0,0.2008938434096113,0.0
532,5.6,0.01,9.29,9.99,-3.8,4,-20.875794370160545,0.0
20901,131.0,0.3,0.7,72.8,5.7,4,-3.627291491581808,0.0
1439,25.0,0.2,1.5,56.1,12.0,0,-6.316409758028952,0.0
24041,113.0,0.9,7.5,33.9,19.1,0,-7.417056049841492,0.0
16914,92.0,0.8,-5.5,99.9,-2.9,4,-5.513186590755566,0.0
5400,324.0,1.1,-11.1,46.4,4.1,0,-20.364364686553017,0.0
26744,13.0,0.2,4.3,30.1,21.1,0,-11.74498422874178,0.0
26004,73.0,0.9,3.7,39.8,15.5,0,-8.741538024656084,0.0
22016,251.0,1.8,8.3,44.7,24.9,0,-3.045440173858627,0.0
16512,23.0,0.3,5.2,73.9,15.5,0,0.921292685942106,0.0
23751,0.0,0.0,-9.4,99.9,-5.1,0,-9.412757297866511,0.0
22301,286.0,0.3,-3.7,86.0,-0.4,0,-5.701317456663443,0.0
7078,53.0,0.5,-8.6,48.2,-5.9,0,-17.61009598496804,0.0
13277,162.0,0.3,8.5,35.7,18.1,0,-5.854828385015101,0.0
8278,319.0,1.0,2.4,62.1,13.6,0,-4.12591258140921,0.0
20247,79.0,0.3,-2.7,90.3,0.5,0,-4.068907874656312,0.0
20938,35.0,0.4,-0.4,81.4,4.9,0,-3.19759226609307,0.0
4204,322.0,0.8,0.9,77.6,5.2,0,-2.5749552812638337,0.0
23370,0.0,0.0,-0.7,42.5,10.0,0,-11.896398529484784,0.0
23205,94.0,2.3,2.4,26.7,21.9,0,-14.874411450600094,0.0
18500,327.0,0.2,3.2,73.9,12.1,0,-1.0106467362521565,0.0
17777,14.0,0.7,6.5,65.8,9.3,1,0.5568757154759779,0.0
24329,320.0,0.2,-4.0,85.8,0.9,0,-6.026882642993042,0.0
28380,0.0,0.0,2.9,85.2,9.3,0,0.6575880922715256,0.0
8516,317.0,1.0,0.4,78.1,-1.4,0,-2.9743974727159785,0.0
12200,83.0,0.5,-7.9,99.9,-4.7,4,-7.9129215698540225,0.0
18471,1.0,0.3,2.9,77.8,9.3,0,-0.5964015041062751,0.0
24066,165.0,0.8,6.2,37.7,15.2,0,-7.19481143973235,0.0
26720,309.0,0.4,2.7,35.4,15.5,0,-11.124795636708534,0.0
9868,254.0,0.4,-1.8,56.5,-0.2,0,-9.319595909566422,0.0
21237,318.0,0.2,3.3,65.6,6.4,0,-2.5346323877955848,0.0
19543,0.0,0.0,-1.5,90.2,3.5,0,-2.8974951285588904,0.0
15907,49.0,0.5,7.1,71.5,8.0,0,2.2910878844534794,0.0
27838,0.0,0.0,-4.5,94.6,0.7,0,-5.235594800894239,0.0
2384,314.0,0.5,-5.5,50.7,-2.0,0,-14.127857580706813,0.0
5957,70.0,0.9,-10.1,73.9,-5.8,2,-13.871697805039284,0.0
7952,0.0,0.0,-10.6,97.5,-7.1,0,-10.919097739637666,0.0
23322,316.0,0.6,4.3,18.4,19.1,0,-17.736424706665286,0.0
9107,356.0,0.4,3.0,31.6,9.4,0,-12.278859299887884,0.0
19848,307.0,0.6,1.9,85.1,5.1,0,-0.3404618746063952,0.0
19659,0.0,0.0,-0.2,87.9,3.0,0,-1.9637022664974195,0.0
8954,118.0,1.2,2.7,30.5,13.4,0,-12.981677620775454,0.0
23841,96.0,1.2,-0.2,50.1,6.8,0,-9.361688847054321,0.0
18285,0.0,0.0,-0.2,94.3,2.1,0,-1.0057747808877715,0.0
18631,42.0,0.9,8.1,36.8,21.9,0,-5.812245298719276,0.0
17945,14.0,0.8,9.6,50.7,17.4,0,-0.13677858426781014,0.0
7161,9.0,0.3,-10.3,56.6,-8.0,0,-17.2858396988477,0.0
18737,76.0,1.0,1.9,56.8,7.8,0,-5.778630813332349,0.0
17998,39.0,0.3,6.5,62.3,11.8,0,-0.19840928010999884,0.0
14852,359.0,0.3,-3.3,87.3,0.4,0,-5.109744721113026,0.0
27668,21.0,0.2,3.7,46.2,8.8,0,-6.813650579325541,0.0
25588,356.0,0.9,0.0,49.7,5.3,0,-9.278864726369042,0.0
27280,0.0,0.0,-7.1,99.9,-2.6,0,-7.113009611252607,0.0
23434,2.0,0.2,-3.0,55.7,3.9,0,-10.62623152006392,0.0
15026,0.0,0.0,-7.4,99.9,-4.0,4,-7.412976560700552,0.0
1360,95.0,0.8,-4.5,91.7,-0.6,0,-5.646181934710313,0.0
6325,0.0,0.0,-6.8,99.9,-2.3,0,-6.813042703837756,0.0
25402,84.0,2.2,9.6,23.4,27.6,0,-10.345497972507337,0.0
206,0.9,0.02,9.82,7.96,3.5,0,-23.063158858778078,0.0
12384,101.0,0.9,-2.8,92.1,1.0,4,-3.9044029227877264,0.0
9503,291.0,1.1,2.5,97.1,1.4,4,2.08624678912826,0.0
2456,351.0,0.6,-8.1,73.5,-4.4,0,-12.00388202685844,0.0
9233,0.0,0.0,-5.5,75.8,-2.8,0,-9.096730643634052,0.0
751,354.0,0.5,2.4,53.3,17.3,0,-6.146193276222143,0.0
21470,0.0,0.0,5.8,53.6,9.0,0,-2.9047168643676984,0.0
21242,0.0,0.0,3.3,63.9,6.5,1,-2.8888792270781263,0.0
14025,32.0,0.2,7.8,41.0,12.0,0,-4.653875645059238,0.0
16855,0.0,0.0,-5.1,99.9,-2.4,4,-5.113231022444888,0.0
11682,258.0,0.4,-2.7,74.6,2.0,0,-6.589931628541745,0.0
23454,207.0,0.6,-3.5,59.8,2.7,0,-10.198958766066157,0.0
7656,231.0,0.6,-1.0,37.0,6.6,0,-13.882111849997475,0.0
11823,17.0,0.8,5.0,38.5,18.1,0,-7.998943990271152,0.0
26861,234.0,0.7,9.5,20.0,29.1,0,-12.397996473636875,0.0
15380,290.0,0.7,9.0,37.2,15.0,0,-4.866155312028708,0.0
1300,0.0,0.0,-9.8,99.9,-6.4,4,-9.812713669476473,0.0
5186,30.0,0.2,-19.0,87.6,-12.6,0,-20.54166294735039,0.0
10115,80.0,0.4,-7.1,92.6,-5.3,0,-8.095530499975547,0.0
5828,88.0,0.5,-13.2,84.2,-7.4,0,-15.302822490321288,0.0
25189,0.0,0.0,-2.8,99.9,0.8,4,-2.8134879547974765,0.0
26228,102.0,0.8,2.5,29.3,10.8,0,-13.651433973258015,0.0
25686,298.0,0.3,-2.3,79.5,1.0,0,-5.366278652378043,0.0
16607,0.0,0.0,3.8,75.6,9.2,4,-0.11790363916181942,0.0
14600,122.0,0.7,5.0,66.4,17.2,4,-0.7483397250027503,0.0
9582,20.0,1.1,5.8,39.1,14.7,0,-7.079735823436367,0.0
13796,0.0,0.0,-3.2,98.9,-1.4,4,-3.3485353019225954,0.0
17916,16.0,1.5,8.8,55.6,16.9,0,0.3940172674150608,0.0
27117,0.0,0.0,-4.1,85.9,1.4,0,-6.1099213834691275,0.0
13774,276.0,0.4,-5.0,99.9,-3.0,4,-5.013242142043061,0.0
14160,207.0,0.4,-2.0,92.2,1.2,4,-3.097157623520604,0.0
10041,0.0,0.0,-7.6,97.9,-4.7,0,-7.874499984301076,0.0
7433,235.0,0.5,-9.1,68.5,-7.9,0,-13.838849432610038,0.0
24079,322.0,0.4,5.3,41.2,13.4,0,-6.8495906826987145,0.0
14721,301.0,0.9,3.7,47.3,9.5,0,-6.506522597526184,0.0
26272,262.0,0.4,-0.2,43.7,6.5,0,-11.092154587716498,0.0
10949,351.0,0.2,-3.2,74.7,0.3,0,-7.056474208089727,0.0
5830,30.0,0.2,-13.2,83.3,-7.4,0,-15.432947293148866,0.0
9630,108.0,1.4,6.5,29.8,20.0,0,-9.949377113281257,0.0
6741,35.0,0.5,-6.6,94.1,-3.7,4,-7.39148680399997,0.0
25345,102.0,1.5,9.0,33.7,25.6,0,-6.168356275301652,0.0
11587,64.0,0.2,-10.7,99.9,-6.6,0,-10.712615778814516,0.0
26129,41.0,1.3,7.3,23.4,27.9,0,-12.298179777874491,0.0
8921,90.0,0.7,1.9,32.9,7.2,0,-12.748410542026136,0.0
1193,0.0,0.0,-8.4,99.9,-5.2,0,-8.412866695766148,0.0
8056,19.0,0.2,-11.6,99.9,-7.8,0,-11.612518266451346,0.0
835,16.0,0.5,2.7,42.2,11.3,0,-8.8959684596687,0.0
2665,26.0,0.2,-12.7,99.9,-8.5,0,-12.712399598413556,0.0
19868,315.0,0.9,2.5,85.0,7.2,0,0.2323468491550519,0.0
5898,31.0,0.6,-10.7,68.7,-6.3,0,-15.339613234678351,0.0
21662,302.0,0.7,4.8,60.2,6.0,4,-2.273897894043744,0.0
27074,0.0,0.0,-3.2,79.5,3.2,0,-6.243547521586303,0.0
8450,298.0,0.9,0.0,99.9,2.2,0,-0.013804076624150658,0.0
18639,59.0,1.2,7.0,38.1,21.5,0,-6.340537466158552,0.0
27821,0.0,0.0,-4.1,93.2,1.3,0,-5.035513302713035,0.0
19694,0.0,0.0,-0.5,89.7,2.9,0,-1.9845277619989905,0.0
11637,30.0,0.3,-7.6,99.9,-5.2,0,-7.6129545503509055,0.0
12966,75.0,0.3,-7.0,99.9,-4.3,4,-7.013020637443981,0.0
5668,358.0,0.1,-12.7,79.7,-6.0,0,-15.478312053138554,0.0
20778,4.0,0.3,7.0,42.7,15.5,0,-4.839288740531057,0.0
24967,0.0,0.0,-1.7,89.8,3.2,0,-3.1549471802503186,0.0
18090,83.0,0.4,2.7,81.9,7.1,0,-0.08468087836614531,0.0
6172,34.0,0.4,-4.6,91.6,1.3,2,-5.759574821929808,0.0
18669,358.0,0.5,5.2,45.2,15.2,0,-5.727302058990955,0.0
13817,6.0,0.2,-1.2,89.3,1.7,4,-2.7363017134991416,0.0
