,wind_deg,wind_velocity,air_temperature,r_humidity,surface_tmp,weather,dewpoint,uv
11258,323.0,1.1,0.5,41.0,7.5,0,-11.256753276275912,0.0
16339,0.0,0.0,-2.3,99.9,-0.3,4,-2.3135441365799325,0.0
955,52.0,0.4,-4.8,79.0,-0.7,0,-7.8848696035611665,0.0
4522,347.0,0.9,-10.1,78.7,-4.9,0,-13.097038540756818,0.0
11824,9.0,1.1,4.0,47.6,17.9,0,-6.147982869160893,0.0
19807,0.0,0.0,-0.4,88.5,2.8,0,-2.068571589317304,0.0
11697,83.0,0.5,-7.3,99.9,-5.0,0,-7.312987572880893,0.0
13286,273.0,0.8,8.6,34.1,21.7,0,-6.3674146639182805,0.0
19353,7.0,0.9,6.6,42.0,22.9,0,-5.420558967282127,0.0
14349,0.0,0.0,-5.0,99.9,-2.3,4,-5.013242142043061,0.0
14492,6.0,0.5,-2.0,99.9,-0.8,4,-2.013577901693343,0.0
16503,347.0,0.4,-0.5,99.9,5.9,4,-0.5137473577543362,0.0
8759,59.0,0.4,-3.7,66.8,-5.3,0,-8.979805721426807,0.0
20448,49.0,0.4,-3.7,99.9,-1.5,4,-3.713387121819837,0.0
5833,5.0,0.5,-12.2,79.7,-7.4,0,-14.990309727969475,0.0
22458,15.0,0.1,-5.5,99.9,-1.6,0,-5.513186590755566,0.0
26640,0.0,0.0,-7.4,93.6,-2.4,0,-8.254774297331265,0.0
2245,33.0,0.9,-0.8,24.8,13.7,0,-18.51520508056695,0.0
10833,0.0,0.0,-5.5,91.7,-2.5,0,-6.636618189484756,0.0
11173,297.0,1.3,3.8,28.4,19.8,0,-12.903816853107314,0.0
12465,99.0,1.3,-1.7,85.8,3.1,0,-3.7658932830482517,0.0
22939,48.0,0.3,-4.3,49.1,-0.8,0,-13.409298793009656,0.0
4804,87.0,1.3,-10.3,29.5,9.6,0,-24.786123942738357,0.0
11022,346.0,0.5,-1.8,66.2,2.6,0,-7.280206755916718,0.0
7448,10.0,0.2,-12.7,85.7,-11.1,0,-14.596874171479303,0.0
3140,18.0,0.6,-6.0,89.7,-2.7,0,-7.4181812633979805,0.0
9446,1.0,0.3,0.5,99.9,0.2,4,0.486139087748028,0.0
26825,328.0,0.8,1.4,47.2,8.6,0,-8.64821538713875,0.0
2523,38.0,0.2,-10.1,89.6,-6.0,0,-11.483675996323555,0.0
20457,0.0,0.0,-4.3,99.9,-1.6,0,-4.313320109999687,0.0
18834,60.0,0.6,1.7,58.7,7.4,0,-5.533517860129678,0.0
5355,335.0,0.7,-15.0,68.4,-10.5,0,-19.52226609088127,0.0
10295,85.0,0.5,-2.2,72.9,0.4,0,-6.4079043175370485,0.0
22745,54.0,1.5,4.3,21.6,22.0,0,-15.818876404536764,0.0
14392,0.0,0.0,-5.6,99.9,-2.8,4,-5.613175494509079,0.0
12854,0.0,0.0,-4.3,99.9,-1.2,4,-4.313320109999687,0.0
20513,0.0,0.0,-4.8,99.9,-2.0,4,-4.813264395250418,0.0
16031,78.0,0.6,4.8,76.8,5.5,0,1.0695663508081033,0.0
16557,336.0,0.5,2.4,95.7,12.3,4,1.783075448594831,0.0
9426,247.0,0.4,2.4,95.4,0.8,4,1.7391238314485031,0.0
11212,324.0,1.2,3.3,28.9,16.0,0,-13.123204672455357,0.0
7190,89.0,0.8,-10.1,56.1,-7.9,0,-17.203434001903606,0.0
16608,34.0,0.4,5.0,71.3,15.5,0,0.2319753228190977,0.0
2669,26.0,0.2,-12.7,99.9,-8.5,0,-12.712399598413556,0.0
4193,63.0,1.0,2.4,70.9,8.5,0,-2.3457213854701227,0.0
10363,240.0,0.7,0.4,45.6,10.7,0,-10.006170199826943,0.0
2892,327.0,0.3,0.0,36.4,14.2,0,-13.18784132092867,0.0
23549,46.0,0.5,-2.3,50.1,4.9,0,-11.306907795102855,0.0
14073,17.0,0.4,7.6,43.9,13.0,0,-3.9252122867451233,0.0
2404,264.0,0.9,-6.0,53.6,-2.9,0,-13.912103929777816,0.0
28004,0.0,0.0,-5.3,99.6,-0.2,0,-5.3529058340329945,0.0
3656,74.0,0.4,-4.1,90.9,-1.9,0,-5.365699965661246,0.0
1523,297.0,0.8,4.5,54.5,14.2,0,-3.8933539328229343,0.0
12157,0.0,0.0,-6.0,99.4,-2.7,0,-6.0789627994262725,0.0
8386,296.0,1.6,2.5,60.3,9.4,0,-4.4230199421785334,0.0
27364,0.0,0.0,-6.3,99.9,-1.6,0,-6.3130979515531775,0.0
26315,66.0,1.1,6.2,22.5,17.7,0,-13.71590497677021,0.0
7660,94.0,0.9,-0.7,33.8,12.0,0,-14.720101551234851,0.0
11504,67.0,0.3,-8.8,94.7,-4.5,0,-9.495901264851778,0.0
3310,62.0,0.6,-1.0,52.3,6.2,0,-9.556583176406253,0.0
14155,0.0,0.3,-0.4,74.0,4.6,0,-4.471512381631574,0.0
15492,0.0,0.0,5.3,48.4,10.0,0,-4.731916318807696,0.0
27734,210.0,0.3,8.3,26.2,15.1,0,-10.024060912331453,0.0
26028,0.0,0.0,-7.8,99.9,-3.3,0,-7.812932558682637,0.0
28449,30.0,0.1,7.0,62.6,13.7,0,0.3415424557681445,0.0
16426,75.0,0.5,-2.0,99.9,1.6,4,-2.013577901693343,0.0
14770,319.0,0.8,4.7,46.3,11.1,0,-5.868780055533531,0.0
15060,66.0,0.3,-6.6,99.9,-3.5,4,-6.613064788912897,0.0
22764,89.0,2.9,4.2,17.9,23.3,0,-18.145387334937208,0.0
2614,0.0,0.0,-12.4,99.9,-8.4,0,-12.412431906379545,0.0
1126,1.0,0.1,-8.6,99.9,-5.1,4,-8.612844778823426,0.0
25362,0.0,0.0,0.5,96.8,3.8,4,0.05023059124650611,0.0
3755,54.0,0.3,-5.3,99.9,-2.4,0,-5.31320879725955,0.0
5587,279.0,0.7,-6.6,32.4,3.4,0,-20.455455168611678,0.0
8752,215.0,0.6,-3.3,65.5,-5.2,0,-8.849327178912134,0.0
19014,81.0,0.3,-3.8,89.9,0.1,0,-5.215116417636458,0.0
26963,84.0,1.4,8.5,22.6,30.4,0,-11.714694299147501,0.0
13963,87.0,0.9,6.0,52.0,14.1,0,-3.1266243225875465,0.0
10775,0.0,0.0,-6.6,99.0,-3.2,0,-6.731174312673326,0.0
22852,50.0,1.0,-1.8,33.6,3.0,0,-15.768434522643414,0.0
23819,20.0,0.2,-8.8,99.9,-4.0,0,-8.812822880562099,0.0
23256,229.0,0.5,-1.7,47.5,3.0,0,-11.420781920797332,0.0
22452,0.0,0.0,-5.3,99.7,-1.5,0,-5.339661691894352,0.0
7115,335.0,1.5,-8.9,50.1,-6.1,0,-17.42872197275012,0.0
26056,284.0,0.3,-5.3,99.8,-2.4,0,-5.326429353774604,0.0
24808,7.0,0.6,9.1,33.3,27.1,0,-6.23654194589779,0.0
24618,126.0,0.4,-4.3,99.9,-1.7,0,-4.313320109999687,0.0
7819,282.0,0.3,-6.1,78.2,-3.6,0,-9.281514246985028,0.0
13531,0.0,0.2,-2.8,87.4,1.3,0,-4.602067411525555,0.0
12861,0.0,0.0,-4.5,99.9,-1.5,4,-4.5132978100889725,0.0
15348,333.0,0.8,9.6,41.2,21.7,0,-2.963199538319236,0.0
6799,143.0,1.4,-4.6,61.8,0.4,2,-10.824785561145832,0.0
2196,318.0,1.0,0.0,28.5,16.3,0,-16.168264453767016,0.0
430,0.0,0.0,9.49,9.99,-1.9,4,-20.720756907661862,0.0
5846,5.0,0.2,-12.7,82.3,-8.2,0,-15.089316966028145,0.0
4686,95.0,2.1,-13.4,34.0,-4.5,0,-25.96293210547035,0.0
23894,0.0,0.0,-9.6,99.9,-5.0,0,-9.612735474330787,0.0
25673,1.0,1.0,2.7,43.6,8.4,0,-8.477250788263348,0.0
24166,272.0,0.5,8.3,32.4,21.7,0,-7.298575467185872,0.0
20400,60.0,0.3,-5.0,99.9,-1.4,0,-5.013242142043061,0.0
18464,301.0,0.2,-4.0,99.9,-0.7,4,-4.013353594893261,0.0
13029,0.0,0.0,-7.0,99.9,-4.3,4,-7.013020637443981,0.0
8935,59.0,0.8,0.7,43.6,3.6,0,-10.300183071922671,0.0
21625,0.0,0.0,4.5,66.2,7.7,4,-1.2666600515316842,0.0
7267,21.0,0.4,-12.9,74.3,-9.2,0,-16.517628499031687,0.0
2978,0.0,0.0,-5.0,73.1,1.7,0,-9.076470300223884,0.0
3006,0.0,0.0,-5.6,75.2,-0.3,0,-9.295199658580863,0.0
6306,65.0,0.3,-6.0,99.6,-1.2,0,-6.052594880491713,0.0
21348,61.0,0.8,3.8,59.7,7.9,1,-3.3297558529224034,0.0
13995,100.0,0.6,6.3,49.2,14.7,0,-3.5918353669451157,0.0
8630,86.0,1.5,-2.0,56.6,-3.3,0,-9.484800096599825,0.0
2313,204.0,0.8,-3.5,24.4,2.2,0,-21.02414431208407,0.0
17479,92.0,0.5,2.7,79.2,6.5,4,-0.5460259562882961,0.0
58,6.8,0.08,9.93,5.39,11.4,0,-27.303960793380842,0.0
17181,6.0,0.4,-2.3,99.9,2.0,4,-2.3135441365799325,0.0
15872,65.0,0.7,5.7,85.5,11.9,1,3.4563706502786538,0.0
10975,0.0,0.2,-4.6,87.9,-1.7,0,-6.300612810789013,0.0
4369,88.0,1.9,-3.2,66.2,-0.2,0,-8.617518916278758,0.0
22218,28.0,1.0,3.3,38.4,9.0,0,-9.559156673822267,0.0
4591,42.0,1.1,-13.1,57.1,-8.1,0,-19.81895291992833,0.0
12046,106.0,0.5,-2.2,70.4,1.7,0,-6.86346430370563,0.0
26894,101.0,1.8,5.5,23.2,24.7,0,-13.933624477842386,0.0
12655,277.0,0.5,6.0,48.0,13.4,0,-4.198021596565621,0.0
9600,57.0,1.1,5.3,62.5,7.8,4,-1.2912695677544843,0.0
14812,290.0,0.6,1.7,57.7,6.4,0,-5.759716967837073,0.0
3095,11.0,0.1,-6.0,82.9,-2.5,0,-8.436168840557505,0.0
8193,91.0,0.6,-5.6,76.6,-3.0,0,-9.059537086035878,0.0
23702,0.0,0.0,-7.4,96.9,-1.9,0,-7.807752126425703,0.0
12166,67.0,0.2,-6.1,99.9,-2.8,0,-6.1131200833317365,0.0
24017,348.0,0.7,4.2,36.0,17.7,0,-9.575427793261499,0.0
4346,154.0,1.1,-2.3,61.6,0.8,0,-8.685411411990236,0.0
27196,0.0,0.0,-2.8,76.4,3.6,0,-6.375186244976994,0.0
13787,0.0,0.0,-5.8,99.9,-3.6,4,-5.813153316027124,0.0
28518,48.0,0.1,2.7,86.1,9.2,0,0.6068421855418976,0.0
10786,0.0,0.0,-6.1,94.7,-2.8,0,-6.812006624538005,0.0
12881,0.0,0.0,-5.3,99.9,-1.9,4,-5.31320879725955,0.0
23168,51.0,0.2,-9.6,96.1,-5.5,0,-10.10530672142468,0.0
22989,61.0,0.3,-5.3,56.8,-2.2,0,-12.540650626492555,0.0
83,6.6,0.08,9.96,5.79,12.3,0,-26.500815415858927,0.0
621,7.5,0.03,9.5,9.99,-1.8,4,-20.71300580523527,0.0
3382,351.0,0.3,1.0,47.7,8.9,0,-8.881150946753621,0.0
23010,15.0,0.2,-6.0,64.9,-2.7,0,-11.541754165198116,0.0
2233,96.0,1.3,-0.5,19.3,15.0,0,-21.17861229684749,0.0
9418,332.0,0.4,3.2,96.5,0.8,4,2.696423564124695,0.0
9218,270.0,0.6,-1.3,44.7,0.3,0,-11.813688065298063,0.0
5269,1.0,0.8,-19.3,95.6,-13.1,0,-19.82497477908545,0.0
23984,55.0,0.6,1.0,47.7,9.5,0,-8.881150946753621,0.0
26183,63.0,1.2,5.7,33.7,24.5,0,-9.085520817103408,0.0
2884,21.0,0.8,0.9,34.9,14.8,0,-12.90481390976831,0.0
6603,0.0,0.3,-13.2,99.9,-8.8,4,-13.212345845210832,0.0
27561,146.0,0.9,4.8,42.4,15.8,0,-6.928631174515912,0.0
1982,231.0,0.8,0.2,63.7,-1.8,0,-5.877246745276728,0.0
21089,0.0,0.0,1.0,75.8,5.0,0,-2.794625065127579,0.0
19990,310.0,0.3,1.5,95.6,6.6,1,0.8730543031143344,0.0
20155,335.0,1.2,4.7,55.6,12.9,0,-3.4390143686764647,0.0
21233,86.0,1.0,1.4,75.6,4.5,0,-2.442704348557532,0.0
6866,53.0,2.6,-4.0,42.0,8.0,0,-15.044297574345705,0.0
7666,188.0,0.9,-0.5,35.9,11.0,0,-13.805032015853454,0.0
17402,0.0,0.0,5.0,66.1,10.4,4,-0.8104211881089786,0.0
25411,43.0,0.4,5.0,71.4,13.1,4,0.25135220209253645,0.0
27436,89.0,0.3,-7.1,99.9,-3.0,0,-7.113009611252607,0.0
21157,0.0,0.0,1.4,75.4,4.7,0,-2.478519131322475,0.0
13600,0.0,0.0,-4.6,96.6,-1.1,4,-5.058517635858089,0.0
14985,295.0,0.2,-4.6,90.4,-1.9,0,-5.932882962879297,0.0
26667,0.0,0.2,-7.6,95.5,-3.0,0,-8.194707537455221,0.0
8994,55.0,1.6,2.5,29.6,14.6,0,-13.52614969569828,0.0
11637,1.0,0.2,-10.6,99.9,-6.5,0,-10.612626636873317,0.0
22433,180.0,0.3,-4.5,93.3,-1.1,0,-5.418247150319876,0.0
7913,43.0,0.4,-9.4,99.9,-5.7,0,-9.412757297866511,0.0
10366,347.0,0.4,0.9,46.5,11.3,0,-9.298854588177132,0.0
20385,0.0,0.0,-4.3,99.9,-1.1,0,-4.313320109999687,0.0
10905,22.0,0.1,-5.1,89.3,-2.3,0,-6.58731970761203,0.0
11862,37.0,1.1,5.5,42.4,21.1,0,-6.2933807658668925,0.0
18141,0.0,0.0,5.0,70.7,8.9,0,0.11520561180059605,0.0
25727,252.0,0.5,0.4,49.5,4.9,0,-8.96046075997978,0.0
17789,0.0,0.0,1.2,99.3,3.0,0,1.1021546908070954,0.0
8486,276.0,1.1,-0.2,99.9,2.0,0,-0.2137813750652617,0.0
25418,9.0,0.8,6.0,63.9,14.9,4,-0.3235039920479609,0.0
20556,0.0,0.0,-4.1,99.9,-1.3,4,-4.113342428591737,0.0
24418,317.0,0.4,-1.0,70.4,3.1,0,-5.7095824871896586,0.0
22751,38.0,1.6,4.0,19.2,22.6,0,-17.480698497286305,0.0
21134,92.0,1.0,1.5,72.0,4.8,0,-3.004293592003933,0.0
11880,321.0,0.9,5.0,41.3,18.8,0,-7.089456780007869,0.0
4229,322.0,0.3,0.9,77.8,5.7,0,-2.5401825958771336,0.0
13303,25.0,0.6,9.0,37.9,21.1,0,-4.618866510375379,0.0
3426,340.0,0.4,2.0,48.5,8.8,0,-7.7457118941766705,0.0
20863,55.0,0.2,7.1,41.1,16.0,0,-5.254030465027213,0.0
14512,327.0,0.2,-2.0,99.9,-0.4,4,-2.013577901693343,0.0
20183,264.0,0.9,4.3,53.5,9.9,0,-4.326795950940306,0.0
21524,0.0,0.0,7.1,47.4,10.5,0,-3.3553434744148207,0.0
17208,106.0,1.4,-0.2,99.9,6.2,4,-0.2137813750652617,0.0
20415,0.0,0.0,-4.6,99.9,-1.7,0,-4.61328666713912,0.0
27908,0.0,0.0,-2.7,83.3,2.8,0,-5.1404705993822875,0.0
8085,49.0,0.2,-11.4,99.9,-7.8,0,-11.412539903172885,0.0
1512,345.0,1.0,4.5,57.5,14.9,0,-3.1753428141708517,0.0
17807,70.0,0.2,2.0,96.6,3.7,0,1.5157821015968491,0.0
25722,297.0,0.7,0.2,49.0,5.2,0,-9.275056270788092,0.0
3252,35.0,0.4,-3.0,62.7,0.6,0,-9.122817968348356,0.0
11409,54.0,0.2,-4.8,61.6,-2.3,0,-11.055244949575265,0.0
28045,23.0,0.4,-5.8,99.9,-1.1,0,-5.813153316027124,0.0
20742,250.0,0.4,8.0,37.0,26.0,0,-5.830257594051059,0.0
2382,277.0,0.5,-5.6,53.1,-2.2,0,-13.653630890967104,0.0
19420,273.0,0.6,6.6,41.8,18.6,0,-5.483499659436878,0.0
11250,323.0,1.3,1.0,35.1,8.6,0,-12.74503643590174,0.0
17335,20.0,0.4,6.8,61.0,16.6,4,-0.20512531958529906,0.0
2087,75.0,1.1,-0.7,43.5,5.0,0,-11.605772589868163,0.0
7493,331.0,0.5,-6.8,50.5,-1.7,0,-15.383270918882769,0.0
11919,335.0,1.3,4.8,37.5,16.2,0,-8.51716086290382,0.0
11247,307.0,0.9,1.4,35.8,9.0,0,-12.143179381121685,0.0
28052,0.0,0.0,-6.1,99.9,-1.2,0,-6.1131200833317365,0.0
12570,28.0,0.4,6.0,52.4,19.7,4,-3.0235501124941213,0.0
21584,0.0,0.0,4.8,59.4,8.2,0,-2.4549157423976853,0.0
23851,0.0,0.0,-9.1,99.9,-4.5,0,-9.11279006819773,0.0
4245,339.0,0.8,0.7,78.3,5.0,0,-2.648139517691316,0.0
24071,302.0,1.1,7.1,30.6,27.0,0,-9.087707024109813,0.0
7840,51.0,0.3,-7.1,84.7,-4.1,0,-9.239767571681128,0.0
18505,193.0,0.6,-2.2,99.9,-0.5,4,-2.2135553869474087,0.0
14107,0.0,0.0,4.7,53.6,9.2,0,-3.929286520060329,0.0
4304,97.0,1.3,-0.8,65.2,2.3,4,-6.524264772025554,0.0
16353,359.0,0.2,-2.5,99.9,-0.2,4,-2.513521649855965,0.0
15050,0.0,0.0,-6.8,99.9,-3.3,4,-6.813042703837756,0.0
18930,1.0,0.2,-1.7,78.1,2.3,0,-5.016846374059544,0.0
9661,53.0,0.8,6.3,42.0,17.7,0,-5.692388124278556,0.0
4164,59.0,0.8,4.5,58.0,12.2,0,-3.058922981221099,0.0
9281,0.0,0.0,-5.5,76.0,-2.7,0,-9.063037426022117,0.0
8779,99.0,1.0,-4.5,71.0,-5.5,0,-8.967124262031026,0.0
15531,296.0,0.4,4.3,56.6,8.1,0,-3.5746497043012484,0.0
20227,80.0,0.5,1.2,70.5,5.3,0,-3.5756981386217617,0.0
8369,296.0,1.3,2.7,57.6,11.3,0,-4.842838153582248,0.0
1801,321.0,1.3,2.2,76.8,2.1,2,-1.4531763961370687,0.0
18792,333.0,0.5,4.3,48.0,12.3,0,-5.762124320360588,0.0
12218,251.0,0.6,-7.0,99.9,-4.0,4,-7.013020637443981,0.0
11621,0.0,0.0,-10.3,99.9,-6.4,0,-10.312659239071847,0.0
1631,0.0,0.0,1.4,72.7,5.2,0,-2.9704595240881373,0.0
26797,325.0,0.3,-0.8,59.9,1.7,0,-7.626989053667168,0.0
24520,272.0,0.3,-3.7,89.5,-0.8,0,-5.1752481842859765,0.0
8093,0.0,0.0,-11.7,99.9,-8.1,0,-11.712507455096107,0.0
25667,105.0,1.2,3.0,43.6,8.9,0,-8.203927268849753,0.0
20770,113.0,1.0,8.8,34.2,27.0,0,-6.152121317012662,0.0
27176,0.0,0.0,-2.0,71.0,4.7,0,-6.560323468988634,0.0
25505,109.0,2.3,9.1,28.1,27.9,0,-8.439929475213942,0.0
11729,0.0,0.0,-3.0,79.3,1.4,0,-6.081634781507857,0.0
26556,79.0,0.4,-5.3,76.2,-0.6,0,-8.835322685841659,0.0
19219,99.0,1.4,-0.8,77.6,2.0,0,-4.227046386619267,0.0
8160,0.0,0.2,-11.4,99.9,-8.3,0,-11.412539903172885,0.0
24118,106.0,1.0,8.8,30.8,26.8,0,-7.516818068931722,0.0
19491,0.0,0.0,4.5,51.1,12.3,0,-4.750842136502069,0.0
5771,2.0,0.4,-12.7,80.7,-7.1,0,-15.327374910555207,0.0
19229,95.0,1.7,0.4,67.4,4.2,0,-4.941765624125331,0.0
9539,25.0,0.3,0.0,99.9,-1.1,4,-0.013804076624150658,0.0
26305,75.0,0.9,6.3,23.1,20.9,0,-13.30724173599478,0.0
6325,89.0,0.4,-6.5,99.9,-1.6,0,-6.5130758384559835,0.0
3064,24.0,0.2,-6.6,86.6,-2.3,0,-8.463993170937938,0.0
1188,3.0,0.3,-8.4,99.9,-5.2,4,-8.412866695766148,0.0
8207,5.0,0.3,-5.6,74.3,-1.7,0,-9.448769446902798,0.0
9787,83.0,1.5,3.8,21.5,11.9,0,-16.296682524120367,0.0
14931,0.0,0.0,-4.0,89.1,-0.3,0,-5.5306045802519215,0.0
9762,46.0,1.1,5.5,28.1,17.5,0,-11.559732465566835,0.0
7570,294.0,1.0,-2.0,35.4,11.6,0,-15.315516019910238,0.0
12727,0.0,0.3,-1.2,81.5,4.6,0,-3.962895112827612,0.0
3350,22.0,0.5,0.5,47.7,8.7,0,-9.341531678135176,0.0
6237,46.0,0.6,-5.0,96.2,0.6,0,-5.511681629984532,0.0
2492,359.0,0.2,-9.1,83.5,-5.4,0,-11.382835050338596,0.0
8860,11.0,0.3,-8.4,91.5,-6.8,0,-9.536921499535797,0.0
17648,36.0,0.2,2.4,84.0,4.3,0,-0.02917742395633888,0.0
23148,308.0,0.3,-9.6,98.4,-5.1,0,-9.805143428948002,0.0
9576,90.0,0.9,4.3,80.5,3.6,4,1.2385906304802998,0.0
21575,270.0,0.5,5.3,62.7,8.6,4,-1.2476457602403104,0.0
26513,57.0,0.2,-3.5,63.6,0.9,0,-9.416099205366232,0.0
25271,250.0,0.3,-1.2,96.2,2.5,4,-1.7281250080135404,0.0
24053,311.0,1.0,6.2,29.5,24.8,0,-10.339220006215564,0.0
27887,33.0,0.2,-1.5,77.2,3.8,0,-4.9758525983298165,0.0
16648,118.0,0.8,5.8,67.7,14.6,0,0.2828225146808108,0.0
3661,91.0,0.7,-4.3,93.4,-2.1,0,-5.2056302398404135,0.0
355,0.0,0.02,9.67,9.99,0.0,0,-20.581248292138753,0.0
9428,220.0,0.3,2.2,95.5,0.8,4,1.5548389483363612,0.0
20025,336.0,1.4,4.3,65.8,12.0,0,-1.5400531523077352,0.0
17711,40.0,0.3,1.7,90.6,3.7,0,0.3265547065986874,0.0
19946,305.0,0.7,2.2,83.5,6.0,0,-0.3074366947352123,0.0
28381,66.0,0.6,11.4,40.7,26.9,0,-1.504800409042357,0.0
5318,359.0,0.4,-19.3,97.7,-13.2,0,-19.57177798665307,0.0
13266,353.0,0.6,8.3,44.5,21.0,0,-3.105758936758859,0.0
6331,104.0,1.1,-6.3,99.9,-1.8,0,-6.3130979515531775,0.0
14099,0.0,0.0,6.0,50.3,10.2,0,-3.57269863117938,0.0
4867,226.0,1.5,-10.6,31.4,5.8,0,-24.35486236864,0.0
13841,0.0,0.0,-4.0,99.9,-1.8,4,-4.013353594893261,0.0
17768,10.0,0.2,1.2,98.8,2.6,0,1.031890345305098,0.0
23439,140.0,0.9,4.3,13.2,23.4,0,-21.60728461373973,0.0
23357,117.0,1.2,2.7,23.9,24.5,0,-15.957578348943185,0.0
27223,3.0,0.3,-3.2,81.4,2.6,0,-5.933782419610907,0.0
22475,0.0,0.0,-5.5,99.9,-2.0,0,-5.513186590755566,0.0
27440,0.0,0.0,-7.3,99.9,-3.0,0,-7.312987572880893,0.0
9546,21.0,0.2,0.5,99.9,-0.8,4,0.486139087748028,0.0
1336,33.0,0.5,-6.5,99.9,-3.6,0,-6.5130758384559835,0.0
5815,10.0,0.4,-12.7,80.7,-7.5,0,-15.327374910555207,0.0
12604,261.0,0.8,7.0,48.5,19.3,0,-3.1391334281151893,0.0
6857,91.0,2.2,-3.5,39.9,7.9,0,-15.213104636805047,0.0
17987,51.0,0.8,9.3,50.5,18.0,0,-0.4684594768097238,0.0
28157,23.0,0.2,-0.8,88.1,1.2,0,-2.524324726063289,0.0
20452,0.0,0.0,-4.1,99.9,-1.6,4,-4.113342428591737,0.0
4771,83.0,2.0,-11.1,28.9,7.2,0,-25.71677531831043,0.0
21758,337.0,0.6,4.8,60.0,6.0,4,-2.3189512689712,0.0
26351,56.0,0.8,3.3,26.0,11.9,0,-14.421634044751775,0.0
13380,85.0,0.5,7.0,38.7,13.0,0,-6.1358620983310335,0.0
5054,21.0,0.3,-15.9,56.8,-10.0,0,-22.518562909239854,0.0
26926,339.0,0.6,7.1,25.0,28.6,0,-11.643783547205794,0.0
17059,0.0,0.0,-6.5,99.9,-3.6,4,-6.5130758384559835,0.0
12840,44.0,0.2,-4.5,99.9,-0.8,4,-4.5132978100889725,0.0
11099,59.0,0.7,2.0,38.1,14.5,0,-10.826178596491618,0.0
7533,256.0,1.4,-4.0,39.2,5.7,0,-15.879022341537626,0.0
13004,5.0,0.1,-7.0,99.9,-4.0,4,-7.013020637443981,0.0
9605,53.0,1.1,5.5,60.7,9.0,0,-1.5006568489817524,0.0
25203,0.0,0.2,-2.8,99.9,1.7,0,-2.8134879547974765,0.0
21898,333.0,0.2,2.7,81.3,4.9,4,-0.1860239603070503,0.0
15086,0.0,0.0,-7.4,99.9,-4.0,4,-7.412976560700552,0.0
779,29.0,1.1,3.3,42.7,17.4,0,-8.199656931113259,0.0
10384,24.0,1.0,1.2,38.3,13.1,0,-11.479208547545008,0.0
28349,315.0,1.1,12.3,26.5,31.3,0,-6.441066906463437,0.0
8186,150.0,0.4,-6.3,79.8,-4.4,0,-9.217796836674227,0.0
9791,98.0,1.9,3.7,22.8,12.0,0,-15.674310518695435,0.0
27975,0.0,0.0,-5.0,95.5,0.6,0,-5.607893499596878,0.0
13718,52.0,0.3,-5.1,99.9,-2.6,4,-5.113231022444888,0.0
5463,301.0,1.2,-9.9,42.7,8.3,0,-20.226462505616784,0.0
24990,231.0,0.6,2.9,60.0,7.9,0,-4.111796519628295,0.0
11456,1.0,0.4,-7.3,83.5,-3.4,0,-9.617913728459127,0.0
5331,1.0,0.1,-18.8,97.6,-13.1,0,-19.08499218164721,0.0
9845,76.0,1.3,0.4,38.9,4.6,0,-12.004792236831493,0.0
25972,0.0,0.0,-7.0,98.6,-2.6,0,-7.183352809118202,0.0
6298,0.0,0.0,-5.6,98.7,-1.0,0,-5.772202906067853,0.0
8312,333.0,1.8,1.9,61.9,13.7,0,-4.642545128731991,0.0
15528,359.0,0.2,3.5,59.1,8.3,0,-3.7478778356777007,0.0
25337,0.0,0.0,-2.8,99.9,1.2,4,-2.8134879547974765,0.0
593,0.0,0.0,9.22,9.99,-4.4,4,-20.930064419239763,0.0
17142,353.0,0.3,-4.0,99.9,-0.7,4,-4.013353594893261,0.0
13138,0.0,0.0,-3.0,99.9,-1.0,4,-3.013465514776797,0.0
24306,0.0,0.0,1.0,67.9,7.7,0,-4.269440651672395,0.0
14189,0.0,0.0,-1.7,82.8,2.5,4,-4.240935167435773,0.0
12970,0.0,0.0,-6.8,99.9,-3.6,4,-6.813042703837756,0.0
18202,50.0,0.3,3.0,80.6,6.7,0,-0.012393453996616573,0.0
12755,41.0,0.2,-1.8,89.3,2.8,4,-3.328714696824348,0.0
9910,86.0,1.4,-1.3,54.0,0.5,0,-9.428681904089064,0.0
21826,306.0,0.9,3.7,70.0,5.6,4,-1.2701801071370336,0.0
10022,0.0,0.0,-5.6,86.3,-3.0,0,-7.524698099982772,0.0
13666,0.0,0.0,-5.6,99.9,-2.5,4,-5.613175494509079,0.0
28183,40.0,0.3,3.0,61.5,7.9,0,-3.687421108130068,0.0
12375,81.0,0.3,-9.6,99.9,-5.9,4,-9.612735474330787,0.0
27749,335.0,0.3,7.5,29.1,13.2,0,-9.380612900812453,0.0
3812,17.0,0.2,-5.0,98.2,-3.1,0,-5.240180460983645,0.0
13982,55.0,0.5,6.3,51.4,14.4,0,-3.0045162937440897,0.0
7569,342.0,0.7,-2.3,36.1,11.5,0,-15.346415695473619,0.0
1771,280.0,1.5,1.5,75.9,1.8,0,-2.29221539692448,0.0
14117,0.0,0.0,3.5,56.9,8.0,0,-4.254224174711172,0.0
5562,358.0,0.8,-6.3,31.6,7.2,0,-20.479268009957305,0.0
25174,0.0,0.3,-3.3,99.2,1.2,0,-3.4077908620683712,0.0
26231,346.0,1.3,7.3,27.4,28.7,0,-10.31865016266725,0.0
24992,0.0,0.0,2.7,61.3,8.0,0,-4.014829445183212,0.0
