,wind_deg,wind_velocity,air_temperature,r_humidity,surface_tmp,weather,dewpoint,uv
14288,0.0,0.0,-4.8,99.9,-2.3,4,-4.813264395250418,0.0
21358,296.0,0.4,6.8,48.1,12.0,0,-3.4343685615823083,0.0
2852,21.0,0.9,0.7,38.5,16.3,0,-11.863703251131275,0.0
10428,0.0,0.2,2.2,31.6,13.8,0,-12.982758124759073,0.0
27198,0.0,0.0,-6.0,98.2,-0.9,0,-6.238168399671482,0.0
16348,22.0,0.3,-2.0,99.9,2.4,4,-2.013577901693343,0.0
27753,28.0,0.3,-1.5,77.8,3.8,0,-4.873312929834003,0.0
11870,317.0,1.2,4.8,38.1,13.6,0,-8.313040558873567,0.0
22629,96.0,1.7,4.5,21.1,19.9,0,-15.932626781204775,0.0
21469,0.0,0.0,5.8,56.2,9.0,0,-2.264964397155466,0.0
14123,0.0,0.0,-1.8,82.5,2.9,0,-4.387143615552774,0.0
12283,14.0,0.3,-9.3,99.9,-5.6,4,-9.3127682166399,0.0
21356,354.0,0.6,7.0,48.3,11.9,0,-3.194674130980512,0.0
12786,41.0,0.3,-4.3,99.9,-0.9,4,-4.313320109999687,0.0
26663,85.0,0.6,-1.0,61.8,1.3,0,-7.411580399447359,0.0
16206,94.0,0.5,-3.2,99.9,-1.2,4,-3.2134430934374394,0.0
25114,0.0,0.0,-0.8,96.4,2.6,4,-1.3015241007874756,0.0
8119,0.0,0.2,-12.6,99.9,-8.7,0,-12.612410363065193,0.0
21638,347.0,0.3,5.2,58.1,6.5,4,-2.3777600949656765,0.0
20781,74.0,0.3,7.1,40.1,15.1,0,-5.5789234743409,0.0
17537,57.0,0.3,2.5,83.0,4.4,0,-0.09637507442663897,0.0
13501,0.0,0.0,-3.3,90.2,0.2,4,-4.676810131934691,0.0
15521,210.0,0.3,6.2,50.5,7.0,0,-3.334529065242977,0.0
20183,59.0,0.7,0.9,72.8,3.0,0,-3.4343304607597127,0.0
9265,310.0,0.7,3.3,88.0,2.6,0,1.501180186854462,0.0
15828,274.0,0.6,6.3,82.3,11.3,0,3.5027918100136644,0.0
7392,87.0,0.5,-16.5,99.2,-11.8,0,-16.59625390607124,0.0
20480,0.0,0.0,-3.7,99.9,-1.2,4,-3.713387121819837,0.0
473,0.0,0.0,9.49,9.99,-2.1,4,-20.720756907661862,0.0
16265,0.0,0.5,-2.5,99.9,-0.1,4,-2.513521649855965,0.0
25051,86.0,0.5,-3.2,99.9,1.0,4,-3.2134430934374394,0.0
19224,203.0,1.6,6.2,41.6,21.3,0,-5.908770213070935,0.0
14231,90.0,0.4,-3.7,99.9,-0.8,4,-3.713387121819837,0.0
3329,66.0,0.6,0.9,49.1,8.8,0,-8.602412236956729,0.0
7345,0.0,0.3,-16.0,96.1,-11.4,0,-16.478017093088354,0.0
7885,351.0,0.4,-9.4,99.9,-5.8,0,-9.412757297866511,0.0
3846,0.0,0.0,-4.0,96.1,-2.4,0,-4.529805155021921,0.0
916,287.0,0.3,-3.3,68.7,1.8,0,-8.236619374631205,0.0
19442,48.0,0.2,-0.2,70.9,7.2,0,-4.846692545618813,0.0
22904,299.0,0.2,-7.6,81.9,-3.1,0,-10.157424246645254,0.0
20918,0.0,0.0,-0.4,79.1,4.9,0,-3.582122898389457,0.0
20925,0.0,0.0,-0.5,79.0,4.8,0,-3.6964477444300745,0.0
23888,24.0,0.4,4.0,35.1,18.6,0,-10.075199758550548,0.0
11360,178.0,0.2,-5.6,69.1,-2.6,0,-10.369946473916324,0.0
1257,0.0,0.0,-9.8,99.9,-6.4,4,-9.812713669476473,0.0
27366,337.0,0.1,-1.8,86.0,-0.1,0,-3.8330729192476696,0.0
12899,50.0,0.2,-6.3,99.9,-3.3,4,-6.3130979515531775,0.0
22718,45.0,1.7,4.2,18.4,24.2,0,-17.819407978954295,0.0
2025,216.0,1.2,-1.0,62.3,-1.7,0,-7.307024926517053,0.0
4294,88.0,1.1,-1.7,61.8,1.6,0,-8.075048661091124,0.0
410,8.0,0.05,9.49,9.99,-1.9,4,-20.720756907661862,0.0
1317,0.0,0.3,-9.1,99.9,-6.2,4,-9.11279006819773,0.0
16847,0.0,0.0,-5.0,99.9,-2.1,4,-5.013242142043061,0.0
23754,0.0,0.0,-9.6,99.9,-5.1,0,-9.612735474330787,0.0
2394,296.0,0.3,-5.8,52.0,-2.4,0,-14.096901793839415,0.0
28258,288.0,0.9,11.4,44.1,23.6,0,-0.4064583660054633,0.0
2950,0.0,0.0,-2.2,44.4,4.0,0,-12.720740625031354,0.0
10660,0.0,0.0,-7.0,93.8,-2.8,0,-7.830090849307673,0.0
14815,321.0,0.2,-2.2,77.5,2.2,0,-5.604820832172991,0.0
4840,226.0,1.2,-10.7,29.3,3.5,0,-25.21336472152091,0.0
10209,359.0,0.5,-5.1,88.9,-3.4,0,-6.645937720302856,0.0
2080,65.0,1.7,-0.4,42.7,2.7,0,-11.564737671804451,0.0
16629,43.0,0.2,0.7,89.4,6.5,4,-0.8451159222519488,0.0
15055,15.0,0.3,-7.1,99.9,-4.0,4,-7.113009611252607,0.0
27726,319.0,0.2,-1.3,71.8,5.1,0,-5.739292373137933,0.0
21577,281.0,0.3,4.0,68.8,7.1,4,-1.2185800901169608,0.0
25396,56.0,2.2,10.3,24.9,28.0,0,-8.959180021284139,0.0
5819,0.0,0.0,-12.9,83.0,-8.0,0,-15.182516930864972,0.0
2836,301.0,0.2,0.0,30.1,16.5,0,-15.509607435857706,0.0
27238,0.0,0.0,-6.5,99.9,-1.8,0,-6.5130758384559835,0.0
17567,50.0,0.2,2.2,86.7,4.3,0,0.21126070183725856,0.0
16874,0.0,0.0,-5.1,99.9,-2.3,4,-5.113231022444888,0.0
10876,37.0,0.2,-5.1,90.7,-2.2,0,-6.383979534662101,0.0
1036,25.0,0.2,-7.0,98.3,-3.1,0,-7.222943875885849,0.0
15349,263.0,1.0,9.8,35.8,18.3,0,-4.662143093954682,0.0
14741,295.0,0.6,2.9,52.2,7.4,0,-5.954563624620428,0.0
9045,69.0,0.6,4.7,22.6,19.0,0,-14.932554298933782,0.0
26766,5.0,0.7,5.8,26.3,25.4,0,-12.127046646280133,0.0
5564,352.0,0.5,-6.6,32.3,1.9,0,-20.491226230541088,0.0
11710,331.0,0.7,0.5,49.3,7.5,0,-8.919851953792401,0.0
6434,0.0,0.0,-7.4,99.9,-4.1,4,-7.412976560700552,0.0
22958,0.0,0.0,-7.9,84.3,-4.1,0,-10.085376533184316,0.0
17478,91.0,1.2,3.0,77.8,5.3,4,-0.4992242395396793,0.0
10274,95.0,1.2,0.0,49.7,7.3,0,-9.278864726369042,0.0
22575,309.0,1.6,3.0,37.5,9.2,0,-10.129607356955932,0.0
25853,0.0,0.0,-7.1,99.9,-2.8,0,-7.113009611252607,0.0
16127,0.0,0.0,-2.3,99.9,-1.5,4,-2.3135441365799325,0.0
22910,35.0,0.3,-7.8,79.6,-3.2,0,-10.71282141260862,0.0
22538,294.0,1.3,0.0,68.9,0.9,0,-5.033515915407207,0.0
11640,38.0,0.4,-7.0,99.9,-4.8,0,-7.013020637443981,0.0
13150,36.0,0.6,4.0,64.3,11.9,4,-2.139081573058897,0.0
21535,0.0,0.0,4.5,64.7,7.7,4,-1.5792079641426178,0.0
15237,93.0,2.0,4.5,43.5,12.7,0,-6.867686664651357,0.0
17730,18.0,0.3,3.3,90.3,4.9,0,1.86211803944424,0.0
14111,133.0,0.3,-0.8,78.2,3.6,0,-4.124390794872373,0.0
8626,41.0,0.4,-2.8,63.2,-3.8,0,-8.831157926570043,0.0
16843,89.0,0.4,-5.1,99.9,-2.0,4,-5.113231022444888,0.0
4883,263.0,0.6,-12.6,34.8,-3.2,0,-24.990163987008284,0.0
11333,281.0,0.4,-4.8,61.8,-1.6,0,-11.01448691215631,0.0
23631,0.0,0.0,-8.1,99.9,-2.9,0,-8.11289960620783,0.0
22352,15.0,0.1,-5.5,99.9,-1.6,0,-5.513186590755566,0.0
17619,40.0,0.3,1.7,90.6,3.7,0,0.3265547065986874,0.0
10055,335.0,0.2,-7.6,99.5,-4.8,0,-7.664888440091622,0.0
6287,0.0,0.0,-6.3,99.9,-1.6,0,-6.3130979515531775,0.0
8383,293.0,1.4,2.4,60.7,6.6,0,-4.429563127475852,0.0
11154,295.0,1.4,3.5,30.6,15.2,0,-12.239912031127036,0.0
20292,44.0,0.3,-4.5,99.9,-1.1,0,-4.5132978100889725,0.0
18553,30.0,1.4,5.5,54.9,20.0,0,-2.8616270433954423,0.0
3765,356.0,0.3,-4.5,98.1,-2.2,0,-4.754703970292957,0.0
18153,67.0,0.3,3.2,82.0,6.1,1,0.4209381211352574,0.0
12079,0.0,0.2,-4.8,95.6,-2.0,0,-5.395107809989186,0.0
17279,253.0,0.7,6.2,64.1,13.1,1,-0.0904534124662385,0.0
15455,0.0,0.0,3.7,59.4,8.8,0,-3.491613418279292,0.0
4967,57.0,1.2,-14.9,48.9,-8.4,0,-23.278780121507047,0.0
2968,0.0,0.0,-4.3,75.3,2.2,0,-8.018296218849173,0.0
11551,0.0,0.0,-10.3,99.9,-6.3,0,-10.312659239071847,0.0
11286,0.0,0.0,-3.8,60.0,0.3,0,-10.440238627985613,0.0
10528,295.0,0.4,-1.8,57.9,2.3,0,-9.006845294722826,0.0
24882,3.0,0.3,1.4,63.5,6.5,0,-4.778290244479409,0.0
1908,241.0,1.2,1.2,80.9,0.0,4,-1.7182287879260865,0.0
5291,8.0,0.3,-19.5,97.1,-13.2,0,-19.843005229445406,0.0
5008,84.0,1.4,-15.5,53.4,-9.9,0,-22.842932751615844,0.0
22350,20.0,0.4,-5.5,99.9,-1.5,0,-5.513186590755566,0.0
3007,16.0,0.1,-5.6,76.8,-0.5,0,-9.02618474782856,0.0
13320,52.0,0.2,7.1,38.8,13.3,0,-6.01222834207171,0.0
4845,14.0,0.8,-10.6,30.1,2.4,0,-24.82622570801377,0.0
5951,19.0,0.6,-10.1,68.4,-5.9,0,-14.816620031090894,0.0
23666,0.0,0.0,-8.6,99.9,-3.7,0,-8.612844778823426,0.0
18721,315.0,0.3,2.9,52.7,9.3,0,-5.829326445895532,0.0
18974,61.0,0.4,-3.8,91.6,-0.5,0,-4.9673472980988915,0.0
3239,70.0,0.4,-2.5,64.5,1.6,0,-8.284208409272075,0.0
7240,309.0,0.1,-13.2,77.9,-9.6,0,-16.241162430043453,0.0
14385,209.0,0.7,-3.3,99.9,-2.0,4,-3.3134318897732564,0.0
19107,0.0,0.0,-2.8,90.4,0.1,0,-4.1530191136880825,0.0
4874,41.0,0.5,-12.1,30.3,-2.0,0,-26.076011550544486,0.0
17343,84.0,0.4,3.3,76.5,8.3,4,-0.4395856162704175,0.0
9077,289.0,1.2,4.0,26.3,15.0,0,-13.677921014151563,0.0
10088,268.0,0.6,-7.8,99.9,-5.0,0,-7.812932558682637,0.0
14547,325.0,0.5,-0.5,99.9,6.0,4,-0.5137473577543362,0.0
21005,75.0,0.3,1.2,72.6,4.8,0,-3.1818767068522384,0.0
10080,286.0,0.3,-7.9,99.9,-5.0,0,-7.9129215698540225,0.0
23543,0.0,0.0,-7.0,90.6,-1.2,0,-8.277820104146484,0.0
19693,0.0,0.0,-0.5,89.0,2.9,0,-2.090822027416117,0.0
23218,29.0,0.9,2.5,27.3,23.8,0,-14.51720402992377,0.0
24405,358.0,0.2,-4.3,91.0,-1.1,0,-5.5491028932511615,0.0
1162,38.0,0.3,-9.1,99.9,-5.4,4,-9.11279006819773,0.0
16665,5.0,0.2,-1.5,99.9,3.8,4,-1.5136342702888912,0.0
14894,237.0,0.6,-4.6,96.2,-1.2,0,-5.1134002921396755,0.0
27112,5.0,0.1,-4.3,85.6,1.6,0,-6.352365308227864,0.0
13445,0.0,0.0,-1.3,79.2,2.7,0,-4.441921430558823,0.0
12840,41.0,0.3,-5.6,99.9,-2.4,4,-5.613175494509079,0.0
18508,355.0,0.5,3.7,73.4,14.1,0,-0.6208424743491487,0.0
21936,321.0,1.7,6.2,73.8,19.0,0,1.8680878682574409,0.0
9703,46.0,1.1,5.5,28.1,17.5,0,-11.559732465566835,0.0
22640,97.0,2.7,4.5,17.1,21.6,0,-18.437286699614113,0.0
23402,6.0,0.1,-2.8,44.8,6.5,0,-13.158878979365095,0.0
23267,64.0,0.8,4.7,18.4,26.6,0,-17.404551352603256,0.0
5957,70.0,0.9,-10.1,73.9,-5.8,2,-13.871697805039284,0.0
27712,133.0,0.4,-0.2,67.4,5.9,0,-5.515762588864616,0.0
10586,0.0,0.0,-4.3,74.0,-0.8,0,-8.242784973314597,0.0
28107,205.0,1.2,8.3,28.0,21.5,0,-9.17823920614623,0.0
23707,31.0,0.2,-9.1,99.9,-4.4,0,-9.11279006819773,0.0
10885,14.0,0.2,-5.0,89.6,-2.1,0,-6.444718787614392,0.0
24355,331.0,0.3,-4.0,88.7,-0.1,0,-5.589880474096789,0.0
8334,315.0,1.3,2.7,58.3,11.6,0,-4.68263169229214,0.0
11818,11.0,0.6,5.2,38.8,19.4,0,-7.718994348720707,0.0
24453,0.0,0.0,-6.0,99.9,-2.0,0,-6.0131311562265255,0.0
8196,0.0,0.4,-3.5,66.0,0.9,0,-8.942871967250493,0.0
9821,18.0,0.3,-1.3,54.0,2.1,0,-9.428681904089064,0.0
16897,0.0,0.0,-5.5,99.9,-2.7,4,-5.513186590755566,0.0
5183,0.0,0.4,-18.8,88.3,-12.4,0,-20.252159049654235,0.0
11768,30.0,1.0,4.3,47.6,18.0,0,-5.872129720967992,0.0
2831,26.0,1.1,-0.2,35.9,16.4,0,-13.537051378027735,0.0
9882,90.0,0.9,-2.5,60.2,-0.8,0,-9.169052443200293,0.0
20321,11.0,0.2,-4.8,99.9,-1.7,0,-4.813264395250418,0.0
3376,322.0,0.3,1.5,46.1,9.3,0,-8.85874625684894,0.0
17814,14.0,0.9,8.0,60.1,13.5,0,0.7219065352422145,0.0
13849,347.0,0.4,4.3,57.6,10.3,4,-3.339821949988916,0.0
3730,15.0,0.2,-4.8,99.9,-2.3,0,-4.813264395250418,0.0
1663,0.0,0.2,0.0,84.3,3.5,0,-2.3339076294758687,0.0
17546,86.0,0.8,2.4,83.9,4.3,0,-0.04560829285871415,0.0
9820,70.0,0.4,-1.2,52.3,2.2,0,-9.742702293371872,0.0
25314,336.0,0.3,8.0,48.5,21.1,4,-2.2187134983506747,0.0
8533,338.0,0.6,0.0,79.1,-1.8,0,-3.1925507736750056,0.0
6332,0.0,0.0,-6.8,99.9,-2.1,0,-6.813042703837756,0.0
18133,43.0,0.3,3.2,81.3,6.4,1,0.3022929018449543,0.0
1184,13.0,0.2,-7.9,99.9,-4.8,4,-7.9129215698540225,0.0
8484,324.0,0.2,0.0,86.9,-0.1,0,-1.9220839311699824,0.0
19047,43.0,0.3,-3.5,90.7,-0.7,0,-4.801252507611457,0.0
7553,315.0,1.6,-1.8,42.9,12.6,0,-12.781381574347911,0.0
956,49.0,0.2,-4.3,76.4,-0.4,0,-7.83102308482638,0.0
26858,348.0,0.3,10.3,21.1,29.2,0,-11.059739639150637,0.0
9631,57.0,2.1,6.6,30.2,19.9,0,-9.692649313280231,0.0
23720,0.0,0.0,-9.1,99.9,-4.5,0,-9.11279006819773,0.0
22905,1.0,0.1,-7.6,82.3,-3.2,0,-10.095682557601627,0.0
12006,8.0,0.2,-2.7,75.3,0.6,0,-6.467892330028597,0.0
11422,90.0,0.5,-7.9,88.5,-4.0,0,-9.467380616159431,0.0
21881,261.0,0.8,3.0,99.9,7.4,1,2.9858531582402486,0.0
12999,0.0,0.0,-7.6,99.9,-4.4,4,-7.6129545503509055,0.0
7665,136.0,1.1,-1.7,39.8,5.8,0,-13.616235625128775,0.0
9885,114.0,0.5,-2.3,60.1,-0.9,0,-9.001263635273306,0.0
27977,32.0,0.1,-6.6,99.9,-2.2,4,-6.613064788912897,0.0
27466,263.0,1.3,8.5,31.1,24.4,0,-7.653844898604016,0.0
9933,188.0,0.5,-4.6,77.8,-2.4,0,-7.8878975126039235,0.0
1840,316.0,0.9,0.5,99.9,1.1,0,0.486139087748028,0.0
14850,52.0,0.3,-3.5,87.0,0.5,0,-5.352176598531004,0.0
24796,339.0,0.5,5.8,48.0,13.5,0,-4.381988324060632,0.0
14600,122.0,0.7,5.0,66.4,17.2,4,-0.7483397250027503,0.0
23695,0.0,0.0,-9.1,99.9,-4.2,0,-9.11279006819773,0.0
24844,326.0,0.5,4.2,53.1,8.9,0,-4.519722719369812,0.0
26406,0.0,0.0,-4.8,74.0,0.1,0,-8.726428528961282,0.0
26150,79.0,1.2,7.1,21.4,25.7,0,-13.57237753897938,0.0
24586,160.0,0.9,4.7,49.6,17.6,0,-4.960653603215015,0.0
26728,352.0,0.6,4.0,32.9,17.5,0,-10.89295058201726,0.0
6933,88.0,2.3,-3.8,32.6,4.8,0,-17.902774547297422,0.0
5279,11.0,0.4,-19.7,98.0,-13.2,0,-19.93516339065532,0.0
19065,28.0,0.1,-3.7,93.2,-0.4,0,-4.63864093787249,0.0
9677,87.0,1.8,6.5,26.8,20.6,0,-11.288319955715785,0.0
4594,81.0,1.5,-14.2,55.7,-9.2,0,-21.141680648216152,0.0
11382,0.0,0.0,-6.5,76.2,-2.9,0,-9.999997932506458,0.0
7384,0.0,0.0,-16.4,98.8,-11.8,0,-16.544769078309713,0.0
19267,19.0,0.8,6.2,41.4,20.8,0,-5.972056666135567,0.0
18302,133.0,0.5,-1.2,99.0,1.7,0,-1.3372306451930986,0.0
26508,0.0,0.0,-7.4,93.6,-2.4,0,-8.254774297331265,0.0
5293,1.0,0.3,-19.5,97.6,-13.2,0,-19.783217419479485,0.0
16159,38.0,0.2,-3.7,99.9,-2.0,4,-3.713387121819837,0.0
1515,337.0,1.1,3.3,58.1,13.6,0,-4.163985293035549,0.0
18136,0.0,0.0,3.0,82.3,6.4,1,0.2759159727667595,0.0
13268,4.0,0.5,9.0,36.5,19.0,0,-5.1176149253575405,0.0
24776,321.0,0.3,7.8,39.1,16.5,0,-5.282098482042533,0.0
14398,0.0,0.0,-3.0,99.9,-1.6,4,-3.013465514776797,0.0
13973,27.0,0.2,7.3,40.0,14.7,0,-5.4316199086194095,0.0
8318,290.0,1.9,2.5,58.3,12.6,0,-4.870803613279168,0.0
23430,0.0,0.0,-3.5,56.1,4.1,0,-11.005044325626146,0.0
11927,327.0,0.2,1.7,45.6,6.2,0,-8.815172012209063,0.0
21540,164.0,0.3,4.8,62.3,7.7,4,-1.808690662394549,0.0
3421,0.0,0.0,1.5,54.0,7.0,0,-6.814777194069372,0.0
18959,83.0,0.5,-3.8,90.6,-0.7,0,-5.112593668247142,0.0
26999,8.0,0.1,1.0,55.4,7.6,0,-6.948599228483364,0.0
19908,345.0,0.5,2.4,89.6,8.0,1,0.8643811103646845,0.0
28211,22.0,1.6,12.3,25.2,31.5,0,-7.097003247694922,0.0
17883,89.0,2.2,9.5,48.0,18.7,0,-0.9805601322192959,0.0
25008,0.0,0.0,-2.5,93.7,1.9,0,-3.3762872471152763,0.0
18618,25.0,0.9,7.0,39.6,21.9,0,-5.8340792678352775,0.0
13637,53.0,0.2,-5.0,99.9,-2.4,4,-5.013242142043061,0.0
28253,332.0,0.8,11.1,44.0,26.0,0,-0.7104311383916173,0.0
27483,199.0,0.9,10.1,24.6,29.8,0,-9.284768345576603,0.0
102,2.4,0.05,9.95,6.07,10.7,0,-25.98962791939189,0.0
11009,32.0,0.5,0.2,45.6,8.3,0,-10.189448921188962,0.0
2107,85.0,2.5,-0.8,41.7,7.3,0,-12.224116476440372,0.0
12789,0.0,0.0,-4.5,99.9,-1.1,4,-4.5132978100889725,0.0
9843,93.0,1.9,-1.5,54.3,1.0,0,-9.544929900039833,0.0
15948,59.0,0.2,3.8,81.6,4.4,0,0.9394463877337408,0.0
23997,210.0,1.4,8.5,33.6,26.8,0,-6.648854158378756,0.0
22107,93.0,1.0,3.8,35.8,9.8,0,-10.002837082576102,0.0
5958,18.0,0.6,-10.1,73.5,-5.8,2,-13.938263904773107,0.0
12490,245.0,1.1,5.0,58.3,18.3,0,-2.519315366537157,0.0
5328,5.0,0.3,-14.7,67.4,-9.7,0,-19.406249296871486,0.0
28327,0.0,0.0,5.8,67.3,12.8,0,0.2008938434096113,0.0
10529,36.0,0.3,-2.0,57.4,2.2,0,-9.305819978444475,0.0
15887,47.0,0.4,7.0,73.7,10.2,0,2.621370253072275,0.0
292,0.0,0.0,9.68,9.29,0.8,0,-21.410239295240398,0.0
19395,0.0,0.0,5.0,47.0,13.0,0,-5.396043167090695,0.0
3122,0.0,0.0,-6.1,88.9,-2.4,0,-7.6330168585294516,0.0
22920,5.0,0.3,-7.9,79.8,-3.4,0,-10.778743295540883,0.0
19194,98.0,1.0,5.5,44.6,15.9,0,-5.62921466208252,0.0
22096,336.0,1.3,4.7,37.5,11.4,0,-8.606708227808888,0.0
27365,0.0,0.0,-1.8,85.1,-0.4,0,-3.973607342818158,0.0
20610,352.0,1.3,6.5,47.5,20.5,0,-3.878149400555456,0.0
10592,330.0,0.3,-5.0,79.4,-0.8,0,-8.014577590338666,0.0
13854,4.0,0.5,4.3,56.0,9.9,0,-3.7173211710125313,0.0
4866,196.0,0.5,-11.4,29.4,-0.8,0,-25.791227646343607,0.0
6749,303.0,0.7,-5.5,85.6,-2.4,0,-7.531879804991507,0.0
27564,318.0,1.3,12.9,18.9,24.6,0,-10.28333076105656,0.0
1454,322.0,0.7,3.0,57.7,13.9,0,-4.5379302337213065,0.0
25725,339.0,0.2,-3.7,84.5,-0.1,0,-5.932624014874388,0.0
6296,85.0,0.4,-6.5,99.9,-1.7,0,-6.5130758384559835,0.0
12846,0.0,0.0,-5.6,99.9,-2.4,4,-5.613175494509079,0.0
11765,95.0,2.3,3.8,47.4,17.6,0,-6.386997395899294,0.0
10191,108.0,0.5,-7.8,99.9,-5.0,0,-7.812932558682637,0.0
10177,22.0,0.4,-8.3,99.9,-5.4,0,-8.312877661243027,0.0
24303,275.0,0.4,-2.5,77.4,2.1,0,-5.913366761389004,0.0
25470,321.0,1.3,7.8,29.6,17.4,0,-8.901723030634926,0.0
3885,0.0,0.0,-6.0,99.9,-3.5,0,-6.0131311562265255,0.0
7133,293.0,0.4,-10.3,57.5,-7.3,0,-17.097860457068734,0.0
19265,139.0,1.1,6.3,40.9,21.3,0,-6.041119594844608,0.0
22724,92.0,1.6,-1.8,33.7,2.7,0,-15.732570990512311,0.0
11384,31.0,0.2,-6.5,76.5,-3.0,0,-9.950139556099098,0.0
18673,104.0,0.6,5.2,44.3,14.9,0,-5.99159675709736,0.0
569,6.0,0.03,9.26,9.99,-4.5,4,-20.899052522117657,0.0
14931,0.0,0.0,-5.0,93.7,-2.1,0,-5.8582053688511415,0.0
15618,52.0,0.2,1.2,99.9,3.8,4,1.1860593217157045,0.0
5156,1.0,0.3,-18.5,80.4,-12.2,0,-21.04037441323747,0.0
21650,357.0,0.5,5.2,56.4,6.4,4,-2.778866093339412,0.0
17966,85.0,1.1,8.5,52.6,15.0,0,-0.6499506138131688,0.0
25030,324.0,0.2,-2.5,99.6,1.5,0,-2.554158811221374,0.0
24233,266.0,1.3,1.5,64.6,6.4,0,-4.455131419921933,0.0
3209,0.0,0.0,-3.5,66.0,0.3,0,-8.942871967250493,0.0
6707,254.0,0.4,-13.4,99.9,-9.9,4,-13.412324376622285,0.0
3455,39.0,0.2,0.5,62.7,4.4,0,-5.800270123724292,0.0
9748,87.0,1.4,2.4,23.1,9.0,0,-16.622249012482573,0.0
13037,39.0,0.4,-7.6,99.9,-4.7,4,-7.6129545503509055,0.0
5187,8.0,0.4,-19.0,87.7,-12.6,0,-20.52846783574886,0.0
27763,58.0,0.3,-2.5,81.4,3.4,0,-5.2496666595872625,0.0
4113,78.0,0.9,5.5,49.3,14.7,0,-4.30270233164096,0.0
27532,222.0,0.9,12.6,17.3,31.3,0,-11.643200679028899,0.0
20934,12.0,0.2,-0.5,81.0,4.8,0,-3.3614228637670824,0.0
7945,359.0,0.2,-10.4,99.5,-6.9,0,-10.463354955116817,0.0
13757,83.0,0.7,-6.0,99.9,-3.6,4,-6.0131311562265255,0.0
6864,56.0,1.4,-3.3,37.9,9.3,0,-15.655012072308825,0.0
18991,26.0,0.3,-2.8,85.0,0.2,0,-4.971278497590818,0.0
27864,0.0,0.0,-5.3,97.0,0.0,0,-5.7014717502811845,0.0
26305,251.0,0.4,-1.7,50.2,4.3,0,-10.725864923876674,0.0
15859,108.0,1.1,6.5,78.6,11.5,0,3.0459037150512414,0.0
9850,94.0,1.3,-1.3,54.1,0.6,0,-9.405093050962416,0.0
7060,66.0,1.7,-8.1,44.7,-5.7,0,-18.04286597081281,0.0
6229,16.0,0.2,-5.3,97.3,0.3,0,-5.6608315579268815,0.0
4442,111.0,1.5,-7.3,53.9,-3.5,0,-15.059271182024133,0.0
22864,106.0,0.4,-5.3,57.8,-2.4,0,-12.323840882531867,0.0
21295,24.0,0.4,5.8,50.9,11.2,0,-3.598928529648448,0.0
18111,57.0,0.3,3.0,80.2,6.6,0,-0.08101377412797528,0.0
25862,0.0,0.0,-7.4,99.9,-3.0,0,-7.412976560700552,0.0
16997,0.0,0.0,-6.0,99.9,-3.6,4,-6.0131311562265255,0.0
2287,307.0,1.5,-1.7,24.5,6.0,0,-19.43088212435818,0.0
24632,40.0,0.8,7.5,39.1,25.5,0,-5.551648830793916,0.0
11274,229.0,0.5,-4.0,60.2,1.0,0,-10.58730140661599,0.0
21279,27.0,0.3,4.8,56.0,9.9,1,-3.2492305142565456,0.0
22938,57.0,0.4,-8.1,85.6,-3.8,0,-10.087844051575113,0.0
4570,58.0,1.4,-13.4,55.9,-8.5,0,-20.34802705322749,0.0
18887,39.0,0.2,-3.5,84.5,0.7,0,-5.736338206587213,0.0
24135,0.0,0.0,2.2,54.3,9.0,0,-6.0889790042571335,0.0
19331,12.0,1.0,6.6,44.3,18.7,0,-4.715271239671654,0.0
18128,0.0,0.0,3.3,80.7,6.5,0,0.29745252552490503,0.0
14373,225.0,0.6,-5.0,99.9,-2.8,4,-5.013242142043061,0.0
24164,25.0,0.1,1.4,60.9,7.8,0,-5.3313992156831445,0.0
22094,343.0,1.7,5.0,34.6,11.6,0,-9.369219181209077,0.0
6125,97.0,0.9,-6.1,93.9,0.2,2,-6.922543691448532,0.0
14342,48.0,0.3,-5.3,99.9,-2.9,4,-5.31320879725955,0.0
7421,92.0,0.7,-11.9,84.3,-10.6,0,-14.012015973881777,0.0
11686,166.0,0.4,-1.7,69.7,3.2,0,-6.5133186047702525,0.0
16320,98.0,1.2,-2.3,99.9,0.8,4,-2.3135441365799325,0.0
17061,359.0,0.5,-3.3,99.9,0.2,4,-3.3134318897732564,0.0
24629,11.0,1.1,6.6,41.9,24.8,0,-5.451995926291506,0.0
17821,55.0,1.0,8.5,57.8,14.4,0,0.6508147410189449,0.0
22944,42.0,0.1,-8.3,84.0,-4.0,0,-10.523017885780133,0.0
4790,104.0,2.4,-10.7,27.0,9.6,0,-26.115773415640827,0.0
27536,20.0,0.3,12.4,18.8,30.9,0,-10.76383103540383,0.0
21437,0.0,0.0,7.1,50.0,10.3,0,-2.6365712226669653,0.0
3777,18.0,0.5,-4.8,97.7,-3.0,0,-5.108108239150835,0.0
19966,329.0,2.3,4.2,57.8,12.8,0,-3.3872487040108465,0.0
25346,109.0,2.0,9.0,34.8,25.7,0,-5.746626192286531,0.0
24096,0.0,0.0,4.0,44.2,11.6,0,-7.115493398051517,0.0
14607,102.0,2.3,5.7,47.6,18.1,4,-4.585178588411526,0.0
1599,0.0,0.0,2.0,63.6,6.9,0,-4.187294272573354,0.0
24926,26.0,0.2,-0.8,82.8,4.8,0,-3.3598149651661253,0.0
16459,11.0,0.6,1.7,99.9,11.2,4,1.6860022058688335,0.0
